Company Name,Date,Agency,Instrument,Grade,Rating,Status,Ammount,Company/Issuer not cooperating,is_INC,Days_Overdue,Urgency,is_NCD,Company_upper,Why_Target
Thane Steels Ltd.,2025-08-21,IND-RA,Non-government debt,High Risk,B-/A4,Downgraded,27.07,Y,True,304.0,HOT,True,THANE STEELS LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Torque Automotive Pvt. Ltd.,2026-01-16,IND-RA,Non-government debt,Default,D,Reaffirmed,38.0,Y,True,156.0,WARM,True,TORQUE AUTOMOTIVE PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Tradohub B2B Ltd.,2025-08-21,IND-RA,Non-government debt,Default,D,Reaffirmed,12.0,Y,True,304.0,HOT,True,TRADOHUB B2B LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Transglobal Power Ltd.,2025-08-21,IND-RA,Non-government debt,High Risk,B+/A4,Downgraded,150.0,Y,True,304.0,HOT,True,TRANSGLOBAL POWER LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Trident Auto Components Pvt. Ltd.,2025-09-11,IND-RA,Non-government debt,High Risk,B/A4,Downgraded,24.5,Y,True,283.0,HOT,True,TRIDENT AUTO COMPONENTS PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Trident Fabricators Pvt. Ltd.,2026-01-16,IND-RA,Non-government debt,High Risk,B-/A4,Downgraded,9.95,Y,True,156.0,WARM,True,TRIDENT FABRICATORS PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Tridev Resins (India) Pvt. Ltd.,2025-08-21,IND-RA,Non-government debt,High Risk,B-/A4,Downgraded,8.8,Y,True,304.0,HOT,True,TRIDEV RESINS (INDIA) PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Trinity India Forgetech Pvt. Ltd.,2025-09-11,IND-RA,Non-government debt,High Risk,B/A4,Downgraded,20.0,Y,True,283.0,HOT,True,TRINITY INDIA FORGETECH PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Ultima Switchgears Ltd.,2026-01-16,IND-RA,Non-government debt,High Risk,B-/A4,Downgraded,15.5,Y,True,156.0,WARM,True,ULTIMA SWITCHGEARS LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Unicon Technology Intl. Pvt. Ltd.,2026-01-16,IND-RA,Non-government debt,High Risk,B-/A4,Downgraded,14.04,Y,True,156.0,WARM,True,UNICON TECHNOLOGY INTL. PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Ushdev International Ltd.,2026-03-04,IND-RA,Non-government debt,Default,D,Reaffirmed,2550.0,Y,True,109.0,WARM,True,USHDEV INTERNATIONAL LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
V M Apparels Pvt. Ltd.,2025-09-11,IND-RA,Non-government debt,High Risk,B-/A4,Reaffirmed,22.77,Y,True,283.0,HOT,True,V M APPARELS PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
V N K C Agrocom Pvt. Ltd.,2025-08-21,IND-RA,Non-government debt,Default,D,Reaffirmed,41.0,Y,True,304.0,HOT,True,V N K C AGROCOM PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
V R S Foods Ltd.,2025-05-26,IND-RA,Non-government debt,Moderate Safety,BBB/A3+,Withdrawn,7.0,Y,True,391.0,ULTRA HOT,True,V R S FOODS LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
V S Metallic Pvt. Ltd.,2026-01-16,IND-RA,Non-government debt,Default,D,Reaffirmed,20.0,Y,True,156.0,WARM,True,V S METALLIC PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Vajrateja Rice Cluster Pvt. Ltd.,2026-04-02,IND-RA,Non-government debt,High Risk,B/A4,Downgraded,105.44,Y,True,80.0,LOW,True,VAJRATEJA RICE CLUSTER PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Ved Cellulose Ltd.,2026-04-02,IND-RA,Non-government debt,Substantial Risk,C/A4,Reaffirmed,24.23,Y,True,80.0,LOW,True,VED CELLULOSE LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Velaven Polymers Pvt. Ltd.,2026-01-16,IND-RA,Non-government debt,Default,D,Reaffirmed,19.9,Y,True,156.0,WARM,True,VELAVEN POLYMERS PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Victory Spinning Mills Pvt. Ltd.,2025-09-11,IND-RA,Non-government debt,High Risk,B-/A4,Downgraded,48.97,Y,True,283.0,HOT,True,VICTORY SPINNING MILLS PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Vijai Construction (India) Pvt. Ltd.,2026-02-27,IND-RA,Non-government debt,High Risk,B/A4,Withdrawn,52.0,Y,True,114.0,WARM,True,VIJAI CONSTRUCTION (INDIA) PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Vijay Engineering Equipment India Pvt. Ltd.,2026-01-16,IND-RA,Non-government debt,High Risk,B-/A4,Reaffirmed,17.92,Y,True,156.0,WARM,True,VIJAY ENGINEERING EQUIPMENT INDIA PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Vijay Jindal Builders Pvt. Ltd.,2026-04-02,IND-RA,Non-government debt,High Risk,B/A4,Downgraded,6.0,Y,True,80.0,LOW,True,VIJAY JINDAL BUILDERS PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Vijay Sheets & Strips Pvt. Ltd.,2026-04-02,IND-RA,Non-government debt,High Risk,B-/A4,Downgraded,40.0,Y,True,80.0,LOW,True,VIJAY SHEETS & STRIPS PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Vijay Velavan Spinning Mills Pvt. Ltd.,2025-08-21,IND-RA,Non-government debt,High Risk,B-/A4,Downgraded,18.45,Y,True,304.0,HOT,True,VIJAY VELAVAN SPINNING MILLS PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Vipul Organics Ltd.,2026-03-25,IND-RA,Non-government debt,High Risk,B/A4,Withdrawn,37.15,Y,True,88.0,LOW,True,VIPUL ORGANICS LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Vishrambhai Gorasia Construction Pvt. Ltd.,2026-04-02,IND-RA,Non-government debt,High Risk,B-/A4,Downgraded,7.98,Y,True,80.0,LOW,True,VISHRAMBHAI GORASIA CONSTRUCTION PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Vivaana Designers Pvt. Ltd.,2026-01-16,IND-RA,Non-government debt,Default,D,Reaffirmed,8.4,Y,True,156.0,WARM,True,VIVAANA DESIGNERS PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Y K M Entertainment & Hotels Pvt. Ltd.,2025-08-21,IND-RA,Non-government debt,Default,D,Reaffirmed,138.7,Y,True,304.0,HOT,True,Y K M ENTERTAINMENT & HOTELS PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Yamuna Cable Accessories Pvt. Ltd.,2026-04-02,IND-RA,Non-government debt,High Risk,B/A4,Downgraded,16.82,Y,True,80.0,LOW,True,YAMUNA CABLE ACCESSORIES PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Yamuna Machine Works Ltd.,2025-08-21,IND-RA,Non-government debt,High Risk,B-/A4,Downgraded,11.43,Y,True,304.0,HOT,True,YAMUNA MACHINE WORKS LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Yashasvi Yarns Ltd.,2025-08-21,IND-RA,Non-government debt,Default,D,Reaffirmed,105.54,Y,True,304.0,HOT,True,YASHASVI YARNS LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Yug International Pvt. Ltd.,2025-09-11,IND-RA,Non-government debt,High Risk,B/A4,Downgraded,58.65,Y,True,283.0,HOT,True,YUG INTERNATIONAL PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Zee Knits & Weaves Pvt. Ltd.,2025-08-21,IND-RA,Non-government debt,Default,D,Reaffirmed,15.4,Y,True,304.0,HOT,True,ZEE KNITS & WEAVES PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Zen Shipping & Ports India Pvt. Ltd.,2026-04-02,IND-RA,Non-government debt,High Risk,B-/A4,Downgraded,35.3,Y,True,80.0,LOW,True,ZEN SHIPPING & PORTS INDIA PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
Zenith Apex Pvt. Ltd.,2025-09-11,IND-RA,Non-government debt,High Risk,B-/A4,Downgraded,22.5,Y,True,283.0,HOT,True,ZENITH APEX PVT. LTD.,"IND-RA NCD INC only — no CRISIL rating, ACER can be primary NCD rater"
