Company Name,Latest Rater,All Raters,Rater Count,All Instruments,INC Instruments,Latest Rating,Latest Status,Latest Rating Date,Days Since Rating,Urgency,Priority,INC Flag,Sector,Data Source,Why Target,ACER Pitch Angle
Sunex Stones Pvt. Ltd.,CRISIL,CRISIL,1,Bank Guarantee | Long term Loans | Term loans,Bank Guarantee | Long term Loans | Term loans,BB+,Withdrawn,,0,LOW,WARM INC,YES,Mining & Minerals,D365,INC — CRISIL not cooperating,BRICKWORK INC on your account — switch to ACER before your working capital facility expires.
Sunflag Chemicals Pvt. Ltd.,CARE,CARE,1,Fund based financial facility/instrument | Letter Of credit,Fund based financial facility/instrument | Letter Of credit,A 4,Reaffirmed,,0,LOW,WARM INC,YES,Mining & Minerals,D365,INC — CARE not cooperating,BRICKWORK INC on your account — switch to ACER before your working capital facility expires.
Supreem Pharmaceuticals Mysore Pvt. Ltd.,BRICKWORK,BRICKWORK,1,Fund based financial facility/instrument | Letter Of credit,Fund based financial facility/instrument | Letter Of credit,C,Downgraded,,0,LOW,WARM INC,YES,Mining & Minerals,D365,INC — BRICKWORK not cooperating,BRICKWORK INC on your account — switch to ACER before your working capital facility expires.
T R Chemicals Ltd.,CARE,CARE,1,Bank Guarantee | Letter Of credit | Term loans,Bank Guarantee | Letter Of credit | Term loans,D,Reaffirmed,,0,LOW,WARM INC,YES,Mining & Minerals,D365,INC — CARE not cooperating,BRICKWORK INC on your account — switch to ACER before your working capital facility expires.
Tamilnadu Cements Corpn. Ltd.,BRICKWORK,BRICKWORK,1,Non-fund-based financial facility/instrument | Term loans,Non-fund-based financial facility/instrument | Term loans,BB,Downgraded,,0,LOW,WARM INC,YES,Mining & Minerals,D365,INC — BRICKWORK not cooperating,BRICKWORK INC on your account — switch to ACER before your working capital facility expires.
Thirubala Chemicals Pvt. Ltd.,CARE,CARE,1,Letter Of credit,Letter Of credit,A 4,Reaffirmed,,0,LOW,WARM INC,YES,Mining & Minerals,D365,INC — CARE not cooperating,BRICKWORK INC on your account — switch to ACER before your working capital facility expires.
Tirupati Carbons & Chemicals Pvt. Ltd.,IND-RA,IND-RA,1,Bank Guarantee,Bank Guarantee,A 4+,Downgraded,,0,LOW,WARM INC,YES,Mining & Minerals,D365,INC — IND-RA not cooperating,BRICKWORK INC on your account — switch to ACER before your working capital facility expires.
Tulip Granites Pvt. Ltd.,ICRA,ICRA,1,Non-government debt,Non-government debt,B+/A4,Reaffirmed,,0,LOW,WARM INC,YES,Mining & Minerals,D365,INC — ICRA not cooperating,BRICKWORK INC on your account — switch to ACER before your working capital facility expires.
Vardeep Petro Chemical Pvt. Ltd.,CARE,CARE,1,Bank Guarantee | Letter Of credit | Non-fund-based financial facility/instrument | Term loans,Bank Guarantee | Letter Of credit | Non-fund-based financial facility/instrument | Term loans,D,Reaffirmed,,0,LOW,WARM INC,YES,Mining & Minerals,D365,INC — CARE not cooperating,BRICKWORK INC on your account — switch to ACER before your working capital facility expires.
Veerabhadra Minerals Pvt. Ltd.,CRISIL,CARE | CRISIL,2,Bank Guarantee | Letter Of credit | Long term Loans,Bank Guarantee | Letter Of credit | Long term Loans,B,Downgraded,,0,LOW,WARM INC,YES,Mining & Minerals,D365,INC — CRISIL not cooperating | Multi-agency — open to new raters,BRICKWORK INC on your account — switch to ACER before your working capital facility expires.
Venkar Chemicals Pvt. Ltd.,ICRA,ICRA,1,Non-fund-based financial facility/instrument | Non-government debt,Non-fund-based financial facility/instrument | Non-government debt,B+/A4,Reaffirmed,,0,LOW,WARM INC,YES,Mining & Minerals,D365,INC — ICRA not cooperating,BRICKWORK INC on your account — switch to ACER before your working capital facility expires.
Vertex Techno Solutions (Bangalore) Pvt. Ltd.,ICRA,ICRA,1,Non-fund-based financial facility/instrument,Non-fund-based financial facility/instrument,A 4,Reaffirmed,,0,LOW,WARM INC,YES,Mining & Minerals,D365,INC — ICRA not cooperating,BRICKWORK INC on your account — switch to ACER before your working capital facility expires.
Vibhu Coal Pvt. Ltd.,CRISIL,CRISIL,1,Long term Loans,Long term Loans,D,Reaffirmed,,0,LOW,WARM INC,YES,Mining & Minerals,D365,INC — CRISIL not cooperating,BRICKWORK INC on your account — switch to ACER before your working capital facility expires.
Viceroy Bangalore Hotels Pvt. Ltd.,CRISIL,CRISIL,1,Term loans,Term loans,D,Reaffirmed,,0,LOW,WARM INC,YES,Mining & Minerals,D365,INC — CRISIL not cooperating,BRICKWORK INC on your account — switch to ACER before your working capital facility expires.
Vigyan Chemicals Pvt. Ltd.,BRICKWORK,BRICKWORK,1,Bank Guarantee,Bank Guarantee,D,Reaffirmed,,0,LOW,WARM INC,YES,Mining & Minerals,D365,INC — BRICKWORK not cooperating,BRICKWORK INC on your account — switch to ACER before your working capital facility expires.
Vimal Coal Pvt. Ltd.,CARE,CARE,1,Letter Of credit | Non-government debt,Letter Of credit | Non-government debt,BB-/A4,Downgraded,,0,LOW,WARM INC,YES,Mining & Minerals,D365,INC — CARE not cooperating,BRICKWORK INC on your account — switch to ACER before your working capital facility expires.
Vinayak Coal Traders Pvt. Ltd.,BRICKWORK,BRICKWORK,1,Letter Of credit,Letter Of credit,A 4,Reaffirmed,,0,LOW,WARM INC,YES,Mining & Minerals,D365,INC — BRICKWORK not cooperating,BRICKWORK INC on your account — switch to ACER before your working capital facility expires.
Vipul Chemicals (India) Pvt. Ltd.,CRISIL,CRISIL,1,Letter Of credit,Letter Of credit,A 4,Reaffirmed,,0,LOW,WARM INC,YES,Mining & Minerals,D365,INC — CRISIL not cooperating,BRICKWORK INC on your account — switch to ACER before your working capital facility expires.
World Of Stones Pvt. Ltd.,CARE,CARE | CRISIL,2,Bank Guarantee | Letter Of credit | Non-government debt | Term loans,Term loans,BBB-,Withdrawn,,0,LOW,WARM INC,YES,Mining & Minerals,D365,INC — CARE not cooperating | Multi-agency — open to new raters,BRICKWORK INC on your account — switch to ACER before your working capital facility expires.
Zcl Chemicals Ltd. [Merged],CRISIL,CRISIL,1,Long term Loans | Short-term loan,Long term Loans | Short-term loan,B,Reaffirmed,,0,LOW,WARM INC,YES,Mining & Minerals,D365,INC — CRISIL not cooperating,BRICKWORK INC on your account — switch to ACER before your working capital facility expires.
Ritzy Chemicals Pvt. Ltd.,CARE,CARE,1,Non-government debt,Non-government debt,D,Reaffirmed,2026-07-01,-13,LOW,WARM INC,YES,Mining & Minerals,D365,INC — CARE not cooperating,BRICKWORK INC on your account — switch to ACER before your working capital facility expires.
Environ Speciality Chemicals Pvt. Ltd.,CRISIL,CARE | CRISIL,2,Non-government debt | Term loans,Term loans,BB+,Withdrawn,2026-07-04,-16,LOW,WARM INC,YES,Mining & Minerals,D365,INC — CRISIL not cooperating | Multi-agency — open to new raters,BRICKWORK INC on your account — switch to ACER before your working capital facility expires.
Tab India Granites Pvt. Ltd.,CRISIL,CARE | CRISIL,2,Bank Guarantee | Fund based financial facility/instrument | Letter Of credit | Long term Loans | Non-government debt | Term loans,Fund based financial facility/instrument | Letter Of credit | Long term Loans | Term loans,B,Reaffirmed,2026-07-04,-16,LOW,WARM INC,YES,Mining & Minerals,D365,INC — CRISIL not cooperating | Multi-agency — open to new raters,BRICKWORK INC on your account — switch to ACER before your working capital facility expires.
Encore Projects Pvt. Ltd.,ACUITE,ACUITE | CARE,2,Bank Guarantee | Long term Loans | Non-government debt,Bank Guarantee | Long term Loans | Non-government debt,B-,Downgraded,2026-08-04,-47,LOW,WARM INC,YES,Mining & Minerals,D365,INC — ACUITE not cooperating | Multi-agency — open to new raters,BRICKWORK INC on your account — switch to ACER before your working capital facility expires.
General Petrochemicals Pvt. Ltd.,CARE,ACUITE | CARE,2,Bank Guarantee | Term loans,Bank Guarantee | Term loans,BB-,Downgraded,2026-08-04,-47,LOW,WARM INC,YES,Mining & Minerals,D365,INC — CARE not cooperating | Multi-agency — open to new raters,BRICKWORK INC on your account — switch to ACER before your working capital facility expires.
Sandwoods Infratech Projects Pvt. Ltd.,ACUITE,ACUITE | BRICKWORK | IND-RA,3,Term loans,Term loans,D,Reaffirmed,2026-08-04,-47,LOW,WARM INC,YES,Mining & Minerals,D365,INC — ACUITE not cooperating | Multi-agency — open to new raters,BRICKWORK INC on your account — switch to ACER before your working capital facility expires.
Fiorenza Granito Pvt. Ltd.,CARE,CARE | CRISIL,2,Bank Guarantee | Letter Of credit | Term loans,Bank Guarantee | Letter Of credit | Term loans,BBB-,Withdrawn,2026-09-01,-75,LOW,WARM INC,YES,Mining & Minerals,D365,INC — CARE not cooperating | Multi-agency — open to new raters,BRICKWORK INC on your account — switch to ACER before your working capital facility expires.
Unimax Chemicals Pvt. Ltd.,BRICKWORK,BRICKWORK | CRISIL,2,Letter Of credit | Non-government debt | Term loans,Letter Of credit | Non-government debt | Term loans,B,Downgraded,2026-09-02,-76,LOW,WARM INC,YES,Mining & Minerals,D365,INC — BRICKWORK not cooperating | Multi-agency — open to new raters,BRICKWORK INC on your account — switch to ACER before your working capital facility expires.
Heidelco Medicore Pvt. Ltd.,CRISIL,CRISIL,1,Bank Guarantee | Fund based financial facility/instrument,Bank Guarantee | Fund based financial facility/instrument,A 4,Downgraded,2026-09-04,-78,LOW,WARM INC,YES,Mining & Minerals,D365,INC — CRISIL not cooperating,BRICKWORK INC on your account — switch to ACER before your working capital facility expires.
Hind Offshore Pvt. Ltd.,CRISIL,CRISIL,1,Term loans,Term loans,B,Downgraded,2026-09-04,-78,LOW,WARM INC,YES,Mining & Minerals,D365,INC — CRISIL not cooperating,BRICKWORK INC on your account — switch to ACER before your working capital facility expires.
Saravana Stores Gold Palace Pvt. Ltd.,ACUITE,ACUITE,1,Long term Loans | Term loans,Long term Loans | Term loans,D,Reaffirmed,2026-09-04,-78,LOW,WARM INC,YES,Mining & Minerals,D365,INC — ACUITE not cooperating,BRICKWORK INC on your account — switch to ACER before your working capital facility expires.
Swelore Engineering Pvt. Ltd.,CRISIL,CRISIL,1,Bank Guarantee,Bank Guarantee,A 4+,Reaffirmed,2026-09-04,-78,LOW,WARM INC,YES,Mining & Minerals,D365,INC — CRISIL not cooperating,BRICKWORK INC on your account — switch to ACER before your working capital facility expires.
Acore Industries Pvt. Ltd.,ACUITE,ACUITE,1,Term loans,Term loans,B-,Reaffirmed,2026-10-02,-106,LOW,WARM INC,YES,Mining & Minerals,D365,INC — ACUITE not cooperating,BRICKWORK INC on your account — switch to ACER before your working capital facility expires.
Enzal Chemicals (India) Ltd.,CRISIL,CRISIL,1,Long term Loans,Long term Loans,B+,Reaffirmed,2026-10-02,-106,LOW,WARM INC,YES,Mining & Minerals,D365,INC — CRISIL not cooperating,BRICKWORK INC on your account — switch to ACER before your working capital facility expires.
Score Information Technologies Ltd. (2000),IND-RA,IND-RA,1,Non-fund based working capital limit,Non-fund based working capital limit,A 4+,Withdrawn,2026-10-03,-107,LOW,WARM INC,YES,Mining & Minerals,D365,INC — IND-RA not cooperating,BRICKWORK INC on your account — switch to ACER before your working capital facility expires.
Gypsum Structural India Pvt. Ltd.,CRISIL,CRISIL | ICRA | IND-RA,3,Bank Guarantee | Fund based financial facility/instrument | Non-fund based working capital limit | Non-fund-based financial facility/instrument | Non-government debt,Non-fund based working capital limit | Non-government debt,A 2+,Initial Rating,2026-10-04,-108,LOW,WARM INC,YES,Mining & Minerals,D365,INC — CRISIL not cooperating | Multi-agency — open to new raters,BRICKWORK INC on your account — switch to ACER before your working capital facility expires.
N G Fertilizers & Chemicals Pvt. Ltd.,BRICKWORK,BRICKWORK | ICRA,2,Fund based financial facility/instrument | Term loans,Term loans,BB-,Reaffirmed,2026-10-04,-108,LOW,WARM INC,YES,Mining & Minerals,D365,INC — BRICKWORK not cooperating | Multi-agency — open to new raters,BRICKWORK INC on your account — switch to ACER before your working capital facility expires.
Paramount Minerals & Chemicals Ltd.,CRISIL,CRISIL,1,Bank Guarantee | Letter Of credit,Bank Guarantee | Letter Of credit,D,Reaffirmed,2026-10-04,-108,LOW,WARM INC,YES,Mining & Minerals,D365,INC — CRISIL not cooperating,BRICKWORK INC on your account — switch to ACER before your working capital facility expires.
Saraswati Agro Chemicals (India) Pvt. Ltd.,CRISIL,BRICKWORK | CARE | CRISIL,3,Bank Guarantee | Letter Of credit | Long term Loans | Non-government debt | Term loans,Letter Of credit | Term loans,BBB+,Reaffirmed,2026-10-04,-108,LOW,WARM INC,YES,Mining & Minerals,D365,INC — CRISIL not cooperating | Multi-agency — open to new raters,BRICKWORK INC on your account — switch to ACER before your working capital facility expires.
Travancore Titanium Products Ltd.,CRISIL,CRISIL,1,Long term Loans,Long term Loans,B,Reaffirmed,2026-10-04,-108,LOW,WARM INC,YES,Mining & Minerals,D365,INC — CRISIL not cooperating,BRICKWORK INC on your account — switch to ACER before your working capital facility expires.
B S Mining Corpn. Pvt. Ltd.,CRISIL,CRISIL,1,Bank Guarantee | Long term Loans,Bank Guarantee | Long term Loans,B,Downgraded,2026-11-03,-138,LOW,WARM INC,YES,Mining & Minerals,D365,INC — CRISIL not cooperating,BRICKWORK INC on your account — switch to ACER before your working capital facility expires.
Maheshwari Mining Pvt. Ltd.,IND-RA,CRISIL | IND-RA,2,Bank Guarantee | Non-government debt | Term loans,Bank Guarantee,A,Upgraded,2026-11-03,-138,LOW,WARM INC,YES,Mining & Minerals,D365,INC — IND-RA not cooperating | Multi-agency — open to new raters,BRICKWORK INC on your account — switch to ACER before your working capital facility expires.
Mani More Synthetics Pvt. Ltd.,IND-RA,BRICKWORK | IND-RA,2,Bank Guarantee | Non-government debt | Term loans,Bank Guarantee | Non-government debt | Term loans,B/A4,Downgraded,2026-11-03,-138,LOW,WARM INC,YES,Mining & Minerals,D365,INC — IND-RA not cooperating | Multi-agency — open to new raters,BRICKWORK INC on your account — switch to ACER before your working capital facility expires.
Kalpana Natural Forest Products Pvt. Ltd.,CRISIL,BRICKWORK | CRISIL,2,Bank Guarantee | Term loans,Bank Guarantee | Term loans,D,Reaffirmed,2026-12-01,-166,LOW,WARM INC,YES,Mining & Minerals,D365,INC — CRISIL not cooperating | Multi-agency — open to new raters,BRICKWORK INC on your account — switch to ACER before your working capital facility expires.
Shripaper Product (Indore) Pvt. Ltd.,BRICKWORK,BRICKWORK,1,Letter Of credit | Term loans,Letter Of credit | Term loans,A 4,Reaffirmed,2026-12-01,-166,LOW,WARM INC,YES,Mining & Minerals,D365,INC — BRICKWORK not cooperating,BRICKWORK INC on your account — switch to ACER before your working capital facility expires.
Swastik Coal Corpn. Pvt. Ltd.,CARE,CARE | CRISIL | IND-RA,3,Letter Of credit | Non-government debt,Letter Of credit | Non-government debt,D,Reaffirmed,2026-12-01,-166,LOW,WARM INC,YES,Mining & Minerals,D365,INC — CARE not cooperating | Multi-agency — open to new raters,BRICKWORK INC on your account — switch to ACER before your working capital facility expires.
Indermani Mineral India Pvt. Ltd.,BRICKWORK,BRICKWORK,1,Bank Guarantee | Letter Of credit,Bank Guarantee | Letter Of credit,A 4,Reaffirmed,2026-12-03,-168,LOW,WARM INC,YES,Mining & Minerals,D365,INC — BRICKWORK not cooperating,BRICKWORK INC on your account — switch to ACER before your working capital facility expires.
Shri Prabhulingeshwar Sugars & Chemicals Ltd.,CARE,ACUITE | CARE,2,Long term Loans | Term loans,Long term Loans | Term loans,B+,Withdrawn,2026-12-03,-168,LOW,WARM INC,YES,Mining & Minerals,D365,INC — CARE not cooperating | Multi-agency — open to new raters,BRICKWORK INC on your account — switch to ACER before your working capital facility expires.
Indo Swiss Chemicals Ltd.,CRISIL,CRISIL,1,Fund based financial facility/instrument,,A,Reaffirmed,2025-01-07,527,HIGH,ACTIVE,NO,Mining & Minerals,D365,Rating overdue (527 days),ACER offers competitive rates and faster turnaround vs CRISIL for mining sector companies.
Shree Pushkar Chemicals & Fertilisers Ltd.,ICRA,ICRA,1,Non-fund-based financial facility/instrument,,A 1,Reaffirmed,2025-01-07,527,HIGH,ACTIVE,NO,Mining & Minerals,D365,Rating overdue (527 days),ACER offers competitive rates and faster turnaround vs ICRA for mining sector companies.
