Company Name,Instrument Type,Current Rater,Rating,Rating Date,Urgency,INC Flag,Sub-Sector,Sector,State,Facility Size,Outlook,Source,Why Target,ACER Pitch
Goodwill Advance Construction Company Private Limited,Long Term Bank Facilities,Infomerics,IVR BB+ (INC)(Downgraded),2025-12-02,MEDIUM,Y,Construction Contractor / EPC,Construction,,Rs. 26.61 Cr.,Negative,Infomerics,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Goodwill Advance Construction Company Private Limited,Short Term Bank Facility,Infomerics,IVR A4+ (INC)(Downgraded),2025-12-02,MEDIUM,Y,Construction Contractor / EPC,Construction,,Rs. 40.00 Cr.,Nil,Infomerics,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Gulf Engineers & Constructors Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2025-08-11,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Gulf Engineers & Constructors Pvt. Ltd.,Letter Of credit,CRISIL,A 4,2025-08-11,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Gupta Builders & Promoters Pvt. Ltd.,Term loans,CARE,D,2025-07-23,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at CARE — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Gyan Construction Company,Long Term Bank Facilities- Cash Credit,Infomerics,IVR BB- (INC)(Downgraded),2025-06-24,MEDIUM,Y,Construction Contractor / EPC,Construction,,Rs. 16.00 Cr.,Negative,Infomerics,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Gyan Construction Company,Short Term Bank Facilities- Bank Guarantee,Infomerics,IVR A4 (INC)(Reaffirmed),2025-06-24,MEDIUM,Y,Construction Contractor / EPC,Construction,,Rs. 25.00 Cr.,Nil,Infomerics,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
H K Cement Inds. Pvt. Ltd.,Bank Guarantee,BRICKWORK,A 4,2025-12-08,MEDIUM,Y,Building Materials — Cement/Concrete,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at BRICKWORK — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
H K Cement Inds. Pvt. Ltd.,Term loans,BRICKWORK,C,2025-12-08,MEDIUM,Y,Building Materials — Cement/Concrete,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at BRICKWORK — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Hardev Construction Pvt. Ltd.,Bank Guarantee,CRISIL,A 4+,2025-08-19,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Hardev Construction Pvt. Ltd.,Fund based financial facility/instrument,CRISIL,BB+,2025-08-19,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Hardev Construction Pvt. Ltd.,Fund based financial facility/instrument,ICRA,B+,2025-08-28,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at ICRA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Hardev Construction Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,A 4,2025-08-28,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at ICRA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Harsh Constructions Pvt. Ltd.,Non-government debt,ICRA,B+/A4,2025-07-30,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at ICRA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Harsh Constructions Pvt. Ltd.,Non-government debt,ICRA,B+/A4,2025-07-30,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at ICRA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Hassan Road Construction Co. Pvt. Ltd.,Bank Guarantee,BRICKWORK,D,2025-07-14,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at BRICKWORK — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Hassan Road Construction Co. Pvt. Ltd.,Fund based financial facility/instrument,BRICKWORK,D,2025-07-14,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at BRICKWORK — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Haware Engineers & Builders Pvt. Ltd.,Term loans,BRICKWORK,B-,2025-08-08,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at BRICKWORK — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Hawk Granito Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2025-08-14,MEDIUM,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Hawk Granito Pvt. Ltd.,Long term Loans,CRISIL,B+,2025-08-14,MEDIUM,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Heritage Lifestyles & Developers Pvt. Ltd.,Term loans,IND-RA,B+,2025-06-25,MEDIUM,Y,Real Estate / Housing Developer,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at IND-RA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Hi Rock Construction Pvt. Ltd.,Term loans,IND-RA,B,2025-06-25,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at IND-RA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Hill-Brow Metallics & Construction Pvt. Ltd.,Bank Guarantee,BRICKWORK,C,2025-06-19,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at BRICKWORK — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Hill-Brow Metallics & Construction Pvt. Ltd.,Non-fund based working capital limit,IND-RA,A 4+,2025-06-25,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at IND-RA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Himanchal Construction Co. Pvt. Ltd.,Non-government debt,IND-RA,B/A4,2025-08-21,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at IND-RA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Hule Constructions Pvt. Ltd.,Bank Guarantee,CRISIL,A 4+,2025-09-30,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
I S P Construction Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2025-06-30,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
I S P Construction Pvt. Ltd.,Long term Loans,CRISIL,B+,2025-06-30,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Impact Sare Magnum Townships Private Limited,Long Term Bank Facilities,Infomerics,IVR B (INC)(Downgraded),2025-07-16,MEDIUM,Y,Real Estate / Housing Developer,Construction,,Rs. 20.10 Cr.,Negative,Infomerics,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Impact Sare Magnum Townships Private Limited,Short Term Bank Facilities,Infomerics,IVR A4 (INC)(Reaffirmed),2025-07-16,MEDIUM,Y,Real Estate / Housing Developer,Construction,,Rs. 2.13 Cr.,Nil,Infomerics,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Impact Sare Magnum Townships Private Limited,Long Term Bank Facilities,Infomerics,IVR B (INC)(Downgraded),2025-07-16,MEDIUM,Y,Real Estate / Housing Developer,Construction,,Rs. 20.10 Cr.,Negative,Infomerics,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Impact Sare Magnum Townships Private Limited,Short Term Bank Facilities,Infomerics,IVR A4 (INC)(Reaffirmed),2025-07-16,MEDIUM,Y,Real Estate / Housing Developer,Construction,,Rs. 2.13 Cr.,Nil,Infomerics,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Inderjit Mehta Constructions Pvt. Ltd.,Bank Guarantee,BRICKWORK,A 4,2025-09-15,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at BRICKWORK — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Ishwar Singh & Associates Construction Pvt. Ltd.,Bank Guarantee,BRICKWORK,A 4,2025-06-13,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at BRICKWORK — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Italica Granito Pvt. Ltd.,Non-fund-based financial facility/instrument,BRICKWORK,A 4,2025-09-12,MEDIUM,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at BRICKWORK — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Italica Granito Pvt. Ltd.,Term loans,BRICKWORK,B-,2025-09-12,MEDIUM,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at BRICKWORK — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
J C Construction Pvt. Ltd.,Non-fund based working capital limit,IND-RA,A 4,2025-06-25,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at IND-RA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
J C Construction Pvt. Ltd.,Term loans,IND-RA,B+,2025-06-25,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at IND-RA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
