Company Name,Agency,Instrument Type,Rating,Rating Date,Current Urgency,Escalates To,Escalation Date,Escalation Month,Days Since (Jun 25),Amount Cr,Sector,Source,Why Target,ACER Pitch Angle,Call Week
Oswin Wood Panels Pvt. Ltd.,BRICKWORK,Letter of Credit,A 4,20-Nov-2025,MEDIUM,ULTRA HOT,2026-11-20,November 2026,217,3.05,Other,D365,INC rating hits ULTRA HOT threshold on 2026-11-20 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds,Nov Wk3 (Nov 15-21)
Oswin Wood Panels Pvt. Ltd.,BRICKWORK,Letter of Credit,A 4,20-Nov-2025,MEDIUM,ULTRA HOT,2026-11-20,November 2026,217,0.14,Other,D365,INC rating hits ULTRA HOT threshold on 2026-11-20 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds,Nov Wk3 (Nov 15-21)
P J B Engineers Pvt. Ltd.,BRICKWORK,Bank Guarantee,A 4,23-Feb-2026,LOW,HOT,2026-11-20,November 2026,122,85.0,Manufacturing,D365,INC rating hits HOT threshold on 2026-11-20 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds,Nov Wk3 (Nov 15-21)
P J B Engineers Pvt. Ltd.,BRICKWORK,Term Loan,B+,23-Feb-2026,LOW,HOT,2026-11-20,November 2026,122,3.9,Manufacturing,D365,INC rating hits HOT threshold on 2026-11-20 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds,Nov Wk3 (Nov 15-21)
P M C Rubber Chemicals India Pvt. Ltd.,CRISIL,Bank Guarantee,A 4,23-Feb-2026,LOW,HOT,2026-11-20,November 2026,122,1.0,Chemicals/Pharma,D365,INC rating hits HOT threshold on 2026-11-20 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Nov Wk3 (Nov 15-21)
P M C Rubber Chemicals India Pvt. Ltd.,CRISIL,Letter of Credit,A 4,23-Feb-2026,LOW,HOT,2026-11-20,November 2026,122,11.25,Chemicals/Pharma,D365,INC rating hits HOT threshold on 2026-11-20 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Nov Wk3 (Nov 15-21)
P O C L Enterprises Ltd.,BRICKWORK,Non-Fund-Based,A 4+,20-Nov-2025,MEDIUM,ULTRA HOT,2026-11-20,November 2026,217,24.3,Other,D365,INC rating hits ULTRA HOT threshold on 2026-11-20 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds,Nov Wk3 (Nov 15-21)
P O C L Enterprises Ltd.,BRICKWORK,Non-Fund-Based,A 4+,20-Nov-2025,MEDIUM,ULTRA HOT,2026-11-20,November 2026,217,,Other,D365,INC rating hits ULTRA HOT threshold on 2026-11-20 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds,Nov Wk3 (Nov 15-21)
P O C L Enterprises Ltd.,BRICKWORK,Fund-Based,BB+,20-Nov-2025,MEDIUM,ULTRA HOT,2026-11-20,November 2026,217,60.77,Other,D365,INC rating hits ULTRA HOT threshold on 2026-11-20 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds,Nov Wk3 (Nov 15-21)
P O C L Enterprises Ltd.,BRICKWORK,Fund-Based,BB+,20-Nov-2025,MEDIUM,ULTRA HOT,2026-11-20,November 2026,217,,Other,D365,INC rating hits ULTRA HOT threshold on 2026-11-20 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds,Nov Wk3 (Nov 15-21)
Pace Digitek Infra Pvt. Ltd.,ACUITE,Bank Guarantee,A 4+,19-Nov-2025,MEDIUM,ULTRA HOT,2026-11-19,November 2026,218,1163.0,Construction,D365,INC rating hits ULTRA HOT threshold on 2026-11-19 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds,Nov Wk3 (Nov 15-21)
Pace Digitek Infra Pvt. Ltd.,ACUITE,Letter of Credit,A 4+,19-Nov-2025,MEDIUM,ULTRA HOT,2026-11-19,November 2026,218,128.0,Construction,D365,INC rating hits ULTRA HOT threshold on 2026-11-19 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds,Nov Wk3 (Nov 15-21)
Padma Laxmi Sree Rice Mill Pvt. Ltd.,CARE,Bank Guarantee,A 4,20-Nov-2025,MEDIUM,ULTRA HOT,2026-11-20,November 2026,217,0.3,Agro/Food,D365,INC rating hits ULTRA HOT threshold on 2026-11-20 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Nov Wk3 (Nov 15-21)
Padma Laxmi Sree Rice Mill Pvt. Ltd.,CARE,Term Loan,B-,20-Nov-2025,MEDIUM,ULTRA HOT,2026-11-20,November 2026,217,6.0,Agro/Food,D365,INC rating hits ULTRA HOT threshold on 2026-11-20 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Nov Wk3 (Nov 15-21)
Pashupati Cotspin Ltd.,BRICKWORK,Bank Guarantee,A 4,24-Feb-2026,LOW,HOT,2026-11-21,November 2026,121,7.5,Other,D365,INC rating hits HOT threshold on 2026-11-21 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds,Nov Wk3 (Nov 15-21)
Pashupati Cotspin Ltd.,BRICKWORK,Term Loan,C,24-Feb-2026,LOW,HOT,2026-11-21,November 2026,121,64.2,Other,D365,INC rating hits HOT threshold on 2026-11-21 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds,Nov Wk3 (Nov 15-21)
Pathankot Vehicleades Pvt. Ltd.,ACUITE,Bank Guarantee,A 4+,23-Feb-2026,LOW,HOT,2026-11-20,November 2026,122,17.0,Automobiles,D365,INC rating hits HOT threshold on 2026-11-20 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds,Nov Wk3 (Nov 15-21)
Pathankot Vehicleades Pvt. Ltd.,ACUITE,Fund-Based,BBB-,23-Feb-2026,LOW,HOT,2026-11-20,November 2026,122,15.0,Automobiles,D365,INC rating hits HOT threshold on 2026-11-20 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds,Nov Wk3 (Nov 15-21)
Pathankot Vehicleades Pvt. Ltd.,ACUITE,Term Loan,BBB-,23-Feb-2026,LOW,HOT,2026-11-20,November 2026,122,2.84,Automobiles,D365,INC rating hits HOT threshold on 2026-11-20 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds,Nov Wk3 (Nov 15-21)
Perfectpac Ltd.,BRICKWORK,Bank Guarantee,A 4,20-Feb-2026,LOW,HOT,2026-11-17,November 2026,125,0.05,Other,D365,INC rating hits HOT threshold on 2026-11-17 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds,Nov Wk3 (Nov 15-21)
Perfectpac Ltd.,BRICKWORK,Letter of Credit,A 4,20-Feb-2026,LOW,HOT,2026-11-17,November 2026,125,4.0,Other,D365,INC rating hits HOT threshold on 2026-11-17 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds,Nov Wk3 (Nov 15-21)
Pioneer Tea & Exports Ltd.,ICRA,Non-Fund-Based,A 4,17-Nov-2025,MEDIUM,ULTRA HOT,2026-11-17,November 2026,220,0.4,Agro/Food,D365,INC rating hits ULTRA HOT threshold on 2026-11-17 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ICRA backlog builds,Nov Wk3 (Nov 15-21)
Pioneer Tea & Exports Ltd.,ICRA,NCD/Bond,B+,17-Nov-2025,MEDIUM,ULTRA HOT,2026-11-17,November 2026,220,2.1,Agro/Food,D365,INC rating hits ULTRA HOT threshold on 2026-11-17 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ICRA backlog builds,Nov Wk3 (Nov 15-21)
Pioneer Tea & Exports Ltd.,ICRA,Term Loan,B+,17-Nov-2025,MEDIUM,ULTRA HOT,2026-11-17,November 2026,220,0.39,Agro/Food,D365,INC rating hits ULTRA HOT threshold on 2026-11-17 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ICRA backlog builds,Nov Wk3 (Nov 15-21)
Placero International Pvt. Ltd.,CRISIL,Fund-Based,B,19-Feb-2026,LOW,HOT,2026-11-16,November 2026,126,4.0,Other,D365,INC rating hits HOT threshold on 2026-11-16 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Nov Wk3 (Nov 15-21)
Placero International Pvt. Ltd.,CRISIL,Term Loan,B,19-Feb-2026,LOW,HOT,2026-11-16,November 2026,126,25.0,Other,D365,INC rating hits HOT threshold on 2026-11-16 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Nov Wk3 (Nov 15-21)
Poct Science House Pvt. Ltd.,CRISIL,Bank Guarantee,A 4,23-Feb-2026,LOW,HOT,2026-11-20,November 2026,122,3.75,Other,D365,INC rating hits HOT threshold on 2026-11-20 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Nov Wk3 (Nov 15-21)
Poct Science House Pvt. Ltd.,CRISIL,Term Loan,B,23-Feb-2026,LOW,HOT,2026-11-20,November 2026,122,10.52,Other,D365,INC rating hits HOT threshold on 2026-11-20 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Nov Wk3 (Nov 15-21)
Poct Science House Pvt. Ltd.,CRISIL,Term Loan,B,23-Feb-2026,LOW,HOT,2026-11-20,November 2026,122,9.0,Other,D365,INC rating hits HOT threshold on 2026-11-20 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Nov Wk3 (Nov 15-21)
Poct Science House Pvt. Ltd.,CRISIL,Term Loan,B,23-Feb-2026,LOW,HOT,2026-11-20,November 2026,122,16.73,Other,D365,INC rating hits HOT threshold on 2026-11-20 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Nov Wk3 (Nov 15-21)
Polymech Components Pvt. Ltd.,CARE,Term Loan,B-,24-Feb-2026,LOW,HOT,2026-11-21,November 2026,121,0.43,Manufacturing,D365,INC rating hits HOT threshold on 2026-11-21 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Nov Wk3 (Nov 15-21)
Power Company Of Karnataka Ltd.,BRICKWORK,Term Loan,BB,19-Nov-2025,MEDIUM,ULTRA HOT,2026-11-19,November 2026,218,2944.3,Energy,D365,INC rating hits ULTRA HOT threshold on 2026-11-19 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds,Nov Wk3 (Nov 15-21)
Prabhu Poly Color Ltd. (2004),ICRA,Non-Fund-Based,A 4,19-Feb-2026,LOW,HOT,2026-11-16,November 2026,126,0.25,Other,D365,INC rating hits HOT threshold on 2026-11-16 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ICRA backlog builds,Nov Wk3 (Nov 15-21)
Prabhu Poly Color Ltd. (2004),ICRA,NCD/Bond,B-/A4,19-Feb-2026,LOW,HOT,2026-11-16,November 2026,126,0.03,Other,D365,INC rating hits HOT threshold on 2026-11-16 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ICRA backlog builds,Nov Wk3 (Nov 15-21)
Prabhu Poly Color Ltd. (2004),ICRA,Term Loan,B-,19-Feb-2026,LOW,HOT,2026-11-16,November 2026,126,3.02,Other,D365,INC rating hits HOT threshold on 2026-11-16 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ICRA backlog builds,Nov Wk3 (Nov 15-21)
Prathista Inds. Ltd.,CRISIL,Letter of Credit,A 4,23-Feb-2026,LOW,HOT,2026-11-20,November 2026,122,70.0,Other,D365,INC rating hits HOT threshold on 2026-11-20 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Nov Wk3 (Nov 15-21)
Prathista Inds. Ltd.,CRISIL,Term Loan,B,23-Feb-2026,LOW,HOT,2026-11-20,November 2026,122,119.79,Other,D365,INC rating hits HOT threshold on 2026-11-20 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Nov Wk3 (Nov 15-21)
Prem Jain Ispat Udyog Pvt. Ltd.,CRISIL,Term Loan,B,19-Feb-2026,LOW,HOT,2026-11-16,November 2026,126,1.42,Other,D365,INC rating hits HOT threshold on 2026-11-16 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Nov Wk3 (Nov 15-21)
Prem Jain Ispat Udyog Pvt. Ltd.,CRISIL,Term Loan,B,19-Feb-2026,LOW,HOT,2026-11-16,November 2026,126,3.58,Other,D365,INC rating hits HOT threshold on 2026-11-16 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Nov Wk3 (Nov 15-21)
Primus Global Technologies Pvt. Ltd.,BRICKWORK,Bank Guarantee,A 4,17-Nov-2025,MEDIUM,ULTRA HOT,2026-11-17,November 2026,220,,IT/Technology,D365,INC rating hits ULTRA HOT threshold on 2026-11-17 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds,Nov Wk3 (Nov 15-21)
Proodle Hospitality Services Pvt. Ltd.,CARE,Bank Guarantee,A 4,19-Feb-2026,LOW,HOT,2026-11-16,November 2026,126,,Healthcare,D365,INC rating hits HOT threshold on 2026-11-16 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Nov Wk3 (Nov 15-21)
Proodle Hospitality Services Pvt. Ltd.,CARE,Term Loan,B-,19-Feb-2026,LOW,HOT,2026-11-16,November 2026,126,,Healthcare,D365,INC rating hits HOT threshold on 2026-11-16 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Nov Wk3 (Nov 15-21)
R A C Extrusions Ltd.,BRICKWORK,Term Loan,C,19-Feb-2026,LOW,HOT,2026-11-16,November 2026,126,4.95,Other,D365,INC rating hits HOT threshold on 2026-11-16 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds,Nov Wk3 (Nov 15-21)
R E Infra Private Limited,Infomerics,Long Term Facilities,IVR BB- (INC)(Downgraded),20-Nov-2025,MEDIUM,ULTRA HOT,2026-11-20,November 2026,217,7.0,Construction,Infomerics,INC rating hits ULTRA HOT threshold on 2026-11-20 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before Infomerics backlog builds,Nov Wk3 (Nov 15-21)
R E Infra Private Limited,Infomerics,Short Term Facilities,IVR A4 (INC)(Downgraded),20-Nov-2025,MEDIUM,ULTRA HOT,2026-11-20,November 2026,217,54.0,Construction,Infomerics,INC rating hits ULTRA HOT threshold on 2026-11-20 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before Infomerics backlog builds,Nov Wk3 (Nov 15-21)
R P L Projects Ltd.,ICRA,Non-Fund-Based,A 4,20-Nov-2025,MEDIUM,ULTRA HOT,2026-11-20,November 2026,217,10.0,Construction,D365,INC rating hits ULTRA HOT threshold on 2026-11-20 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ICRA backlog builds,Nov Wk3 (Nov 15-21)
R P L Projects Ltd.,ICRA,Term Loan,B,20-Nov-2025,MEDIUM,ULTRA HOT,2026-11-20,November 2026,217,11.02,Construction,D365,INC rating hits ULTRA HOT threshold on 2026-11-20 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ICRA backlog builds,Nov Wk3 (Nov 15-21)
Raghava Life Sciences Pvt. Ltd.,ICRA,Term Loan,B+,24-Feb-2026,LOW,HOT,2026-11-21,November 2026,121,28.84,Healthcare,D365,INC rating hits HOT threshold on 2026-11-21 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ICRA backlog builds,Nov Wk3 (Nov 15-21)
Rajasthan Cylinders & Containers Ltd.,CRISIL,Bank Guarantee,A 4,21-Nov-2025,MEDIUM,ULTRA HOT,2026-11-21,November 2026,216,0.5,Other,D365,INC rating hits ULTRA HOT threshold on 2026-11-21 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Nov Wk3 (Nov 15-21)
Ramesh Iron & Steel Co. India Pvt. Ltd.,CARE,Bank Guarantee,A 4,21-Nov-2025,MEDIUM,ULTRA HOT,2026-11-21,November 2026,216,5.0,Steel & Metals,D365,INC rating hits ULTRA HOT threshold on 2026-11-21 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Nov Wk3 (Nov 15-21)
Ramesh Iron & Steel Co. India Pvt. Ltd.,CARE,Fund-Based,B-,21-Nov-2025,MEDIUM,ULTRA HOT,2026-11-21,November 2026,216,30.0,Steel & Metals,D365,INC rating hits ULTRA HOT threshold on 2026-11-21 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Nov Wk3 (Nov 15-21)
Ramesh Iron & Steel Co. India Pvt. Ltd.,CARE,Non-Fund-Based,A 4,21-Nov-2025,MEDIUM,ULTRA HOT,2026-11-21,November 2026,216,3.93,Steel & Metals,D365,INC rating hits ULTRA HOT threshold on 2026-11-21 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Nov Wk3 (Nov 15-21)
Ramesh Iron & Steel Co. India Pvt. Ltd.,CARE,Term Loan,B-,21-Nov-2025,MEDIUM,ULTRA HOT,2026-11-21,November 2026,216,1.07,Steel & Metals,D365,INC rating hits ULTRA HOT threshold on 2026-11-21 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Nov Wk3 (Nov 15-21)
Ramsons Castings Pvt. Ltd.,ICRA,Non-Fund-Based,A 4,19-Nov-2025,MEDIUM,ULTRA HOT,2026-11-19,November 2026,218,2.0,Steel & Metals,D365,INC rating hits ULTRA HOT threshold on 2026-11-19 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ICRA backlog builds,Nov Wk3 (Nov 15-21)
Ramsons Castings Pvt. Ltd.,ICRA,NCD/Bond,B+/A4,19-Nov-2025,MEDIUM,ULTRA HOT,2026-11-19,November 2026,218,1.25,Steel & Metals,D365,INC rating hits ULTRA HOT threshold on 2026-11-19 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ICRA backlog builds,Nov Wk3 (Nov 15-21)
Rangar Breweries Ltd.,CRISIL,Term Loan,B,23-Feb-2026,LOW,HOT,2026-11-20,November 2026,122,2.38,Other,D365,INC rating hits HOT threshold on 2026-11-20 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Nov Wk3 (Nov 15-21)
Rangar Breweries Ltd.,CRISIL,Term Loan,B,23-Feb-2026,LOW,HOT,2026-11-20,November 2026,122,4.41,Other,D365,INC rating hits HOT threshold on 2026-11-20 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Nov Wk3 (Nov 15-21)
Rangoli Industries Pvt. Ltd.,BRICKWORK,Bank Guarantee,A 4,19-Feb-2026,LOW,HOT,2026-11-16,November 2026,126,0.43,Manufacturing,D365,INC rating hits HOT threshold on 2026-11-16 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds,Nov Wk3 (Nov 15-21)
Rashmi Ispat Pvt. Ltd.,ACUITE,Letter of Credit,A 4+,19-Feb-2026,LOW,HOT,2026-11-16,November 2026,126,3.0,Other,D365,INC rating hits HOT threshold on 2026-11-16 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds,Nov Wk3 (Nov 15-21)
Rashmi Ispat Pvt. Ltd.,ACUITE,Term Loan,BB+,19-Feb-2026,LOW,HOT,2026-11-16,November 2026,126,25.0,Other,D365,INC rating hits HOT threshold on 2026-11-16 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds,Nov Wk3 (Nov 15-21)
Rashmi Ispat Pvt. Ltd.,ACUITE,Term Loan,BBB,19-Feb-2026,LOW,HOT,2026-11-16,November 2026,126,9.38,Other,D365,INC rating hits HOT threshold on 2026-11-16 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds,Nov Wk3 (Nov 15-21)
Real Granito Pvt. Ltd.,ICRA,Non-Fund-Based,A 4,19-Nov-2025,MEDIUM,ULTRA HOT,2026-11-19,November 2026,218,2.0,Other,D365,INC rating hits ULTRA HOT threshold on 2026-11-19 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ICRA backlog builds,Nov Wk3 (Nov 15-21)
Real Granito Pvt. Ltd.,ICRA,Term Loan,B,19-Nov-2025,MEDIUM,ULTRA HOT,2026-11-19,November 2026,218,3.85,Other,D365,INC rating hits ULTRA HOT threshold on 2026-11-19 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ICRA backlog builds,Nov Wk3 (Nov 15-21)
Realply Industries Pvt. Ltd.,CRISIL,Letter of Credit,A 4,19-Feb-2026,LOW,HOT,2026-11-16,November 2026,126,24.0,Manufacturing,D365,INC rating hits HOT threshold on 2026-11-16 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Nov Wk3 (Nov 15-21)
Realply Industries Pvt. Ltd.,CRISIL,Term Loan,B,19-Feb-2026,LOW,HOT,2026-11-16,November 2026,126,1.13,Manufacturing,D365,INC rating hits HOT threshold on 2026-11-16 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Nov Wk3 (Nov 15-21)
