Company Name,Current Rating Agency,Instrument,Rating,Rating Date,Days Since Rating,Urgency,Amount Cr,Sector,Source,Is Super Target T1,Is Super Target T2,Is Three Way INC,Multi Agency INC,Priority Score,SEBI Note,Why Target,ACER Pitch Script
Meghaaarika International Pvt. Ltd.,IND-RA,NCD,D,2025-08-21,307.0,HOT,53.00,Other,D365,0.0,0.0,0.0,0.0,6.0600000000000005,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (307 days),Your NCD rating at IND-RA has been INC for 307 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Meghdoot Ginning & Pressing Inds. Pvt. Ltd.,IND-RA,NCD,B-/A4,2025-08-21,307.0,HOT,30.00,Manufacturing,D365,0.0,0.0,0.0,0.0,6.0600000000000005,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (307 days),Your NCD rating at IND-RA has been INC for 307 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Metamorphosis Engitech India Pvt. Ltd.,IND-RA,NCD,B-/A4,2025-08-21,307.0,HOT,55.00,IT/Technology,D365,0.0,0.0,0.0,0.0,6.0600000000000005,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (307 days),Your NCD rating at IND-RA has been INC for 307 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Mining Associates Pvt. Ltd.,IND-RA,NCD,B/A4,2025-08-21,307.0,HOT,28.00,Mining/Minerals,D365,0.0,0.0,0.0,1.0,9.06,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (307 days),Your NCD rating at IND-RA has been INC for 307 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Mittal Hospitals Ltd.,IND-RA,NCD,B-/A4,2025-08-21,307.0,HOT,26.96,Healthcare,D365,0.0,0.0,0.0,0.0,6.0600000000000005,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (307 days),Your NCD rating at IND-RA has been INC for 307 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Mukand Systems & Networking Pvt. Ltd.,IND-RA,NCD,B/A4,2025-08-21,307.0,HOT,7.25,IT/Technology,D365,0.0,1.0,0.0,1.0,16.92,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (307 days),Your NCD rating at IND-RA has been INC for 307 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Mukka Proteins Ltd.,IND-RA,NCD,B-/A4,2025-08-21,307.0,HOT,40.00,Other,D365,0.0,0.0,0.0,0.0,6.0600000000000005,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (307 days),Your NCD rating at IND-RA has been INC for 307 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
N I M P Healthcare Pvt. Ltd.,IND-RA,NCD,D,2025-08-21,307.0,HOT,6.70,Automobiles,D365,0.0,0.0,0.0,0.0,6.0600000000000005,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (307 days),Your NCD rating at IND-RA has been INC for 307 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
N K C M Spinners Pvt. Ltd.,IND-RA,NCD,B-/A4,2025-08-21,307.0,HOT,42.30,Other,D365,0.0,0.0,0.0,1.0,9.06,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (307 days),Your NCD rating at IND-RA has been INC for 307 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Nirmala Infra Projects India Pvt. Ltd.,IND-RA,NCD,D,2025-08-21,307.0,HOT,13.00,Construction,D365,0.0,0.0,0.0,0.0,6.0600000000000005,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (307 days),Your NCD rating at IND-RA has been INC for 307 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Northern India Leather Cloth Mfg. Co. Pvt. Ltd.,IND-RA,NCD,B-/A4,2025-08-21,307.0,HOT,34.07,Textiles,D365,0.0,1.0,0.0,1.0,16.75,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (307 days),Your NCD rating at IND-RA has been INC for 307 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Noslar International Ltd.,IND-RA,NCD,D,2025-08-21,307.0,HOT,24.66,Other,D365,0.0,0.0,0.0,0.0,6.0600000000000005,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (307 days),Your NCD rating at IND-RA has been INC for 307 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Nufuture Digital (India) Ltd.,IND-RA,NCD,C/A4,2025-08-21,307.0,HOT,17.50,IT/Technology,D365,0.0,0.0,0.0,0.0,6.0600000000000005,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (307 days),Your NCD rating at IND-RA has been INC for 307 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Osnar Chemical Pvt. Ltd.,IND-RA,NCD,B-/A4,2025-08-21,307.0,HOT,8.00,Chemicals/Pharma,D365,0.0,0.0,0.0,0.0,6.0600000000000005,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (307 days),Your NCD rating at IND-RA has been INC for 307 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Pawan Communications Pvt. Ltd.,IND-RA,NCD,B-/A4,2025-08-21,307.0,HOT,5.00,Other,D365,0.0,0.0,0.0,1.0,9.06,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (307 days),Your NCD rating at IND-RA has been INC for 307 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Phthalo Colours & Chemicals (India) Ltd.,IND-RA,NCD,D,2025-08-21,307.0,HOT,26.58,Chemicals/Pharma,D365,0.0,0.0,0.0,0.0,6.0600000000000005,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (307 days),Your NCD rating at IND-RA has been INC for 307 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Pink Rose Lingerie Pvt. Ltd.,IND-RA,NCD,D,2025-08-21,307.0,HOT,21.36,Other,D365,0.0,0.0,0.0,1.0,9.06,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (307 days),Your NCD rating at IND-RA has been INC for 307 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Prime Technoplast Pvt. Ltd.,IND-RA,NCD,D,2025-08-21,307.0,HOT,36.65,IT/Technology,D365,0.0,0.0,0.0,0.0,6.0600000000000005,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (307 days),Your NCD rating at IND-RA has been INC for 307 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Prins Polytech Pvt. Ltd.,IND-RA,NCD,B-/A4,2025-08-21,307.0,HOT,5.70,IT/Technology,D365,0.0,0.0,0.0,0.0,6.0600000000000005,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (307 days),Your NCD rating at IND-RA has been INC for 307 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Prithvi Polymer Inds. Pvt. Ltd.,IND-RA,NCD,B-/A4,2025-08-21,307.0,HOT,10.22,Chemicals/Pharma,D365,0.0,0.0,0.0,0.0,6.0600000000000005,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (307 days),Your NCD rating at IND-RA has been INC for 307 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Radiant Bizcom Pvt. Ltd.,IND-RA,NCD,D,2025-08-21,307.0,HOT,25.00,Other,D365,0.0,0.0,0.0,0.0,6.0600000000000005,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (307 days),Your NCD rating at IND-RA has been INC for 307 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Raga Motors Pvt. Ltd.,IND-RA,NCD,B-/A4,2025-08-21,307.0,HOT,19.09,Automobiles,D365,0.0,0.0,0.0,0.0,6.0600000000000005,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (307 days),Your NCD rating at IND-RA has been INC for 307 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Raghunandan Jewellers (Delhi) Pvt. Ltd.,IND-RA,NCD,B-/A4,2025-08-21,307.0,HOT,9.00,Jewellery,D365,0.0,0.0,0.0,0.0,6.0600000000000005,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (307 days),Your NCD rating at IND-RA has been INC for 307 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Rajlaxmi Agrotech India Pvt. Ltd.,IND-RA,NCD,B-/A4,2025-08-21,307.0,HOT,23.50,Agro/Food,D365,0.0,0.0,0.0,1.0,9.06,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (307 days),Your NCD rating at IND-RA has been INC for 307 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Ranger Cotton Mills India Pvt. Ltd.,IND-RA,NCD,B-/A4,2025-08-21,307.0,HOT,29.14,Agro/Food,D365,0.0,0.0,0.0,0.0,6.0600000000000005,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (307 days),Your NCD rating at IND-RA has been INC for 307 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Rank Cranes Pvt. Ltd.,IND-RA,NCD,B/A4,2025-08-21,307.0,HOT,8.00,Other,D365,0.0,0.0,0.0,0.0,6.0600000000000005,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (307 days),Your NCD rating at IND-RA has been INC for 307 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Rejeuvine Enterprises Pvt. Ltd.,IND-RA,NCD,B-/A4,2025-08-21,307.0,HOT,15.33,Other,D365,0.0,0.0,0.0,0.0,6.0600000000000005,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (307 days),Your NCD rating at IND-RA has been INC for 307 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Roots Cooling Systems Pvt. Ltd.,IND-RA,NCD,B-/A4,2025-08-21,307.0,HOT,20.90,IT/Technology,D365,0.0,0.0,0.0,1.0,9.06,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (307 days),Your NCD rating at IND-RA has been INC for 307 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
S A S International Pvt. Ltd.,IND-RA,NCD,B-/A4,2025-08-21,307.0,HOT,24.50,Other,D365,0.0,0.0,0.0,0.0,6.0600000000000005,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (307 days),Your NCD rating at IND-RA has been INC for 307 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
S B Cold Storage Inds. Pvt. Ltd.,IND-RA,NCD,D,2025-08-21,307.0,HOT,13.62,Other,D365,0.0,0.0,0.0,0.0,6.0600000000000005,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (307 days),Your NCD rating at IND-RA has been INC for 307 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
S G R Exim Pvt. Ltd.,IND-RA,NCD,C/A4,2025-08-21,307.0,HOT,11.80,Other,D365,0.0,0.0,0.0,1.0,9.06,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (307 days),Your NCD rating at IND-RA has been INC for 307 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
S K I Himalayas Ropeway Pvt. Ltd.,IND-RA,NCD,B/A4,2025-08-21,307.0,HOT,7.85,Other,D365,0.0,0.0,0.0,0.0,6.0600000000000005,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (307 days),Your NCD rating at IND-RA has been INC for 307 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
S R S Modern Sales Ltd.,IND-RA,NCD,D,2025-08-21,307.0,HOT,75.00,Other,D365,0.0,0.0,0.0,0.0,6.0600000000000005,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (307 days),Your NCD rating at IND-RA has been INC for 307 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Saipavani Constructions India Pvt. Ltd.,IND-RA,NCD,B-/A4,2025-08-21,307.0,HOT,50.00,Construction,D365,0.0,0.0,0.0,0.0,6.0600000000000005,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (307 days),Your NCD rating at IND-RA has been INC for 307 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Saishakti Polysacks Pvt. Ltd.,IND-RA,NCD,B-/A4,2025-08-21,307.0,HOT,11.05,Other,D365,0.0,0.0,0.0,0.0,6.0600000000000005,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (307 days),Your NCD rating at IND-RA has been INC for 307 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Sanatan Logistics Pvt. Ltd.,IND-RA,NCD,B/A4,2025-08-21,307.0,HOT,28.50,Logistics,D365,0.0,0.0,0.0,1.0,9.28,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (307 days),Your NCD rating at IND-RA has been INC for 307 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Sarvejana Healthcare Pvt. Ltd.,IND-RA,NCD,B/A4,2025-08-21,307.0,HOT,37.05,Automobiles,D365,0.0,0.0,0.0,0.0,6.0600000000000005,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (307 days),Your NCD rating at IND-RA has been INC for 307 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Shakti Component Ventures Pvt. Ltd.,IND-RA,NCD,B-/A4,2025-08-21,307.0,HOT,8.58,Other,D365,0.0,0.0,0.0,0.0,6.0600000000000005,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (307 days),Your NCD rating at IND-RA has been INC for 307 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Shakun Gases Pvt. Ltd.,IND-RA,NCD,B-/A4,2025-08-21,307.0,HOT,23.00,Energy,D365,0.0,0.0,0.0,1.0,9.06,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (307 days),Your NCD rating at IND-RA has been INC for 307 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Shiv Shakti Exporters Pvt. Ltd.,IND-RA,NCD,D,2025-08-21,307.0,HOT,34.35,Trading/Exports,D365,0.0,0.0,0.0,0.0,6.0600000000000005,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (307 days),Your NCD rating at IND-RA has been INC for 307 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Shree Ashtvinayak Roller Flour Mills Pvt. Ltd.,IND-RA,NCD,D,2025-08-21,307.0,HOT,7.85,Agro/Food,D365,0.0,0.0,0.0,1.0,9.56,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (307 days),Your NCD rating at IND-RA has been INC for 307 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Shree Jee Flour Mills Pvt. Ltd.,IND-RA,NCD,B/A4,2025-08-21,307.0,HOT,10.72,Agro/Food,D365,0.0,0.0,0.0,0.0,6.0600000000000005,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (307 days),Your NCD rating at IND-RA has been INC for 307 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Shree Krishan Co. (Mfrs.) Pvt. Ltd.,IND-RA,NCD,B-/A4,2025-08-21,307.0,HOT,19.04,Other,D365,0.0,0.0,0.0,0.0,6.0600000000000005,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (307 days),Your NCD rating at IND-RA has been INC for 307 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Shree Prithvi Steel Rolling Mills Pvt. Ltd.,IND-RA,NCD,B/A4,2025-08-21,307.0,HOT,29.01,Steel,D365,0.0,0.0,0.0,0.0,6.0600000000000005,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (307 days),Your NCD rating at IND-RA has been INC for 307 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Shree Radha Vallabh Giriraj Mktg. Pvt. Ltd.,IND-RA,NCD,B-/A4,2025-08-21,307.0,HOT,14.50,Chemicals/Pharma,D365,0.0,0.0,0.0,0.0,6.0600000000000005,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (307 days),Your NCD rating at IND-RA has been INC for 307 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Shrenik Marble Pvt. Ltd.,IND-RA,NCD,B-/A4,2025-08-21,307.0,HOT,9.60,Mining/Minerals,D365,0.0,0.0,0.0,0.0,6.0600000000000005,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (307 days),Your NCD rating at IND-RA has been INC for 307 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Shri Janki Foodgrains Pvt. Ltd.,IND-RA,NCD,B-/A4,2025-08-21,307.0,HOT,16.30,Agro/Food,D365,0.0,1.0,0.0,1.0,16.71,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (307 days),Your NCD rating at IND-RA has been INC for 307 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Shri Khatu Shyam Alloys Pvt. Ltd.,IND-RA,NCD,B-/A4,2025-08-21,307.0,HOT,30.00,Steel,D365,0.0,1.0,0.0,1.0,16.759999999999998,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (307 days),Your NCD rating at IND-RA has been INC for 307 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
