Company Name,Current Rating Agency,Instrument,Rating,Rating Date,Days Since Rating,Urgency,Amount Cr,Sector,Source,Is Super Target T1,Is Super Target T2,Is Three Way INC,Multi Agency INC,Priority Score,SEBI Note,Why Target,ACER Pitch Script
Saluja Steel & Power Pvt. Ltd.,CARE,NCD,BB/A4,2025-07-21,338.0,HOT,14.15,Steel,D365,0.0,0.0,0.0,1.0,9.37,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (338 days),Your NCD rating at CARE has been INC for 338 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Vibracoustic India Pvt. Ltd.,ICRA,NCD,B+/A4,2025-07-21,338.0,HOT,0.90,Other,D365,0.0,0.0,0.0,0.0,6.37,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (338 days),Your NCD rating at ICRA has been INC for 338 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Webfil Ltd.,ICRA,NCD,C+/A4,2025-07-21,338.0,HOT,10.30,Other,D365,0.0,0.0,0.0,0.0,6.37,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (338 days),Your NCD rating at ICRA has been INC for 338 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Gammon India Ltd.,CARE,NCD,D,2025-07-22,337.0,HOT,9092.78,Other,D365,0.0,0.0,0.0,0.0,6.359999999999999,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (337 days),Your NCD rating at CARE has been INC for 337 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Infrastil Global Impex Pvt. Ltd.,CARE,NCD,B-/A4,2025-07-22,337.0,HOT,35.00,Construction,D365,0.0,0.0,0.0,0.0,6.359999999999999,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (337 days),Your NCD rating at CARE has been INC for 337 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Panchwati Prayogshala Pvt. Ltd.,CARE,NCD,B/A4,2025-07-22,337.0,HOT,0.73,Other,D365,0.0,0.0,0.0,0.0,6.359999999999999,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (337 days),Your NCD rating at CARE has been INC for 337 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
B Fouress Pvt. Ltd.,ICRA,NCD,BB+/A4+,2025-07-23,336.0,HOT,67.00,Other,D365,0.0,0.0,0.0,0.0,6.35,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (336 days),Your NCD rating at ICRA has been INC for 336 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Das Garage Pvt. Ltd.,CARE,NCD,B-/A4,2025-07-23,336.0,HOT,2.46,Other,D365,0.0,1.0,0.0,1.0,16.990000000000002,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (336 days),Your NCD rating at CARE has been INC for 336 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
E-Procurement Technologies Ltd.,CARE,NCD,B+/A4,2025-07-23,336.0,HOT,2.80,IT/Technology,D365,0.0,0.0,0.0,0.0,6.35,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (336 days),Your NCD rating at CARE has been INC for 336 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Sai Industries Pvt. Ltd.,CARE,NCD,B+/A4,2025-07-23,336.0,HOT,0.20,Other,D365,0.0,0.0,0.0,0.0,6.35,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (336 days),Your NCD rating at CARE has been INC for 336 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Emgee Infrastructure Holdings (India) Pvt. Ltd.,BRICKWORK,NCD,D,2025-07-24,335.0,HOT,24.00,Construction,D365,0.0,0.0,0.0,1.0,9.34,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (335 days),Your NCD rating at BRICKWORK has been INC for 335 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Gomtesh Ginning & Pressing Pvt. Ltd.,BRICKWORK,NCD,C,2025-07-24,335.0,HOT,14.00,Manufacturing,D365,0.0,0.0,0.0,0.0,6.34,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (335 days),Your NCD rating at BRICKWORK has been INC for 335 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Jayshri Gayatri Food Products Pvt. Ltd.,CARE,NCD,D,2025-07-25,334.0,HOT,117.72,Agro/Food,D365,0.0,0.0,0.0,0.0,6.33,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (334 days),Your NCD rating at CARE has been INC for 334 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Kalthia Bhavnagar Pipli Highway Pvt. Ltd.,ICRA,NCD,B+/A4,2025-07-25,334.0,HOT,369.00,Construction,D365,0.0,0.0,0.0,0.0,6.33,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (334 days),Your NCD rating at ICRA has been INC for 334 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Metrro Waste Handling Pvt. Ltd.,CARE,NCD,BB/A4,2025-07-25,334.0,HOT,5.00,Other,D365,0.0,0.0,0.0,0.0,6.33,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (334 days),Your NCD rating at CARE has been INC for 334 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Mundhra Exim Pvt. Ltd.,ICRA,NCD,B+/A4,2025-07-25,334.0,HOT,10.00,Other,D365,0.0,0.0,0.0,1.0,9.33,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (334 days),Your NCD rating at ICRA has been INC for 334 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Pan Intellecom Ltd.,CARE,NCD,B+/A4,2025-07-25,334.0,HOT,20.00,Other,D365,0.0,0.0,0.0,1.0,9.33,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (334 days),Your NCD rating at CARE has been INC for 334 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Safeflex International Ltd.,ICRA,NCD,B+/A4,2025-07-25,334.0,HOT,31.25,Other,D365,0.0,0.0,0.0,1.0,9.33,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (334 days),Your NCD rating at ICRA has been INC for 334 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Tulip Granites Pvt. Ltd.,ICRA,NCD,B+/A4,2025-07-25,334.0,HOT,26.00,Mining/Minerals,D365,0.0,0.0,0.0,0.0,6.33,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (334 days),Your NCD rating at ICRA has been INC for 334 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Unimax Chemicals Pvt. Ltd.,BRICKWORK,NCD,B/A4,2025-07-25,334.0,HOT,10.00,Chemicals/Pharma,D365,0.0,1.0,0.0,1.0,14.33,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (334 days),Your NCD rating at BRICKWORK has been INC for 334 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Asia Pacific Resources Pvt. Ltd.,CARE,NCD,B-/A4,2025-07-28,331.0,HOT,25.00,Other,D365,0.0,0.0,0.0,0.0,6.3,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (331 days),Your NCD rating at CARE has been INC for 331 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Bridge & Roof Co. (India) Ltd.,CARE,NCD,BB/A4,2025-07-28,331.0,HOT,46.30,Other,D365,0.0,0.0,0.0,0.0,6.3,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (331 days),Your NCD rating at CARE has been INC for 331 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Crest Merchandise Pvt. Ltd.,CARE,NCD,B-/A4,2025-07-28,331.0,HOT,25.00,Other,D365,0.0,0.0,0.0,0.0,6.3,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (331 days),Your NCD rating at CARE has been INC for 331 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Vikas Organics Pvt. Ltd.,BRICKWORK,NCD,C,2025-07-28,331.0,HOT,2.85,Other,D365,0.0,0.0,0.0,1.0,9.3,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (331 days),Your NCD rating at BRICKWORK has been INC for 331 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Magna Projects Pvt. Ltd.,ICRA,NCD,D,2025-07-29,330.0,HOT,15.00,Other,D365,0.0,0.0,0.0,0.0,6.29,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (330 days),Your NCD rating at ICRA has been INC for 330 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Ashiana Manufacturing India Ltd.,CARE,NCD,B/A4,2025-07-30,329.0,HOT,0.01,Manufacturing,D365,0.0,0.0,0.0,1.0,9.28,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (329 days),Your NCD rating at CARE has been INC for 329 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Assorted Plastics Pvt. Ltd.,ICRA,NCD,B+/A4,2025-07-30,329.0,HOT,0.43,Chemicals/Pharma,D365,0.0,0.0,0.0,1.0,9.28,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (329 days),Your NCD rating at ICRA has been INC for 329 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Deneb & Pollux Tours & Travels Pvt. Ltd.,CARE,NCD,B-/A4,2025-07-30,329.0,HOT,1.50,Hotels/Tourism,D365,0.0,0.0,0.0,0.0,6.279999999999999,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (329 days),Your NCD rating at CARE has been INC for 329 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Feather Spintex Pvt. Ltd.,BRICKWORK,NCD,C/A4,2025-07-30,329.0,HOT,32.00,Other,D365,0.0,0.0,0.0,1.0,9.28,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (329 days),Your NCD rating at BRICKWORK has been INC for 329 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Harsh Constructions Pvt. Ltd.,ICRA,NCD,B+/A4,2025-07-30,329.0,HOT,11.00,Construction,D365,0.0,0.0,0.0,0.0,6.279999999999999,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (329 days),Your NCD rating at ICRA has been INC for 329 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Lakshanya Ventures Pvt. Ltd.,ICRA,NCD,D,2025-07-30,329.0,HOT,2.50,Other,D365,,,,,,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (329 days),Your NCD rating at ICRA has been INC for 329 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Mira Exim Ltd.,ICRA,NCD,B+/A4,2025-07-30,329.0,HOT,46.80,Other,D365,0.0,0.0,0.0,0.0,6.279999999999999,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (329 days),Your NCD rating at ICRA has been INC for 329 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Pentech Metals Ltd.,CARE,NCD,D,2025-07-30,329.0,HOT,2.00,IT/Technology,D365,0.0,0.0,0.0,0.0,6.279999999999999,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (329 days),Your NCD rating at CARE has been INC for 329 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Simola Vitrified Pvt. Ltd.,ICRA,NCD,B+/A4,2025-07-30,329.0,HOT,15.43,Other,D365,0.0,0.0,0.0,0.0,6.279999999999999,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (329 days),Your NCD rating at ICRA has been INC for 329 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Anjali Labtech Ltd.,CARE,NCD,BB+/A4+,2025-07-31,328.0,HOT,56.50,Chemicals/Pharma,D365,0.0,0.0,0.0,0.0,6.27,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (328 days),Your NCD rating at CARE has been INC for 328 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Ashish Vessel Demolition Pvt. Ltd.,BRICKWORK,NCD,C/A4,2025-07-31,328.0,HOT,30.00,Other,D365,0.0,0.0,0.0,1.0,9.27,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (328 days),Your NCD rating at BRICKWORK has been INC for 328 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Asuti Trading Pvt. Ltd.,CARE,NCD,D,2025-07-31,328.0,HOT,5.00,Trading/Exports,D365,0.0,0.0,0.0,1.0,9.27,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (328 days),Your NCD rating at CARE has been INC for 328 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Bend-N-Fab Engineering Pvt. Ltd.,CARE,NCD,B-/A4,2025-08-01,327.0,HOT,2.50,Manufacturing,D365,0.0,0.0,0.0,0.0,6.26,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (327 days),Your NCD rating at CARE has been INC for 327 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
G K B Lens Pvt. Ltd.,CARE,NCD,BB-/A4,2025-08-04,324.0,HOT,1.00,Other,D365,0.0,0.0,0.0,0.0,6.23,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (324 days),Your NCD rating at CARE has been INC for 324 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Vform Technopack Pvt. Ltd.,BRICKWORK,NCD,BB/A4,2025-08-04,324.0,HOT,79.84,IT/Technology,D365,0.0,0.0,0.0,0.0,6.23,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (324 days),Your NCD rating at BRICKWORK has been INC for 324 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Aditi Infrabuild & Services Ltd.,CARE,NCD,B-/A4,2025-08-05,323.0,HOT,1.00,Construction,D365,0.0,0.0,0.0,1.0,9.22,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (323 days),Your NCD rating at CARE has been INC for 323 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Hyper Filteration Pvt. Ltd.,CARE,NCD,B-/A4,2025-08-05,323.0,HOT,4.00,Other,D365,0.0,0.0,0.0,0.0,6.220000000000001,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (323 days),Your NCD rating at CARE has been INC for 323 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Metcon India Realty & Infrastructure Pvt. Ltd.,CARE,NCD,B-/A4,2025-08-05,323.0,HOT,39.00,Construction,D365,0.0,0.0,0.0,0.0,6.220000000000001,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (323 days),Your NCD rating at CARE has been INC for 323 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Shreeji Woodcraft Pvt. Ltd.,CARE,NCD,B+/A4,2025-08-05,323.0,HOT,9.00,Other,D365,0.0,0.0,0.0,0.0,6.220000000000001,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (323 days),Your NCD rating at CARE has been INC for 323 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Shrijee Lifestyle Pvt. Ltd.,CARE,NCD,BB+/A4+,2025-08-05,323.0,HOT,43.00,Other,D365,0.0,0.0,0.0,0.0,6.220000000000001,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (323 days),Your NCD rating at CARE has been INC for 323 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Sri Lakshmi Godavari Spinning Mills Pvt. Ltd.,CARE,NCD,D,2025-08-05,323.0,HOT,68.00,Textiles,D365,0.0,1.0,0.0,1.0,17.1,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (323 days),Your NCD rating at CARE has been INC for 323 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Bhopal Tractors Pvt. Ltd.,CARE,NCD,B/A4,2025-08-06,322.0,HOT,3.00,Other,D365,0.0,0.0,0.0,1.0,9.21,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (322 days),Your NCD rating at CARE has been INC for 322 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Bium Industries Pvt. Ltd.,BRICKWORK,NCD,C,2025-08-06,322.0,HOT,11.25,Other,D365,0.0,0.0,0.0,1.0,9.21,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (322 days),Your NCD rating at BRICKWORK has been INC for 322 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
Hitech Saw Ltd.,BRICKWORK,NCD,BB-/A4,2025-08-06,322.0,HOT,15.00,IT/Technology,D365,0.0,0.0,0.0,0.0,6.21,NCD requires SEBI debt rating license — confirm ACER has SEBI CRA registration before pitching,HOT (322 days),Your NCD rating at BRICKWORK has been INC for 322 days. ACER offers SEBI-registered NCD ratings — let us unlock your debenture program.
