Company Name,Priority Tier,Score,Current Rater(s),Instrument Type,Rating,Last Rating Date,Days Overdue,Urgency,Signal_UltraHot,Signal_DualINC,Signal_RecentTransition,Signal_MultiAgency,Signal_Downgraded,Why Target,ACER Pitch Angle
J V Strips Ltd.,TIER 4 — STANDARD,0,BRICKWORK,Letter Of credit,D,2025-06-23,362,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Kalpatharu Breweries & Distilleries Pvt. Ltd.,TIER 4 — STANDARD,0,ACUITE | CRISIL,Term loans,B,2025-11-24,362,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Kasturchand Fertilisers Pvt. Ltd.,TIER 4 — STANDARD,0,ICRA | IND-RA,Non-fund-based financial facility/instrument,A 4,2025-08-21,362,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Lanarsy Infra Ltd.,TIER 4 — STANDARD,0,ICRA,Non-government debt,B+/A4,2025-06-23,362,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Ma Mahamaya Rice Mill Pvt. Ltd.,TIER 4 — STANDARD,0,ACUITE | CRISIL,Bank Guarantee,D,2025-07-21,362,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Maktel Control & Systems Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Letter Of credit,A 4,2025-06-23,362,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Marks Pryor Marking Technology Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Bank Guarantee,D,2025-06-23,362,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Mehra Polytex Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Bank Guarantee,A 4,2025-06-23,362,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Micromax Informatics Ltd.,TIER 4 — STANDARD,0,ACUITE,Letter Of credit,A 4+,2025-06-23,362,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Montage Enterprises Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Term loans,B,2025-06-23,362,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Omprakash Roller Flour Mill Pvt. Ltd.,TIER 4 — STANDARD,0,BRICKWORK,Term loans,C,2025-06-23,362,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Photon Energy Systems Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL | ICRA,Non-fund-based financial facility/instrument,A 4,2025-09-23,362,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Presidency Exports & Inds. Ltd.,TIER 4 — STANDARD,0,ICRA,Non-government debt,D,2025-06-23,362,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Pro-Interactive Services (India) Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Bank Guarantee,A 4+,2025-06-23,362,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Sab Motors Pvt. Ltd.,TIER 4 — STANDARD,0,CARE,Term loans,D,2025-06-23,362,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Sacheta Metals Ltd.,TIER 4 — STANDARD,0,ICRA,Short-term loan,A 4,2025-06-23,362,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Sandor Medicaids Pvt. Ltd.,TIER 4 — STANDARD,0,ACUITE,Bank Guarantee,D,2025-06-23,362,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Shree Gopal Proteins India Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Fund based financial facility/instrument,B,2025-06-23,362,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Shri Parasram Holdings Pvt. Ltd.,TIER 4 — STANDARD,0,BRICKWORK,Bank Guarantee,A 4,2025-06-23,362,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Tamilnadu Paddy & Rice Processing Federation,TIER 4 — STANDARD,0,CRISIL,Fund based financial facility/instrument,B,2025-06-23,362,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Techno Global Services Pvt. Ltd.,TIER 4 — STANDARD,0,CARE | CRISIL,Bank Guarantee,A 4,2025-10-10,362,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Tirupati Shelters Ltd.,TIER 4 — STANDARD,0,ICRA,Non-government debt,B+/A4,2025-06-23,362,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Tripurari Agro Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Fund based financial facility/instrument,D,2025-06-23,362,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Trivandrum Motors Pvt. Ltd.,TIER 4 — STANDARD,0,CARE,Term loans,B,2025-06-23,362,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
U C N Construction Co. Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Bank Guarantee,A 4,2025-06-23,362,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Unik Bazar Ltd.,TIER 4 — STANDARD,0,CRISIL,Term loans,B,2025-06-23,362,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
United Overseas Finance Ltd.,TIER 4 — STANDARD,0,ACUITE,Long term Loans,B+,2025-06-23,362,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Versa Drives Pvt. Ltd.,TIER 4 — STANDARD,0,ICRA,Term loans,B+,2025-06-23,362,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Yamuna Industries Ltd.,TIER 4 — STANDARD,0,CRISIL,Term loans,B+,2025-06-23,362,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Zenova Bio Nutrition Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL | IND-RA,Long term Loans,D,2025-09-11,362,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
A-I Enterprises Pvt. Ltd.,TIER 4 — STANDARD,0,CARE | CRISIL,Fund based financial facility/instrument,A 4,2025-11-10,361,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Aadideva Infratech Pvt. Ltd.,TIER 4 — STANDARD,0,ICRA,Term loans,B+,2025-06-24,361,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Alakh Advertising & Publicity Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Long term Loans,B+,2025-06-24,361,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Albino Lifesciences Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Long term Loans,B,2025-06-24,361,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Alpro Extrusion Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Letter Of credit,A 4,2025-06-24,361,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Apco Automobiles Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Fund based financial facility/instrument,D,2025-06-24,361,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Asahi Infrastructure & Projects Ltd.,TIER 4 — STANDARD,0,BRICKWORK,Bank Guarantee,D,2025-06-24,361,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Aseptic Fruit Products India Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Fund based financial facility/instrument,B,2025-06-24,361,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Chetas Control Systems Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL | IND-RA,Non-fund based working capital limit,A 3,2025-07-16,361,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
I G L Industries Ltd.,TIER 4 — STANDARD,0,BRICKWORK,Bank Guarantee,A 4,2025-06-24,361,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
J C Infra Corporation Ltd.,TIER 4 — STANDARD,0,CRISIL,Fund based financial facility/instrument,BB+,2025-06-24,361,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Jay Formulations Ltd.,TIER 4 — STANDARD,0,BRICKWORK | ICRA,Bank Guarantee,D,2025-06-26,361,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Kay E M Copper Pvt. Ltd.,TIER 4 — STANDARD,0,BRICKWORK,Bank Guarantee,D,2025-06-24,361,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
L R N Finance Ltd.,TIER 4 — STANDARD,0,CRISIL,Long term Loans,D,2025-06-24,361,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Mudra Denim Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Letter Of credit,D,2025-06-24,361,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
P M P Infratech Ltd.,TIER 4 — STANDARD,0,ICRA,Non-fund-based financial facility/instrument,A 4,2025-06-24,361,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Rayban Foods Pvt. Ltd.,TIER 4 — STANDARD,0,BRICKWORK | ICRA,Term loans,D,2025-07-18,361,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Realtime Techsolutions Pvt. Ltd.,TIER 4 — STANDARD,0,ICRA,Letter Of credit,D,2025-06-24,361,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Replika Press Pvt. Ltd.,TIER 4 — STANDARD,0,BRICKWORK,Long term Loans,BB-,2025-06-24,361,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Rudra Auto Tech Engg. Pvt. Ltd.,TIER 4 — STANDARD,0,BRICKWORK,Term loans,D,2025-06-24,361,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Rudra Global Infra Products Ltd.,TIER 4 — STANDARD,0,CRISIL,Bank Guarantee,A 4,2025-06-24,361,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
S M V D Poly Pack Ltd.,TIER 4 — STANDARD,0,ACUITE,Term loans,C,2025-06-24,361,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
S V S V S Projects Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Bank Guarantee,D,2025-06-24,361,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Safeco Hygiene Films Pvt. Ltd.,TIER 4 — STANDARD,0,BRICKWORK,Bank Guarantee,D,2025-06-24,361,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Shiven Yarn Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Bank Guarantee,A 4,2025-06-24,361,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Shree Naman Developers Pvt. Ltd.,TIER 4 — STANDARD,0,BRICKWORK,Term loans,D,2025-06-24,361,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Shri Tradco Deesan Pvt. Ltd.,TIER 4 — STANDARD,0,ICRA,Term loans,D,2025-06-24,361,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Southern Gold Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL | IND-RA,Long term Loans,D,2025-07-18,361,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Sri Lakshmi Saraswathi Spintex Ltd.,TIER 4 — STANDARD,0,BRICKWORK,Term loans,D,2025-06-24,361,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Sri Salasar Balaji Textiles Pvt. Ltd.,TIER 4 — STANDARD,0,CARE,Bank Guarantee,A 4,2025-06-24,361,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Stanley Retail Ltd.,TIER 4 — STANDARD,0,CRISIL,Long term Loans,B+,2025-06-24,361,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Technovaa Plastic Inds. Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Term loans,D,2025-06-24,361,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
U P L Environmental Engineers Ltd.,TIER 4 — STANDARD,0,CRISIL,Fund based financial facility/instrument,B,2025-06-24,361,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Unitech Cotspin Ltd.,TIER 4 — STANDARD,0,CRISIL | ICRA,Bank Guarantee,A 4,2026-02-02,361,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Vag Buildtech Ltd.,TIER 4 — STANDARD,0,CRISIL,Long term Loans,D,2025-06-24,361,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Vasudeva Dall Products Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Bank Guarantee,A 4,2025-06-24,361,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Vijay Nirman Co. Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Bank Guarantee,D,2025-06-24,361,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Vishal Fashions Pvt. Ltd.,TIER 4 — STANDARD,0,BRICKWORK,Fund based financial facility/instrument,BB-,2025-06-24,361,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
3 B Infrastructure Pvt. Ltd.,TIER 4 — STANDARD,0,BRICKWORK | IND-RA,Term loans,B,2025-08-06,360,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
A B Composites Pvt. Ltd.,TIER 4 — STANDARD,0,IND-RA,Non-fund based working capital limit,A 4,2025-06-25,360,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
A K S Electricals & Electronics Ltd.,TIER 4 — STANDARD,0,IND-RA,Non-fund based working capital limit,A 4,2025-06-25,360,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
A Y G Realty Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL,Bank Guarantee,D,2025-06-25,360,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Abani Ricemill Pvt. Ltd.,TIER 4 — STANDARD,0,IND-RA,Non-fund based working capital limit,A 4,2025-06-25,360,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Abhinaash Agrofood Inds. Pvt. Ltd.,TIER 4 — STANDARD,0,IND-RA,Term loans,D,2025-06-25,360,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Abhiram Infra Projects Pvt. Ltd.,TIER 4 — STANDARD,0,IND-RA,Non-fund based working capital limit,D,2025-06-25,360,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Abhirama Steels Ltd.,TIER 4 — STANDARD,0,BRICKWORK | IND-RA,Term loans,D,2025-08-04,360,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Abok Spring Pvt. Ltd.,TIER 4 — STANDARD,0,BRICKWORK,Term loans,C,2025-06-25,360,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Accent Metals Pvt. Ltd.,TIER 4 — STANDARD,0,IND-RA,Non-fund based working capital limit,D,2025-06-25,360,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Aditya Housing & Infrastructure Devp. Corpn. Pvt. Ltd.,TIER 4 — STANDARD,0,IND-RA,Non-fund based working capital limit,A 4,2025-06-25,360,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Aditya Prints Pvt. Ltd.,TIER 4 — STANDARD,0,IND-RA,Term loans,D,2025-06-25,360,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Aditya Promoters Ltd.,TIER 4 — STANDARD,0,IND-RA,Non-fund based working capital limit,A 4,2025-06-25,360,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Admach Auto Inds. India Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL | IND-RA,Term loans,B,2026-01-12,360,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Aeroflex Neu Ltd.,TIER 4 — STANDARD,0,CRISIL,Fund based financial facility/instrument,BB+,2025-06-25,360,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Agrasen Shipbreakers Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL | IND-RA,Non-fund based working capital limit,A 4,2026-02-10,360,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Agrawal Channel Mills Pvt. Ltd.,TIER 4 — STANDARD,0,CARE | IND-RA,Term loans,B+,2026-01-23,360,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Ajanta Manufacturing Pvt. Ltd.,TIER 4 — STANDARD,0,IND-RA,Non-fund based working capital limit,B+,2025-06-25,360,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Akansha Shipbreaking Pvt. Ltd.,TIER 4 — STANDARD,0,BRICKWORK | IND-RA,Non-fund based working capital limit,B-,2026-03-31,360,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Akhil Shipbreakers Pvt. Ltd.,TIER 4 — STANDARD,0,BRICKWORK | IND-RA,Non-fund based working capital limit,B-,2026-01-23,360,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Akin Chemicals Pvt. Ltd.,TIER 4 — STANDARD,0,IND-RA,Non-fund based working capital limit,A 4,2025-06-25,360,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Alex Green Energy Pvt. Ltd.,TIER 4 — STANDARD,0,IND-RA,Term loans,BB-,2025-06-25,360,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Almo Laminates Pvt. Ltd.,TIER 4 — STANDARD,0,IND-RA,Term loans,D,2025-06-25,360,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Altair Power Pvt. Ltd.,TIER 4 — STANDARD,0,CRISIL | IND-RA,Non-fund based working capital limit,A 4,2025-09-18,360,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Ambekeshwar Steels Pvt. Ltd.,TIER 4 — STANDARD,0,IND-RA,Term loans,B-,2025-06-25,360,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
Ambience Constructions India Ltd.,TIER 4 — STANDARD,0,IND-RA,Non-fund based working capital limit,A 4,2025-06-25,360,MEDIUM,0,0,0,0,0,INC rated company,"ACER offers competitive pricing, SME specialist team, SEBI-recognized ratings"
