Company Name,Instrument Type,Current Rating Agency,Rating,Rating Date,Urgency,Months Since Rating,Category,Multi Agency INC,Why Target,ACER Pitch Angle
Mor Techfab Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2025-07-25,MEDIUM,11.0,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Mor Techfab Pvt. Ltd.,Long term Loans,CRISIL,B+,2025-07-25,MEDIUM,11.0,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Mor Techfab Pvt. Ltd.,Term loans,CRISIL,B+,2025-07-25,MEDIUM,11.0,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Moreish Foods Ltd.,Term loans,CRISIL,B,2025-07-25,MEDIUM,11.0,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Mother India Construction Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2025-07-25,MEDIUM,11.0,HOT,BRICKWORK_INC,CRISIL INC (11 months overdue) + BRICKWORK_INC — multi-agency SME,Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Mother India Construction Pvt. Ltd.,Long term Loans,CRISIL,B+,2025-07-25,MEDIUM,11.0,HOT,BRICKWORK_INC,CRISIL INC (11 months overdue) + BRICKWORK_INC — multi-agency SME,Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Multifilms Plastics Pvt. Ltd.,Fund based financial facility/instrument,CRISIL,B,2025-07-25,MEDIUM,11.0,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Multifilms Plastics Pvt. Ltd.,Non-fund-based financial facility/instrument,CRISIL,A 4,2025-07-25,MEDIUM,11.0,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Multifilms Plastics Pvt. Ltd.,Term loans,CRISIL,B,2025-07-25,MEDIUM,11.0,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Multifilms Plastics Pvt. Ltd.,Term loans,CRISIL,B,2025-07-25,MEDIUM,11.0,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
My Mobile Payments Ltd.,Long term Loans,CRISIL,D,2025-07-25,MEDIUM,11.0,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
N S Engineering Projects Pvt. Ltd.,Bank Guarantee,CRISIL,D,2025-07-25,MEDIUM,11.0,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
N S Engineering Projects Pvt. Ltd.,Bank Guarantee,CRISIL,D,2025-07-25,MEDIUM,11.0,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
N S Engineering Projects Pvt. Ltd.,Letter Of credit,CRISIL,D,2025-07-25,MEDIUM,11.0,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
N S Engineering Projects Pvt. Ltd.,Long term Loans,CRISIL,D,2025-07-25,MEDIUM,11.0,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
N S Engineering Projects Pvt. Ltd.,Term loans,CRISIL,D,2025-07-25,MEDIUM,11.0,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
N S Engineering Projects Pvt. Ltd.,Term loans,CRISIL,D,2025-07-25,MEDIUM,11.0,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
N S K Builders Pvt. Ltd.,Bank Guarantee,CRISIL,D,2025-07-25,MEDIUM,11.0,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Natraj Rice Mills Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2025-07-25,MEDIUM,11.0,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Natraj Rice Mills Pvt. Ltd.,Long term Loans,CRISIL,B+,2025-07-25,MEDIUM,11.0,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Naturagreen Food Products Pvt. Ltd.,Term loans,CRISIL,B,2025-07-25,MEDIUM,11.0,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Neev Infrastructure Pvt. Ltd.,Bank Guarantee,CRISIL,D,2025-07-25,MEDIUM,11.0,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Neev Infrastructure Pvt. Ltd.,Bank Guarantee,CRISIL,D,2025-07-25,MEDIUM,11.0,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
New Horizons Asphalt Pvt. Ltd.,Letter Of credit,CRISIL,D,2025-07-25,MEDIUM,11.0,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
New Horizons Asphalt Pvt. Ltd.,Long term Loans,CRISIL,D,2025-07-25,MEDIUM,11.0,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
New Horizons Asphalt Pvt. Ltd.,Term loans,CRISIL,D,2025-07-25,MEDIUM,11.0,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Neysa Jewellery Ltd.,Term loans,CRISIL,D,2025-07-25,MEDIUM,11.0,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Nimbus Motors Pvt. Ltd.,Fund based financial facility/instrument,CRISIL,B+,2025-07-25,MEDIUM,11.0,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Nimbus Motors Pvt. Ltd.,Fund based financial facility/instrument,CRISIL,B+,2025-07-25,MEDIUM,11.0,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
P C Dey & Son Distributors Pvt. Ltd.,Letter Of credit,CRISIL,D,2025-07-24,MEDIUM,11.0,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
P C Dey & Son Distributors Pvt. Ltd.,Long term Loans,CRISIL,D,2025-07-24,MEDIUM,11.0,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Pasupati Breeding Farm Pvt. Ltd.,Long term Loans,CRISIL,B+,2025-07-25,MEDIUM,11.0,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Patnaik Steels & Alloys Ltd. [Merged],Bank Guarantee,CRISIL,A 4,2025-07-25,MEDIUM,11.0,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Patnaik Steels & Alloys Ltd. [Merged],Fund based financial facility/instrument,CRISIL,B,2025-07-25,MEDIUM,11.0,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Patnaik Steels & Alloys Ltd. [Merged],Term loans,CRISIL,B,2025-07-25,MEDIUM,11.0,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Prism Services Property Solutions Pvt. Ltd.,Fund based financial facility/instrument,CRISIL,B,2025-07-25,MEDIUM,11.0,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Prism Services Property Solutions Pvt. Ltd.,Non-fund-based financial facility/instrument,CRISIL,A 4,2025-07-25,MEDIUM,11.0,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Prism Services Property Solutions Pvt. Ltd.,Term loans,CRISIL,B,2025-07-25,MEDIUM,11.0,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
R K D Infrastructure Pvt. Ltd.,Bank Guarantee,CRISIL,B,2025-07-25,MEDIUM,11.0,HOT,ACUITE_INC,CRISIL INC (11 months overdue) + ACUITE_INC — multi-agency SME,Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
R K S Steel Inds. Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2025-07-25,MEDIUM,11.0,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
R K S Steel Inds. Pvt. Ltd.,Long term Loans,CRISIL,B,2025-07-25,MEDIUM,11.0,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Rajhans Impex Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2025-07-25,MEDIUM,11.0,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Rajhans Impex Pvt. Ltd.,Long term Loans,CRISIL,B,2025-07-25,MEDIUM,11.0,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Raman Agro Exports Pvt. Ltd.,Term loans,CRISIL,B+,2025-07-25,MEDIUM,11.0,HOT,BRICKWORK_INC,CRISIL INC (11 months overdue) + BRICKWORK_INC — multi-agency SME,Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Raminfo Ltd.,Bank Guarantee,CRISIL,A 4,2025-07-24,MEDIUM,11.0,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Raminfo Ltd.,Fund based financial facility/instrument,CRISIL,B,2025-07-24,MEDIUM,11.0,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Raminfo Ltd.,Long term Loans,CRISIL,B,2025-07-24,MEDIUM,11.0,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Raminfo Ltd.,Non-fund-based financial facility/instrument,CRISIL,A 4,2025-07-24,MEDIUM,11.0,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Ran India Steels Pvt. Ltd.,Letter Of credit,CRISIL,A 4,2025-07-25,MEDIUM,11.0,HOT,BRICKWORK_INC,CRISIL INC (11 months overdue) + BRICKWORK_INC — multi-agency SME,Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Ran India Steels Pvt. Ltd.,Long term Loans,CRISIL,B,2025-07-25,MEDIUM,11.0,HOT,BRICKWORK_INC,CRISIL INC (11 months overdue) + BRICKWORK_INC — multi-agency SME,Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Ran India Steels Pvt. Ltd.,Term loans,CRISIL,B,2025-07-25,MEDIUM,11.0,HOT,BRICKWORK_INC,CRISIL INC (11 months overdue) + BRICKWORK_INC — multi-agency SME,Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Regency Linx Exports Pvt. Ltd.,Term loans,CRISIL,D,2025-07-25,MEDIUM,11.0,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Ric Projects Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2025-07-25,MEDIUM,11.0,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
S N Enviro-Tech Pvt. Ltd.,Bank Guarantee,CRISIL,D,2025-07-24,MEDIUM,11.0,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
S N Enviro-Tech Pvt. Ltd.,Long term Loans,CRISIL,D,2025-07-24,MEDIUM,11.0,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Surya International Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2025-07-25,MEDIUM,11.0,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Surya International Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2025-07-25,MEDIUM,11.0,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Tulasi Seeds Pvt. Ltd.,Long term Loans,CRISIL,B+,2025-07-24,MEDIUM,11.0,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Unijules Life Sciences Ltd.,Bank Guarantee,CRISIL,D,2025-07-25,MEDIUM,11.0,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Unijules Life Sciences Ltd.,Letter Of credit,CRISIL,D,2025-07-25,MEDIUM,11.0,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Unijules Life Sciences Ltd.,Letter Of credit,CRISIL,D,2025-07-25,MEDIUM,11.0,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Unijules Life Sciences Ltd.,Term loans,CRISIL,D,2025-07-25,MEDIUM,11.0,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Vidarbha Infotech Pvt. Ltd.,Bank Guarantee,CRISIL,A 4+,2025-07-25,MEDIUM,11.0,HOT,BRICKWORK_INC,CRISIL INC (11 months overdue) + BRICKWORK_INC — multi-agency SME,Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Vidarbha Infotech Pvt. Ltd.,Term loans,CRISIL,BB,2025-07-25,MEDIUM,11.0,HOT,BRICKWORK_INC,CRISIL INC (11 months overdue) + BRICKWORK_INC — multi-agency SME,Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Vidarbha Infotech Pvt. Ltd.,Term loans,CRISIL,BB,2025-07-25,MEDIUM,11.0,HOT,BRICKWORK_INC,CRISIL INC (11 months overdue) + BRICKWORK_INC — multi-agency SME,Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Action Financial Services (India) Ltd.,Bank Guarantee,CRISIL,D,2025-07-25,MEDIUM,11.0,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Action Financial Services (India) Ltd.,Bank Guarantee,CRISIL,D,2025-07-25,MEDIUM,11.0,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Agrawal Global Infratech Pvt. Ltd.,Bank Guarantee,CRISIL,A 4+,2025-07-24,MEDIUM,11.0,HOT,ACUITE_INC,CRISIL INC (11 months overdue) + ACUITE_INC — multi-agency SME,Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Agrawal Global Infratech Pvt. Ltd.,Bank Guarantee,CRISIL,A 4+,2025-07-24,MEDIUM,11.0,HOT,ACUITE_INC,CRISIL INC (11 months overdue) + ACUITE_INC — multi-agency SME,Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Bihar Raffia Inds. Ltd.,Long term Loans,CRISIL,D,2025-07-29,MEDIUM,10.9,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Bihar Raffia Inds. Ltd.,Term loans,CRISIL,D,2025-07-29,MEDIUM,10.9,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Bihar Raffia Inds. Ltd.,Term loans,CRISIL,D,2025-07-29,MEDIUM,10.9,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Bommidala Ventures Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2025-07-28,MEDIUM,10.9,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
G R S Ispat Co. Pvt. Ltd.,Long term Loans,CRISIL,D,2025-07-29,MEDIUM,10.9,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
G S Autocomp Pvt. Ltd.,Letter Of credit,CRISIL,A 4,2025-07-28,MEDIUM,10.9,HOT,BRICKWORK_INC,CRISIL INC (11 months overdue) + BRICKWORK_INC — multi-agency SME,Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
G S Autocomp Pvt. Ltd.,Long term Loans,CRISIL,B+,2025-07-28,MEDIUM,10.9,HOT,BRICKWORK_INC,CRISIL INC (11 months overdue) + BRICKWORK_INC — multi-agency SME,Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
G S Autocomp Pvt. Ltd.,Long term Loans,CRISIL,B+,2025-07-28,MEDIUM,10.9,HOT,BRICKWORK_INC,CRISIL INC (11 months overdue) + BRICKWORK_INC — multi-agency SME,Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Gajanan Extraction Pvt. Ltd.,Long term Loans,CRISIL,B+,2025-07-28,MEDIUM,10.9,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Galaxy Transmissions Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2025-07-29,MEDIUM,10.9,HOT,BRICKWORK_INC,CRISIL INC (11 months overdue) + BRICKWORK_INC — multi-agency SME,Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Galaxy Transmissions Pvt. Ltd.,Fund based financial facility/instrument,CRISIL,B+,2025-07-29,MEDIUM,10.9,HOT,BRICKWORK_INC,CRISIL INC (11 months overdue) + BRICKWORK_INC — multi-agency SME,Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Galaxy Transmissions Pvt. Ltd.,Letter Of credit,CRISIL,A 4,2025-07-29,MEDIUM,10.9,HOT,BRICKWORK_INC,CRISIL INC (11 months overdue) + BRICKWORK_INC — multi-agency SME,Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Galaxy Transmissions Pvt. Ltd.,Term loans,CRISIL,B+,2025-07-29,MEDIUM,10.9,HOT,BRICKWORK_INC,CRISIL INC (11 months overdue) + BRICKWORK_INC — multi-agency SME,Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Geeta Threads Ltd.,Term loans,CRISIL,B,2025-07-28,MEDIUM,10.9,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Gemus Engineering Ltd.,Bank Guarantee,CRISIL,D,2025-07-29,MEDIUM,10.9,HOT,ACUITE_INC,CRISIL INC (11 months overdue) + ACUITE_INC — multi-agency SME,Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Gemus Engineering Ltd.,Term loans,CRISIL,D,2025-07-29,MEDIUM,10.9,HOT,ACUITE_INC,CRISIL INC (11 months overdue) + ACUITE_INC — multi-agency SME,Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Geo Connect Ltd.,Long term Loans,CRISIL,B-,2025-07-28,MEDIUM,10.9,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Green Village Agros Pvt. Ltd.,Long term Loans,CRISIL,B,2025-07-29,MEDIUM,10.9,HOT,ACUITE_INC,CRISIL INC (11 months overdue) + ACUITE_INC — multi-agency SME,Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Gunina Alloy & Steel Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2025-07-28,MEDIUM,10.9,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Gunina Alloy & Steel Pvt. Ltd.,Long term Loans,CRISIL,B,2025-07-28,MEDIUM,10.9,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
H P Valves & Fittings India Pvt. Ltd.,Term loans,CRISIL,B,2025-07-29,MEDIUM,10.9,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Hail Tea Ltd.,Bank Guarantee,CRISIL,A 4,2025-07-29,MEDIUM,10.9,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Hail Tea Ltd.,Long term Loans,CRISIL,B,2025-07-29,MEDIUM,10.9,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Hail Tea Ltd.,Term loans,CRISIL,B,2025-07-29,MEDIUM,10.9,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Hansa Vahan India Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2025-07-29,MEDIUM,10.9,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Hansa Vahan India Pvt. Ltd.,Long term Loans,CRISIL,B,2025-07-29,MEDIUM,10.9,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Hansa Vahan India Pvt. Ltd.,Term loans,CRISIL,B,2025-07-29,MEDIUM,10.9,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Heera Panna Communications Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2025-07-29,MEDIUM,10.9,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Heera Panna Communications Pvt. Ltd.,Long term Loans,CRISIL,B,2025-07-29,MEDIUM,10.9,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Hercules Pigments Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2025-07-29,MEDIUM,10.9,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Hercules Pigments Pvt. Ltd.,Fund based financial facility/instrument,CRISIL,B,2025-07-29,MEDIUM,10.9,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Hotel Ganesh Pvt. Ltd.,Term loans,CRISIL,B,2025-07-29,MEDIUM,10.9,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
India Fashions Pvt. Ltd.,Letter Of credit,CRISIL,A 4,2025-07-29,MEDIUM,10.9,HOT,,CRISIL INC (11 months overdue),Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Integrated Electric Co. Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2025-07-28,MEDIUM,10.9,HOT,BRICKWORK_INC,CRISIL INC (11 months overdue) + BRICKWORK_INC — multi-agency SME,Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
Integrated Electric Co. Pvt. Ltd.,Letter Of credit,CRISIL,A 4,2025-07-28,MEDIUM,10.9,HOT,BRICKWORK_INC,CRISIL INC (11 months overdue) + BRICKWORK_INC — multi-agency SME,Renewal due soon (11mo) — proactive reach before CRISIL auto-renews.
