Company Name,Instrument Type,Current Rating,Rating Date,Urgency,Category,Is INC,Size
Orange City Housing Finance Private Limited,Proposed Long Term Facilities Term Loans,Withdrawn,"February 9, 2026",LOW,NON-INC,False,-
RKG Timbers Private Limited,Proposed Short Term,IVR A4+ (Assigned),"February 11, 2025",HIGH,NON-INC,False,Rs. 7.42 Cr.
Maihar Cement Pipe Industries,Short Term Bank Facilities,IVR A4 (Assigned),"March 19, 2025",HIGH,NON-INC,False,Rs. 42.85 Cr.
RKG Timbers Private Limited,Short Term Facilities,IVR A4+ (Assigned),"February 11, 2025",HIGH,NON-INC,False,Rs. 22.00 Cr.
RKG Timbers Private Limited,Long Term Facilities,IVR BB (Assigned),"February 11, 2025",HIGH,NON-INC,False,Rs. 5.58 Cr.
Anjanisutha Industries Private Limited,Long Term Bank Facilities,IVR BB (Assigned),"February 11, 2025",HIGH,NON-INC,False,Rs. 50.00 Cr.
Tandhan Impex Private Limited,Short Term Bank Facilities,IVR A3 (Assigned),"February 11, 2025",HIGH,NON-INC,False,Rs. 22.30 Cr.
Tandhan Impex Private Limited,Long Term Bank Facilities,IVR BBB- (Assigned),"February 11, 2025",HIGH,NON-INC,False,Rs. 15.80 Cr.
Aesthetic Stampings And Laminations Limited,Long Term  Fund-Based  Bank Facilities,IVR BBB- (Assigned),"February 11, 2025",HIGH,NON-INC,False,Rs. 5.00 Cr.
Karnikripa Power Private Limited,Short Term Bank Facilities,IVR A2+ (Assigned),"February 14, 2025",HIGH,NON-INC,False,Rs. 120.00 Cr.
Maihar Cement Pipe Industries,Long Term Bank Facilities,IVR BB- (Assigned),"March 19, 2025",HIGH,NON-INC,False,Rs. 12.14 Cr.
TMA International Private Limited,Short Term Bank Facilities,IVR A4+ (Assigned),"March 19, 2025",HIGH,NON-INC,False,Rs. 25.20 Cr.
Tejas Construction and Infrastructure Private Limited,Long Term Bank Facilities,IVR B (Assigned),"March 19, 2025",HIGH,NON-INC,False,Rs. 34.05 Cr.
Kalliyath Developers Private Limited,Short Term Facilities,IVR A3 (Assigned),"February 18, 2025",HIGH,NON-INC,False,Rs. 20.00 Cr.
Kalliyath Developers Private Limited,Long Term Facilities,IVR BBB- (Assigned),"February 18, 2025",HIGH,NON-INC,False,Rs. 20.56 Cr.
Tejas Construction and Infrastructure Private Limited,Short Term Bank Facilities,IVR A4 (Assigned),"March 19, 2025",HIGH,NON-INC,False,Rs. 60.95 Cr.
Thieh Ingots Private Limited,Short Term Facilities,IVR A3 (Assigned),"February 18, 2025",HIGH,NON-INC,False,Rs. 10.00 Cr.
Orind Special Refractories Private Limited (OSRPL),Long Term Fund - Based Bank Facilities,IVR BBB- (Assigned),"March 19, 2025",HIGH,NON-INC,False,Rs. 33.98 Cr.
Thieh Ingots Private Limited,Long Term Facilities,IVR BBB- (Assigned),"February 18, 2025",HIGH,NON-INC,False,Rs. 5.13 Cr.
Orind Special Refractories Private Limited (OSRPL),Short Term Fund - Based Bank Facilities,IVR A3 (Assigned),"March 19, 2025",HIGH,NON-INC,False,Rs. 26.00 Cr.
Orind Special Refractories Private Limited (OSRPL),Long Term Bank Facilities - Proposed,IVR BBB- (Assigned),"March 19, 2025",HIGH,NON-INC,False,Rs. 16.00 Cr.
Fab Industries Private Limited,Long Term Bank Facilities - Proposed,IVR A- (Assigned),"March 19, 2025",HIGH,NON-INC,False,Rs. 40.00 Cr.
Dhanraj Solvex Private Limited (DSPL),Long Term Bank Facilities,IVR BBB+ (Upgraded),"December 24, 2025",LOW,NON-INC,False,Rs. 190.66 Cr. (Enhanced from Rs. 171.85 Crore)
Gasha Steels Private Limited,Short Term Facilities,IVR A3 (Assigned),"February 18, 2025",HIGH,NON-INC,False,Rs. 15.00 Cr.
Gasha Steels Private Limited,Long Term Facilities,IVR BBB- (Assigned),"February 18, 2025",HIGH,NON-INC,False,Rs. 4.20 Cr.
VSA Infra Projects Private Limited,Short Term Facilities,IVR A3  (Assigned),"February 17, 2025",HIGH,NON-INC,False,Rs. 120.00 Cr.
VSA Infra Projects Private Limited,Long Term Facilities,IVR BBB- (Assigned),"February 17, 2025",HIGH,NON-INC,False,Rs. 30.00 Cr.
Dhanraj Solvex Private Limited (DSPL),Long-term / short-term Bank Facilities - Proposed,IVR BBB+/IVR A2; (Assigned),"December 24, 2025",LOW,NON-INC,False,Rs. 46.34 Cr.
TMA International Private Limited,Long Term Bank Facilities,IVR BB (Assigned),"March 19, 2025",HIGH,NON-INC,False,Rs. 3.00 Cr.
Ghankun Steels Private Limited,Short Term Bank Facilities,IVR A2+ (Assigned),"February 14, 2025",HIGH,NON-INC,False,Rs. 47.00 Cr.
Ghankun Steels Private Limited,Long Term Bank Facilities,IVR A- (Assigned),"February 14, 2025",HIGH,NON-INC,False,Rs. 37.81 Cr.
Sagar Motors,Long Term Bank Facilities,IVR BB+ (Assigned),"February 14, 2025",HIGH,NON-INC,False,Rs. 260.00 Cr.
Maruti Ferrous Private Limited,Long Term Bank Facilities,IVR A- (Assigned),"February 14, 2025",HIGH,NON-INC,False,Rs. 38.96 Cr.
Amity Leather International,Long Term / Short Term Bank Facilities,IVR BB/IVR A4; (Assigned),"February 11, 2025",HIGH,NON-INC,False,Rs. 10.00 Cr.
Shri Shyam Agro Biotech Private Limited,Long Term Bank Facilities,IVR BB (Assigned),"February 3, 2025",HIGH,NON-INC,False,Rs. 34.30 Cr. (including proposed limit of Rs. 10.00 Cr.)
Vishwa Samudra Holdings Private Limited,Short Term Bank Facility,IVR A2 (Reaffirmed),"February 6, 2026",LOW,NON-INC,False,Rs. 25.00 Cr.
Lords Infracon Private Limited,Long Term Bank Facilities,IVR BBB- (Assigned),"March 20, 2025",HIGH,NON-INC,False,Rs. 25.00 Cr.
KPS Logistics,Long Term Bank Facilities,IVR BBB- (Assigned),"March 20, 2025",HIGH,NON-INC,False,Rs. 90.00 Cr. (including proposed limit of Rs. 8.92 Cr.)
Amex Alloys Private Limited,Long Term Fund Based Facilities,IVR BBB- (Assigned),"February 5, 2025",HIGH,NON-INC,False,Rs. 27.50 Cr.
Aayog Agro Private Limited,Short-Term Bank Facility,IVR A3 (Assigned),"February 5, 2025",HIGH,NON-INC,False,Rs. 5.00 Cr.
Aayog Agro Private Limited,Long-Term Bank Facility,IVR BBB- (Assigned),"February 5, 2025",HIGH,NON-INC,False,Rs. 61.73 Cr.
Nagata India Private Limited,Long Term/ Short Term Bank Facilities- Proposed,IVR BBB-/ IVR A3 (Assigned),"February 4, 2025",HIGH,NON-INC,False,Rs. 7.50 Cr.
Cembond Constructions Private Limited (CCPL),Long Term Bank Facilities,IVR BB- (Assigned),"March 20, 2025",HIGH,NON-INC,False,Rs. 3.00 Cr.
Cembond Constructions Private Limited (CCPL),Short Term Bank Facilities,IVR A4 (Assigned),"March 20, 2025",HIGH,NON-INC,False,Rs. 7.00 Cr.
Chilika Distilleries Private Limited,Long Term Bank Facilities,IVR BBB- (Assigned),"March 20, 2025",HIGH,NON-INC,False,Rs. 160.25 Cr.
Mantena Infrasol Private Limited,Long Term Bank Facilities,IVR BBB (Reaffirmed),"July 16, 2025",MEDIUM,NON-INC,False,Rs. 50.00 Cr. (Including proposed limit of Rs. 17.00 Crore)
Lloyds Engineering Corporation Private Limited,Short Term Bank Facilities,IVR A4+ (Assigned),"March 20, 2025",HIGH,NON-INC,False,Rs. 5.25 Cr.
Mantena Infrasol Private Limited,Long Term / Short Term Bank Facilities,IVR BBB/IVR A3+; (Reaffirmed),"July 16, 2025",MEDIUM,NON-INC,False,Rs. 100.00 Cr. (Including proposed limit of Rs. 60.90 Crore)
Nagata India Private Limited,Long Term Bank Facilities,IVR BBB- (Assigned),"February 4, 2025",HIGH,NON-INC,False,Rs. 22.23 Cr.
Anvit Laminators Private Limited,Long Term Bank Facilities,IVR BBB- (Assigned),"February 4, 2025",HIGH,NON-INC,False,Rs. 34.09 Cr.
Capital India Finance Limited,Fund Based Long Term Loans - Proposed Term Loans,IVR A (Reaffirmed),"October 22, 2025",MEDIUM,NON-INC,False,Rs. 257.91 Cr. (Reduced from Rs. 343.22 Cr.)
Capital India Finance Limited,Fund Based Working Capital Facilities - Cash Credit,IVR A (Reaffirmed),"October 22, 2025",MEDIUM,NON-INC,False,Rs. 25.00 Cr.
Udagiri Sugar and Power Limited,Long Term/ Short Term Facilities,IVR BBB-/ IVR A3,"February 4, 2025",HIGH,NON-INC,False,Rs. 8.23 Cr.
Udagiri Sugar and Power Limited,Long Term Bank Facilities- Cash Credit,IVR BBB- (Assigned),"February 4, 2025",HIGH,NON-INC,False,Rs. 150.00 Cr.
Capital India Finance Limited,Non-Convertible Debentures (NCDs) - INE345H07054,IVR A (Reaffirmed),"October 22, 2025",MEDIUM,NON-INC,False,Rs. 50.00 Cr.
Udagiri Sugar and Power Limited,Long Term Bank Facilities- Term Loan,IVR BBB- (Assigned),"February 4, 2025",HIGH,NON-INC,False,Rs. 161.27 Cr.
Bokaro Distillery Private Limited,Long Term Bank Facilities,IVR BBB- (Upgraded),"September 26, 2025",MEDIUM,NON-INC,False,Rs. 68.26 Cr. (Enhanced from Rs. 43.49 Crore)
Capital India Finance Limited,Fund Based Long Term Loans - Term Loans,IVR A (Reaffirmed),"October 22, 2025",MEDIUM,NON-INC,False,Rs. 617.09 Cr. (Increased from Rs. 531.78 Cr.)
Lloyds Engineering Corporation Private Limited,Long Term Bank Facilities,IVR BB+ (Assigned),"March 20, 2025",HIGH,NON-INC,False,Rs. 44.39 Cr.
Amex Alloys Private Limited,Proposed Long Term Fund Based Facilities,IVR BBB- (Assigned),"February 5, 2025",HIGH,NON-INC,False,Rs. 15.00 Cr.
Transways Exim Private Limited,Long Term Bank Facilities,IVR BBB (Assigned),"February 6, 2025",HIGH,NON-INC,False,Rs. 116.40 Cr.
Vishwa Samudra Holdings Private Limited,Proposed Non-Convertible Debentures,Withdrawn,"February 6, 2026",LOW,NON-INC,False,0.00 (reduced from Rs. 112.50 Cr.)
Bindlas Duplux Limited,Short Term Bank Facilities,IVR A3 (Assigned),"February 10, 2025",HIGH,NON-INC,False,Rs. 21.40 Cr.
Bindlas Duplux Limited,Long Term Bank Facilities,IVR BBB- (Assigned),"February 10, 2025",HIGH,NON-INC,False,Rs. 65.96 Cr.
Kapilansh Dhatu Udyog Private Limited,Short Term Bank Facilities,IVR A4+ (Assigned),"February 10, 2025",HIGH,NON-INC,False,Rs. 5.00 Cr.
Kapilansh Dhatu Udyog Private Limited,Long Term Bank Facilities,IVR BB+ (Assigned),"February 10, 2025",HIGH,NON-INC,False,Rs. 19.83 Cr.
JK Sugars and Commodities Private Limited,Proposed Long Term Bank Facilities - Cash Credit,IVR BB+ (Assigned),"February 7, 2025",HIGH,NON-INC,False,Rs. 25.00 Cr.
JK Sugars and Commodities Private Limited,Long Term Bank Facilities - Cash Credit,IVR BB+ (Assigned),"February 7, 2025",HIGH,NON-INC,False,Rs. 25.00 Cr.
Shyamalan Modern Rice Industries,Short Term Facilities,IVR A4 (Assigned),"February 7, 2025",HIGH,NON-INC,False,Rs. 0.50 Cr.
Shyamalan Modern Rice Industries,Long term Facilities,IVR BB (Assigned),"February 7, 2025",HIGH,NON-INC,False,Rs. 33.69 Cr.
Lords Infracon Private Limited,Short Term Bank Facilities,IVR A3 (Assigned),"March 20, 2025",HIGH,NON-INC,False,Rs. 90.00 Cr.
Rakshitam Ecofibre Private Limited,Long Term/Short Term Bank Facilities,IVR BBB-/IVR A3; (Assigned),"February 7, 2025",HIGH,NON-INC,False,Rs. 15.70 Cr.
Rakshitam Ecofibre Private Limited,Short Term Bank Facilities,IVR A3 (Assigned),"February 7, 2025",HIGH,NON-INC,False,Rs. 1.30 Cr.
Rakshitam Ecofibre Private Limited,Long Term Bank Facilities,IVR BBB- (Assigned),"February 7, 2025",HIGH,NON-INC,False,Rs. 57.28 Cr.
Ayushmati Education and Social Society,Long Term Bank Facility,IVR BBB (Assigned),"February 6, 2025",HIGH,NON-INC,False,Rs. 33.00 Cr.
Nachiar Spinning Mills Private Limited,Short Term Facilities,IVR A4 (Assigned),"February 6, 2025",HIGH,NON-INC,False,Rs. 7.00 Cr.
Nachiar Spinning Mills Private Limited,Long Term Facilities,IVR BB- (Assigned),"February 6, 2025",HIGH,NON-INC,False,Rs. 23.64 Cr.
Sare Gurugram Private Limited,Short Term Bank Facilities,IVR A4+ (Assigned),"February 6, 2025",HIGH,NON-INC,False,Rs. 30.00 Cr.
Sare Gurugram Private Limited,Long Term Bank Facilities,IVR BB+ (Assigned),"February 6, 2025",HIGH,NON-INC,False,Rs. 60.00 Cr.
AMR India Limited,Short Term Bank Facilities,IVR A3 (Assigned),"February 6, 2025",HIGH,NON-INC,False,Rs. 360.33 Cr.
AMR India Limited,Long Term Bank Facilities,IVR BBB- (Assigned),"February 6, 2025",HIGH,NON-INC,False,Rs. 207.73 Cr.
Transways Exim Private Limited,Short Term Bank Facilities,IVR A3+ (Assigned),"February 6, 2025",HIGH,NON-INC,False,Rs. 3.60 Cr.
Vishwa Samudra Holdings Private Limited,Long Term Bank Facility,IVR BBB+ (Reaffirmed),"February 6, 2026",LOW,NON-INC,False,Rs. 5.00 Cr.
KVG Agro Private Limited,Short Term Bank Facilities,IVR A3 (Assigned),"February 20, 2025",HIGH,NON-INC,False,Rs. 0.73 Cr.
Heavy Metal and Tubes (India) Private Limited,Short Term Bank Facilities - Purchase Invoice Discounting,IVR A3 (Assigned),"September 11, 2025",MEDIUM,NON-INC,False,Rs. 5.00 Cr.
Shri Gurudev Agro India Private Limited,Short Term Bank Facilities,IVR A3+ (Upgraded),"January 2, 2026",LOW,NON-INC,False,Rs. 69.00 Cr. (enhanced from Rs.  63.00 crore)
Sadguru Sri Sri Sakhar Karkhana Limited,Short Term Bank Facilities,IVR A4 (Assigned),"November 18, 2025",MEDIUM,NON-INC,False,Rs. 34.50 Cr.
Sadguru Sri Sri Sakhar Karkhana Limited,Short Term Bank Facilities,IVR A4 (Downgraded),"November 18, 2025",MEDIUM,NON-INC,False,Rs. 35.85 Cr. (reduced from Rs. 38.00 Cr.)
Sadguru Sri Sri Sakhar Karkhana Limited,Long term Bank Facilities,IVR BB (Downgraded and Withdrawn),"November 18, 2025",MEDIUM,NON-INC,False,Rs. 178.52 Cr. (reduced from Rs. 199.95 Cr.)
Sadguru Sri Sri Sakhar Karkhana Limited,Long term Bank Facilities,IVR BB (Downgraded),"November 18, 2025",MEDIUM,NON-INC,False,Rs. 65.88 Cr. (reduced from Rs. 76.80 Cr.)
Vishwa Samudra Oachira Expressway Private Limited,Long Term Bank Facilities,IVR BBB+ (Reaffirmed),"October 23, 2025",MEDIUM,NON-INC,False,Rs. 643.50 Cr.
Swastika Infra Private Limited,Short Term Bank Facilities,IVR A4+ (Reaffirmed and Withdrawn),"September 3, 2024",HIGH,NON-INC,False,Rs. 105.50 Cr.
Swastika Infra Private Limited,Long Term Bank Facilities,IVR BB+ (Reaffirmed and Withdrawn),"September 3, 2024",HIGH,NON-INC,False,Rs. 24.50 Cr.
R.K. Steels,Long Term Bank Facilities,IVR BBB- (Reaffirmed),"May 29, 2025",HIGH,NON-INC,False,Rs. 72.00 Cr.
Voltech Engineers Private Limited,Short term Bank Facilities,IVR A3 (Reaffirmed),"November 25, 2025",MEDIUM,NON-INC,False,Rs. 19.50 Cr. (Enhanced from Rs. 13.00 Cr.)
Voltech Engineers Private Limited,Long term Bank Facilities,IVR BBB- (Reaffirmed),"November 25, 2025",MEDIUM,NON-INC,False,Rs. 27.56 Cr. (Reduced from Rs. 30.90 Cr.)
Sponge Enterprises Private Limited,Short Term Bank Facilities,IVR A3 (Upgraded),"January 13, 2025",HIGH,NON-INC,False,Rs. 114.80 Cr.
Sadguru Sri Sri Sakhar Karkhana Limited,Short Term Bank Facilities,IVR A4 (Downgraded and Withdrawn),"November 18, 2025",MEDIUM,NON-INC,False,Rs. 55.00 Cr.
Sponge Enterprises Private Limited,Long Term Bank Facilities,IVR BBB- (Upgraded),"January 13, 2025",HIGH,NON-INC,False,Rs. 26.69 Cr. (reduced from Rs. 28.81 Cr.)
Dhaatri Mines & Resources Private Limited (Erstwhile Kejriwal Miiniing Private Limited),Long Term Bank Facility,IVR BBB- (Reaffirmed),"October 17, 2025",MEDIUM,NON-INC,False,Rs. 10.00 Cr.
Seth Industrial Corporation,Short Term Bank Facilities,IVR A3 (Reaffirmed),"July 9, 2025",MEDIUM,NON-INC,False,Rs. 55.00 Cr.
Seth Industrial Corporation,Long Term Bank Facilities,IVR BBB- (Reaffirmed),"July 9, 2025",MEDIUM,NON-INC,False,Rs. 70.93 Cr. (enhanced from Rs. 61.24 Cr.)
Jind Gohana Highway Private Limited,Long Term Bank Facilities,IVR BB+ (Reaffirmed and Withdrawn),"October 20, 2023",HIGH,NON-INC,False,Rs. 305.10 Cr.
Gohana Sonepat Highway Private Limited,Long Term Bank Facilities,IVR BB+ (Reaffirmed and Withdrawn),"October 20, 2023",HIGH,NON-INC,False,Rs. 335.10 Cr.
Maruti Inox (India) Private Limited,Short Term Bank Facilities,IVR A3+ (Reaffirmed),"September 19, 2025",MEDIUM,NON-INC,False,Rs. 45.00 Cr. (Enhanced from Rs 11.90 Crore)
Maruti Inox (India) Private Limited,Long Term Bank Facilities,IVR BBB (Reaffirmed),"September 19, 2025",MEDIUM,NON-INC,False,Rs. 49.46 Cr. (Enhanced from Rs. 32.00 Crore)
Shree Krishna Rolling Mills (Jaipur) Limited,Short Term Bank Facilities,IVR A3 (Reaffirmed),"October 13, 2025",MEDIUM,NON-INC,False,Rs. 6.00 Cr.
Shree Krishna Rolling Mills (Jaipur) Limited,Long Term Bank Facilities,IVR BBB- (Reaffirmed),"October 13, 2025",MEDIUM,NON-INC,False,Rs. 57.42 Cr.
J G Spinning Mills Private Limited,Long Term Bank Facilities,IVR BB+ (Reaffirmed and Withdrawn),"August 9, 2024",HIGH,NON-INC,False,Rs. 3.01 Cr.
Maharashtra Gramin Bank,Proposed Tier I Innovative Perpetual Debt Instrument,IVR D (Downgraded),"January 6, 2026",LOW,NON-INC,False,Rs. 70.00 Cr.
Salasar Balaji Overseas Private Limited,Long Term Bank Facilities,IVR BBB (Upgraded),"September 29, 2025",MEDIUM,NON-INC,False,Rs. 125.00 Cr.
KCC Infra Private Limited,Long Term Bank Facilities,IVR BBB- (Reaffirmed),"July 25, 2025",MEDIUM,NON-INC,False,Rs. 43.50 Cr. (Increased from Rs 25.15 crore)
KCC Infra Private Limited,Short Term Bank Facilities,IVR A3 (Reaffirmed),"July 25, 2025",MEDIUM,NON-INC,False,Rs. 245.00 Cr. (Increased from Rs 134.10 crore)
The Maitri Metals Private Limited,Long Term Bank Facilities,IVR BBB- (Reaffirmed),"December 11, 2025",MEDIUM,NON-INC,False,Rs. 59.00 Cr. (enhanced from Rs. 46.79 Cr.)
Shristi Cotspinn Private Limited,Long Term/Short Term Bank Facilities,IVR BB+ / IVR A4+; (Reaffirmed),"October 31, 2025",MEDIUM,NON-INC,False,Rs. 50.00 Cr. (Enhanced from Rs. 24.00 Crore)
Shristi Cotspinn Private Limited,Short Term Bank Facilities,IVR A4+ (Reaffirmed),"October 31, 2025",MEDIUM,NON-INC,False,Rs. 84.00 Cr. (Enhanced from Rs. 55.00 Crore)
Shristi Cotspinn Private Limited,Long Term Bank Facilities,IVR BB+ (Reaffirmed),"October 31, 2025",MEDIUM,NON-INC,False,Rs. 88.08 (Reduced from Rs. 109.61 Crore)
GMR Hyderabad Aerotropolis Limited,Long Term Bank Facility,IVR AA+ (Reaffirmed),"December 2, 2025",MEDIUM,NON-INC,False,Rs. 76.55 Cr. (Reduced from Rs. 84.21 Crore)
Lyrus Life Sciences Private Limited,Short Term Bank Facilities,Withdrawn,"July 11, 2024",HIGH,NON-INC,False,-
Lyrus Life Sciences Private Limited,Long Term Bank Facilities,Withdrawn,"July 11, 2024",HIGH,NON-INC,False,-
BPR Infrastructure Private Limited,Long Term Facilities,Withdrawn,"February 10, 2025",HIGH,NON-INC,False,
BPR Infrastructure Private Limited,Short Term Facilities,IVR A3+ (Upgraded),"February 10, 2025",HIGH,NON-INC,False,Rs. 50.00 Cr. (Reduced from Rs.55.00 Crore)
BPR Infrastructure Private Limited,Long Term Facilities,IVR BBB (Upgraded),"February 10, 2025",HIGH,NON-INC,False,Rs. 40.00 Cr. (Increased from Rs.30.00 crore)
Jindal Worldwide Limited,Short Term Bank Facilities,IVR A1 (Reaffirmed),"September 11, 2025",MEDIUM,NON-INC,False,Rs. 159.00 Cr.
Jindal Worldwide Limited,Long Term Bank Facilities,IVR A (Reaffirmed),"September 11, 2025",MEDIUM,NON-INC,False,Rs. 311.03 Cr. (Reduced from Rs. 360.45 Crore)
Varvee Global Limited (erstwhile Aarvee Denims & Exports Limited),Fixed Deposit,Withdrawn,"December 31, 2025",LOW,NON-INC,False,-
Varvee Global Limited (erstwhile Aarvee Denims & Exports Limited),Short Term Bank Facilities,Withdrawn,"December 31, 2025",LOW,NON-INC,False,-
Varvee Global Limited (erstwhile Aarvee Denims & Exports Limited),Long Term Bank Facilities,Withdrawn,"December 31, 2025",LOW,NON-INC,False,-
AB Grain Spirits Private Limited,Short Term Bank Facilities,IVR A3 (Upgraded),"February 24, 2025",HIGH,NON-INC,False,Rs. 36.00 Cr.
AB Grain Spirits Private Limited,Long Term Bank Facilities,IVR BBB- (Upgraded),"February 24, 2025",HIGH,NON-INC,False,Rs. 64.00 Cr.
Belgaum Sugars Private Limited,Short Term Bank Facilities,IVR A3 (Upgraded),"March 27, 2025",HIGH,NON-INC,False,Rs. 4.60 Cr.
Belgaum Sugars Private Limited,Long Term Bank Facilities,IVR BBB- (Upgraded),"March 27, 2025",HIGH,NON-INC,False,Rs. 475.94 Cr.
Aroma India Private Limited,Short Term Bank Facility,IVR A3 (Upgraded),"November 29, 2024",HIGH,NON-INC,False,Rs. 0.40 Cr.
Aroma India Private Limited,Long Term Bank Facilities,IVR BBB- (Upgraded),"November 29, 2024",HIGH,NON-INC,False,Rs. 14.10 Cr.
AP Rayon,Long Term Facilities,IVR B+ (Reaffirmed),"May 15, 2025",HIGH,NON-INC,False,Rs. 32.50 Cr.
Oaken Gold Bottling Private Limited,Short Term Bank Facility,IVR A3 (Assigned),"November 29, 2024",HIGH,NON-INC,False,Rs. 0.35 Cr.
Oaken Gold Bottling Private Limited,Long Term Bank Facilities,IVR BBB- (Upgraded),"November 29, 2024",HIGH,NON-INC,False,Rs. 4.65 Cr.
Leade Liquor Manufacturing Private Limited,Long Term Bank Facility,IVR BBB- (Upgraded),"November 29, 2024",HIGH,NON-INC,False,Rs. 6.00 Cr.
The Maitri Metals Private Limited,Short Term Bank Facilities,IVR A3 (Reaffirmed),"December 11, 2025",MEDIUM,NON-INC,False,Rs. 21.00 Cr.
Maharashtra Gramin Bank,Tier II Innovative Perpetual Debt Instrument,IVR D (Downgraded),"January 6, 2026",LOW,NON-INC,False,Rs. 10.10 Cr.
Derewala Industries Limited,Long Term Bank Facilities,IVR BBB+ (Upgraded and Withdrawn),"August 29, 2024",HIGH,NON-INC,False,Rs. 45.00 Cr.
Maharashtra Gramin Bank,Tier I Perpetual Debt Instrument,IVR D (Downgraded),"January 6, 2026",LOW,NON-INC,False,Rs. 90.00 Cr.
Sumangal Ispat Private Limited,Long Term Bank Facilities,IVR BBB (Upgraded),"September 29, 2025",MEDIUM,NON-INC,False,Rs. 62.60 Cr. (enhanced from Rs. 58.99 Crore)
Prince Gold and Diamonds India Private Limited,Long Term Bank Facilities,IVR BBB (Upgraded),"September 23, 2025",MEDIUM,NON-INC,False,Rs. 235.00 Cr.
Santokba Durlabhji Trust,Short-term Bank Facilities,Withdrawn,"July 10, 2025",MEDIUM,NON-INC,False,0.00 (reduced from Rs. 15.00 Cr.)
Santokba Durlabhji Trust,Long-term Bank Facilities,IVR BBB+ (Reaffirmed),"July 10, 2025",MEDIUM,NON-INC,False,Rs. 53.96 Cr. (reduced from Rs. 65.00 Cr.)
Sangita Sales Private Limited,Short Term Bank Facilities,IVR A3+ (Reaffirmed),"September 25, 2025",MEDIUM,NON-INC,False,Rs. 110.29 Cr. (enhanced from Rs. 30.00 crore) (includes proposed limit of Rs. 0.29 crores)
Sangita Sales Private Limited,Long Term Bank Facilities,IVR BBB (Reaffirmed),"September 25, 2025",MEDIUM,NON-INC,False,Rs. 112.33 Cr. (enhanced from Rs. 74.62 Crore)
Ratnaveer Precision Engineering Limited,Short Term Bank Facilities,IVR A2 (Reaffirmed),"March 17, 2025",HIGH,NON-INC,False,Rs. 178.00 Cr. (enhanced from Rs. 158.00 Crore)
