Company Name,Current Rater,Instrument,Rating,Rating Date,Days Since Rating,Action,Urgency,Sector,INC_Flag,Why Target,Pitch Angle
Thirumalai Chemicals Ltd.,ICRA,Non-fund-based financial facility/instrument,A 2,2026-01-12,151,Downgraded,LOW,Chemicals,N,"Downgraded by ICRA — dissatisfied client, open to better alternative.",Your ICRA rating was downgraded. ACER provides independent assessment — we may rate you better.
Nahar Colours & Coating Pvt. Ltd.,CARE,Non-government debt,A-/A2+,2026-01-12,151,Downgraded,LOW,Chemicals,N,"Downgraded by CARE — dissatisfied client, open to better alternative.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Classic Enterprises Pvt. Ltd.,CARE,Term loans,B-,2026-01-09,154,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Classic Enterprises Pvt. Ltd.,CARE,Non-government debt,B-/A4,2026-01-09,154,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Ganpati Infrastructure Devp. Co. Ltd.,IND-RA,Term loans,BB-,2026-01-09,154,Downgraded,LOW,Infrastructure,N,"Downgraded by IND-RA — dissatisfied client, open to better alternative.",Your IND-RA rating was downgraded. ACER provides independent assessment — we may rate you better.
Saranya Garments Pvt. Ltd.,CRISIL,Term loans,BB+,2026-01-09,154,Downgraded,LOW,Textiles,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
U B Cotton Pvt. Ltd.,CARE,Non-government debt,BB/A4,2026-01-09,154,Downgraded,LOW,Agro/Food,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Shree Kankeshwari Agro Pvt. Ltd.,BRICKWORK,Term loans,C,2026-01-09,154,Downgraded,LOW,Agro/Food,Y,"Downgraded by BRICKWORK — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your BRICKWORK rating was downgraded. ACER provides independent assessment — we may rate you better.
Golden-Prince Wines India Pvt. Ltd.,CARE,Term loans,BB,2026-01-09,154,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Gowthami Solvent Oils Pvt. Ltd.,CARE,Term loans,BB,2026-01-09,154,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Soorajmull Baijnath Pvt. Ltd.,CRISIL,Bank Guarantee,A 4+,2026-01-09,154,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Soorajmull Baijnath Pvt. Ltd.,CRISIL,Letter Of credit,A 4+,2026-01-09,154,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Shree Kankeshwari Agro Pvt. Ltd.,BRICKWORK,Letter Of credit,C,2026-01-09,154,Downgraded,LOW,Agro/Food,Y,"Downgraded by BRICKWORK — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your BRICKWORK rating was downgraded. ACER provides independent assessment — we may rate you better.
Ganpati Infrastructure Devp. Co. Ltd.,IND-RA,Term loans,BB-,2026-01-09,154,Downgraded,LOW,Infrastructure,N,"Downgraded by IND-RA — dissatisfied client, open to better alternative.",Your IND-RA rating was downgraded. ACER provides independent assessment — we may rate you better.
Dhanveen Pigments Pvt. Ltd.,CARE,Non-fund-based financial facility/instrument,A 3,2026-01-09,154,Downgraded,LOW,Other/Unknown,N,"Downgraded by CARE — dissatisfied client, open to better alternative.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Miot Hospitals Pvt. Ltd.,CARE,Term loans,B+,2026-01-09,154,Downgraded,LOW,Healthcare,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Radiance Renewables Pvt. Ltd.,ICRA,Non-government debt,BBB+/A2+,2026-01-09,154,Downgraded,LOW,Other/Unknown,N,"Downgraded by ICRA — dissatisfied client, open to better alternative.",Your ICRA rating was downgraded. ACER provides independent assessment — we may rate you better.
Dhanveen Pigments Pvt. Ltd.,CARE,Term loans,BBB-,2026-01-09,154,Downgraded,LOW,Other/Unknown,N,"Downgraded by CARE — dissatisfied client, open to better alternative.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Radiance Renewables Pvt. Ltd.,ICRA,Non-government debt,BBB+/A2+,2026-01-09,154,Downgraded,LOW,Other/Unknown,N,"Downgraded by ICRA — dissatisfied client, open to better alternative.",Your ICRA rating was downgraded. ACER provides independent assessment — we may rate you better.
Bhatia Wine Merchants Pvt. Ltd.,CARE,Term loans,BB,2026-01-09,154,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Radiance Renewables Pvt. Ltd.,ICRA,Fund based financial facility/instrument,BBB+,2026-01-09,154,Downgraded,LOW,Other/Unknown,N,"Downgraded by ICRA — dissatisfied client, open to better alternative.",Your ICRA rating was downgraded. ACER provides independent assessment — we may rate you better.
Radiance Renewables Pvt. Ltd.,ICRA,Fund based financial facility/instrument,A 2,2026-01-09,154,Downgraded,LOW,Other/Unknown,N,"Downgraded by ICRA — dissatisfied client, open to better alternative.",Your ICRA rating was downgraded. ACER provides independent assessment — we may rate you better.
Gowthami Solvent Oils Pvt. Ltd.,CARE,Non-government debt,BB/A4,2026-01-09,154,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Fibremarx Papers Pvt. Ltd.,ACUITE,Long term Loans,B,2026-01-08,155,Downgraded,LOW,Textiles,Y,"Downgraded by ACUITE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your ACUITE rating was downgraded. ACER provides independent assessment — we may rate you better.
Mukka Proteins Ltd.,CARE,Non-government debt,BBB/A3+,2026-01-08,155,Downgraded,LOW,Other/Unknown,N,"Downgraded by CARE — dissatisfied client, open to better alternative.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Alishan Veneer & Plywood Pvt. Ltd.,CRISIL,Letter Of credit,D,2026-01-08,155,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Alishan Veneer & Plywood Pvt. Ltd.,CRISIL,Bank Guarantee,D,2026-01-08,155,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Sandhya Aqua Exports Pvt. Ltd.,CARE,Term loans,BBB+,2026-01-08,155,Downgraded,LOW,Infrastructure,N,"Downgraded by CARE — dissatisfied client, open to better alternative.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Fibremarx Papers Pvt. Ltd.,ACUITE,Term loans,B,2026-01-08,155,Downgraded,LOW,Textiles,Y,"Downgraded by ACUITE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your ACUITE rating was downgraded. ACER provides independent assessment — we may rate you better.
Cherian Varkey Construction Co. Pvt. Ltd.,CARE,Bank Guarantee,A 3+,2026-01-08,155,Downgraded,LOW,Construction,N,"Downgraded by CARE — dissatisfied client, open to better alternative.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Pai-Aim Solder (India) Pvt. Ltd.,CARE,Term loans,B+,2026-01-08,155,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Pai-Aim Solder (India) Pvt. Ltd.,CARE,Non-government debt,B+/A4,2026-01-08,155,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Konstelec Engineers Ltd.,CRISIL,Bank Guarantee,A 4+,2026-01-08,155,Downgraded,LOW,Other/Unknown,N,"Downgraded by CRISIL — dissatisfied client, open to better alternative.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Konstelec Engineers Ltd.,CRISIL,Fund based financial facility/instrument,BB+,2026-01-08,155,Downgraded,LOW,Other/Unknown,N,"Downgraded by CRISIL — dissatisfied client, open to better alternative.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Konstelec Engineers Ltd.,CRISIL,Letter Of credit,A 4+,2026-01-08,155,Downgraded,LOW,Other/Unknown,N,"Downgraded by CRISIL — dissatisfied client, open to better alternative.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Konstelec Engineers Ltd.,CRISIL,Non-fund-based financial facility/instrument,A 4+,2026-01-08,155,Downgraded,LOW,Other/Unknown,N,"Downgraded by CRISIL — dissatisfied client, open to better alternative.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Sandhya Aqua Exports Pvt. Ltd.,CARE,Non-fund-based financial facility/instrument,A 3+,2026-01-08,155,Downgraded,LOW,Infrastructure,N,"Downgraded by CARE — dissatisfied client, open to better alternative.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Rohan Motors Ltd.,CRISIL,Fund based financial facility/instrument,BB+,2026-01-08,155,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
National Bulk Handling Corpn. Pvt. Ltd.,CARE,Bank Guarantee,A 2,2026-01-08,155,Downgraded,LOW,Other/Unknown,N,"Downgraded by CARE — dissatisfied client, open to better alternative.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Farm India Impex Pvt. Ltd.,ICRA,Letter Of credit,A 4,2026-01-08,155,Downgraded,LOW,Agro/Food,Y,"Downgraded by ICRA — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your ICRA rating was downgraded. ACER provides independent assessment — we may rate you better.
East India Technologies Pvt. Ltd.,ICRA,Non-fund-based financial facility/instrument,A 3,2026-01-08,155,Downgraded,LOW,Other/Unknown,N,"Downgraded by ICRA — dissatisfied client, open to better alternative.",Your ICRA rating was downgraded. ACER provides independent assessment — we may rate you better.
Sandhya Aqua Exports Pvt. Ltd.,CARE,Bank Guarantee,A 3+,2026-01-08,155,Downgraded,LOW,Infrastructure,N,"Downgraded by CARE — dissatisfied client, open to better alternative.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
East India Technologies Pvt. Ltd.,ICRA,Term loans,BBB-,2026-01-08,155,Downgraded,LOW,Other/Unknown,N,"Downgraded by ICRA — dissatisfied client, open to better alternative.",Your ICRA rating was downgraded. ACER provides independent assessment — we may rate you better.
Duroply Industries Ltd.,CARE,Term loans,BB+,2026-01-08,155,Downgraded,LOW,Other/Unknown,N,"Downgraded by CARE — dissatisfied client, open to better alternative.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Duroply Industries Ltd.,CARE,Letter Of credit,A 4+,2026-01-08,155,Downgraded,LOW,Other/Unknown,N,"Downgraded by CARE — dissatisfied client, open to better alternative.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Duroply Industries Ltd.,CARE,Non-government debt,BB+/A4+,2026-01-08,155,Downgraded,LOW,Other/Unknown,N,"Downgraded by CARE — dissatisfied client, open to better alternative.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
National Bulk Handling Corpn. Pvt. Ltd.,CARE,Bank Guarantee,BBB+,2026-01-08,155,Downgraded,LOW,Other/Unknown,N,"Downgraded by CARE — dissatisfied client, open to better alternative.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
National Bulk Handling Corpn. Pvt. Ltd.,CARE,Term loans,A 2,2026-01-08,155,Downgraded,LOW,Other/Unknown,N,"Downgraded by CARE — dissatisfied client, open to better alternative.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
National Bulk Handling Corpn. Pvt. Ltd.,CARE,Bank Guarantee,BBB+,2026-01-08,155,Downgraded,LOW,Other/Unknown,N,"Downgraded by CARE — dissatisfied client, open to better alternative.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
National Bulk Handling Corpn. Pvt. Ltd.,CARE,Term loans,A 2,2026-01-08,155,Downgraded,LOW,Other/Unknown,N,"Downgraded by CARE — dissatisfied client, open to better alternative.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
National Bulk Handling Corpn. Pvt. Ltd.,CARE,Non-government debt,BBB+/A2,2026-01-08,155,Downgraded,LOW,Other/Unknown,N,"Downgraded by CARE — dissatisfied client, open to better alternative.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
