Company Name,Instrument Type,Current Rating Agency,Rating,Rating Date,Urgency,Sector,State,Lead Segment,Why Target,ACER Pitch Angle,Priority Score,Contact Person,Contact Info
A S Moloobhoy Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,A 4,2026-01-23,LOW,Other/Unknown,Unknown,INC — ICRA,INC status at ICRA — not cooperating with current rater.,Company not cooperating with ICRA — ACER can step in as new independent rating agency.,85,,
A S R Met Tech Pvt. Ltd.,Long term Loans,ACUITE,BB-,2026-03-02,LOW,Other/Unknown,Unknown,INC — ACUITE,INC status at ACUITE — not cooperating with current rater.,Company not cooperating with ACUITE — ACER can step in as new independent rating agency.,85,,
A S Wood Impex Pvt. Ltd.,Letter Of credit,CARE,A 4,2026-02-09,LOW,Other/Unknown,Unknown,INC — CARE,INC status at CARE — not cooperating with current rater.,Company not cooperating with CARE — ACER can step in as new independent rating agency.,85,,
A V K Ispat Pvt. Ltd.,Long term Loans,CRISIL,B,2026-02-20,LOW,Other/Unknown,Unknown,INC — CRISIL,INC status at CRISIL — not cooperating with current rater.,Company not cooperating with CRISIL — ACER can step in as new independent rating agency.,85,,
A-One Footarts Pvt. Ltd.,Letter Of credit,CRISIL,A 4,2025-12-19,LOW,Other/Unknown,Unknown,INC — CRISIL,INC status at CRISIL — not cooperating with current rater.,Company not cooperating with CRISIL — ACER can step in as new independent rating agency.,85,,
A-One Footwears Pvt. Ltd.,Letter Of credit,CRISIL,A 4,2025-12-19,LOW,Other/Unknown,Unknown,INC — CRISIL,INC status at CRISIL — not cooperating with current rater.,Company not cooperating with CRISIL — ACER can step in as new independent rating agency.,85,,
Aadarsh Pvt. Ltd.,Letter Of credit,BRICKWORK,A 4,2026-02-09,LOW,Other/Unknown,Unknown,INC — BRICKWORK,INC status at BRICKWORK — not cooperating with current rater.,Company not cooperating with BRICKWORK — ACER can step in as new independent rating agency.,85,,
Aadya Motor Car Co. Pvt. Ltd.,Long term Loans,CRISIL,D,2026-02-10,LOW,Other/Unknown,Unknown,INC — CRISIL,INC status at CRISIL — not cooperating with current rater.,Company not cooperating with CRISIL — ACER can step in as new independent rating agency.,85,,
Aaiswarya Dyeing Mills Pvt. Ltd.,Term loans,ICRA,B+,2026-01-23,LOW,Chemicals,Unknown,INC — ICRA,INC status at ICRA — not cooperating with current rater.,Company not cooperating with ICRA — ACER can step in as new independent rating agency.,85,,
Aakash Polyfilms Ltd.,Fund based financial facility/instrument,BRICKWORK,BB-,2026-02-04,LOW,Other/Unknown,Unknown,INC — BRICKWORK,INC status at BRICKWORK — not cooperating with current rater.,Company not cooperating with BRICKWORK — ACER can step in as new independent rating agency.,85,,
Aarti Infrastructure & Buildcon Ltd.,Non-government debt,IND-RA,B-/A4,2026-01-16,LOW,Infrastructure,Unknown,INC — IND-RA,INC status at IND-RA — not cooperating with current rater.,Company not cooperating with IND-RA — ACER can step in as new independent rating agency.,85,,
Aarti Suitings Pvt. Ltd.,Letter Of credit,CARE,D,2026-04-24,LOW,Other/Unknown,Unknown,INC — CARE,INC status at CARE — not cooperating with current rater.,Company not cooperating with CARE — ACER can step in as new independent rating agency.,85,,
Aastha Infracity Ltd.,Term loans,ICRA,B,2026-03-05,LOW,Infrastructure,Unknown,INC — ICRA,INC status at ICRA — not cooperating with current rater.,Company not cooperating with ICRA — ACER can step in as new independent rating agency.,85,,
Aastrid Life Sciences Pvt. Ltd.,Letter Of credit,CARE,A 4,2026-01-13,LOW,Other/Unknown,Unknown,INC — CARE,INC status at CARE — not cooperating with current rater.,Company not cooperating with CARE — ACER can step in as new independent rating agency.,85,,
Aavishkar Online Lottery Agency Pvt. Ltd.,Term loans,BRICKWORK,C,2026-01-23,LOW,Other/Unknown,Unknown,INC — BRICKWORK,INC status at BRICKWORK — not cooperating with current rater.,Company not cooperating with BRICKWORK — ACER can step in as new independent rating agency.,85,,
Abaj Electronics Pvt. Ltd.,Letter Of credit,ACUITE,A 4,2025-12-16,LOW,Other/Unknown,Unknown,INC — ACUITE,INC status at ACUITE — not cooperating with current rater.,Company not cooperating with ACUITE — ACER can step in as new independent rating agency.,85,,
Aban Offshore Ltd.,Term loans,CARE,D,2026-01-28,LOW,Other/Unknown,Unknown,INC — CARE,INC status at CARE — not cooperating with current rater.,Company not cooperating with CARE — ACER can step in as new independent rating agency.,85,,
Abhay Nutrition Pvt. Ltd.,Term loans,CRISIL,D,2026-01-13,LOW,Other/Unknown,Unknown,INC — CRISIL,INC status at CRISIL — not cooperating with current rater.,Company not cooperating with CRISIL — ACER can step in as new independent rating agency.,85,,
Abhay Solvents Pvt. Ltd.,Long term Loans,ACUITE,BB-,2026-04-29,LOW,Other/Unknown,Unknown,INC — ACUITE,INC status at ACUITE — not cooperating with current rater.,Company not cooperating with ACUITE — ACER can step in as new independent rating agency.,85,,
Abhiraj Engicon Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,2025-12-19,LOW,Other/Unknown,Unknown,INC — IND-RA,INC status at IND-RA — not cooperating with current rater.,Company not cooperating with IND-RA — ACER can step in as new independent rating agency.,85,,
Abhishek Propbuild Pvt. Ltd.,Term loans,CARE,D,2026-04-23,LOW,Other/Unknown,Unknown,INC — CARE,INC status at CARE — not cooperating with current rater.,Company not cooperating with CARE — ACER can step in as new independent rating agency.,85,,
Abhushan Creations Pvt. Ltd.,Long term Loans,CRISIL,B+,2026-02-10,LOW,Other/Unknown,Unknown,INC — CRISIL,INC status at CRISIL — not cooperating with current rater.,Company not cooperating with CRISIL — ACER can step in as new independent rating agency.,85,,
Abir Infrastructure Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,D,2025-12-24,LOW,Infrastructure,Unknown,INC — ICRA,INC status at ICRA — not cooperating with current rater.,Company not cooperating with ICRA — ACER can step in as new independent rating agency.,85,,
Acaricide India Pvt. Ltd.,Letter Of credit,ACUITE,A 4,2025-12-22,LOW,Other/Unknown,Unknown,INC — ACUITE,INC status at ACUITE — not cooperating with current rater.,Company not cooperating with ACUITE — ACER can step in as new independent rating agency.,85,,
Accent Microcell Ltd.,Bank Guarantee,CRISIL,A 4,2026-02-27,LOW,Other/Unknown,Unknown,INC — CRISIL,INC status at CRISIL — not cooperating with current rater.,Company not cooperating with CRISIL — ACER can step in as new independent rating agency.,85,,
Accurate Steel Forgings (India) Ltd.,Term loans,CRISIL,B,2026-03-12,LOW,Steel & Metals,Unknown,INC — CRISIL,INC status at CRISIL — not cooperating with current rater.,Company not cooperating with CRISIL — ACER can step in as new independent rating agency.,85,,
Ace Footmark Pvt. Ltd.,Fund based financial facility/instrument,CARE,D,2026-02-20,LOW,Other/Unknown,Unknown,INC — CARE,INC status at CARE — not cooperating with current rater.,Company not cooperating with CARE — ACER can step in as new independent rating agency.,85,,
Acore Industries Pvt. Ltd.,Term loans,ACUITE,B-,2026-02-10,LOW,Other/Unknown,Unknown,INC — ACUITE,INC status at ACUITE — not cooperating with current rater.,Company not cooperating with ACUITE — ACER can step in as new independent rating agency.,85,,
Action Batteries Pvt. Ltd.,Letter Of credit,BRICKWORK,A 4,2026-02-25,LOW,Other/Unknown,Unknown,INC — BRICKWORK,INC status at BRICKWORK — not cooperating with current rater.,Company not cooperating with BRICKWORK — ACER can step in as new independent rating agency.,85,,
Adams Marketing Pvt. Ltd.,Term loans,ICRA,D,2026-01-19,LOW,Other/Unknown,Unknown,INC — ICRA,INC status at ICRA — not cooperating with current rater.,Company not cooperating with ICRA — ACER can step in as new independent rating agency.,85,,
Adarsh Noble Corpn. Ltd.,Letter Of credit,CARE,D,2026-02-09,LOW,Other/Unknown,Unknown,INC — CARE,INC status at CARE — not cooperating with current rater.,Company not cooperating with CARE — ACER can step in as new independent rating agency.,85,,
Addi Alloys Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,A 4,2026-02-16,LOW,Steel & Metals,Unknown,INC — ICRA,INC status at ICRA — not cooperating with current rater.,Company not cooperating with ICRA — ACER can step in as new independent rating agency.,85,,
Adgums Pvt. Ltd.,Long term Loans,CRISIL,B,2026-01-12,LOW,Other/Unknown,Unknown,INC — CRISIL,INC status at CRISIL — not cooperating with current rater.,Company not cooperating with CRISIL — ACER can step in as new independent rating agency.,85,,
Adhik Resort India Pvt. Ltd.,Long term Loans,CRISIL,B,2026-04-20,LOW,Other/Unknown,Unknown,INC — CRISIL,INC status at CRISIL — not cooperating with current rater.,Company not cooperating with CRISIL — ACER can step in as new independent rating agency.,85,,
Adie Broswon Breweries Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,A 4,2026-04-10,LOW,Other/Unknown,Unknown,INC — ICRA,INC status at ICRA — not cooperating with current rater.,Company not cooperating with ICRA — ACER can step in as new independent rating agency.,85,,
Adig Jemtex Pvt. Ltd.,Term loans,CARE,D,2026-04-24,LOW,Other/Unknown,Unknown,INC — CARE,INC status at CARE — not cooperating with current rater.,Company not cooperating with CARE — ACER can step in as new independent rating agency.,85,,
Adil Textiles Pvt. Ltd.,Term loans,CRISIL,A 4,2026-04-21,LOW,Textiles,Unknown,INC — CRISIL,INC status at CRISIL — not cooperating with current rater.,Company not cooperating with CRISIL — ACER can step in as new independent rating agency.,85,,
Adiraj Manpower Services Pvt. Ltd.,Fund based financial facility/instrument,CRISIL,B,2026-01-12,LOW,Infrastructure,Unknown,INC — CRISIL,INC status at CRISIL — not cooperating with current rater.,Company not cooperating with CRISIL — ACER can step in as new independent rating agency.,85,,
Adishakti Cars Pvt. Ltd.,Long term Loans,CRISIL,BB+,2026-02-10,LOW,Other/Unknown,Unknown,INC — CRISIL,INC status at CRISIL — not cooperating with current rater.,Company not cooperating with CRISIL — ACER can step in as new independent rating agency.,85,,
Adishakti Medical Center Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,D,2026-03-13,LOW,Healthcare,Unknown,INC — ICRA,INC status at ICRA — not cooperating with current rater.,Company not cooperating with ICRA — ACER can step in as new independent rating agency.,85,,
Aditi Infrabuild & Services Ltd.,Bank Guarantee,CRISIL,A 4,2026-01-12,LOW,Infrastructure,Unknown,INC — CRISIL,INC status at CRISIL — not cooperating with current rater.,Company not cooperating with CRISIL — ACER can step in as new independent rating agency.,85,,
Aditya Auto Engineering Pvt. Ltd.,Letter Of credit,CARE,D,2026-04-16,LOW,Other/Unknown,Unknown,INC — CARE,INC status at CARE — not cooperating with current rater.,Company not cooperating with CARE — ACER can step in as new independent rating agency.,85,,
Aditya Construction Co. India Pvt. Ltd.,Term loans,BRICKWORK,C,2026-02-04,LOW,Construction,Unknown,INC — BRICKWORK,INC status at BRICKWORK — not cooperating with current rater.,Company not cooperating with BRICKWORK — ACER can step in as new independent rating agency.,85,,
Aditya Dispomed Products Pvt. Ltd.,Fund based financial facility/instrument,CRISIL,B,2026-01-12,LOW,Other/Unknown,Unknown,INC — CRISIL,INC status at CRISIL — not cooperating with current rater.,Company not cooperating with CRISIL — ACER can step in as new independent rating agency.,85,,
Aditya Exim Ltd.,Letter Of credit,BRICKWORK,D,2026-04-08,LOW,Other/Unknown,Unknown,INC — BRICKWORK,INC status at BRICKWORK — not cooperating with current rater.,Company not cooperating with BRICKWORK — ACER can step in as new independent rating agency.,85,,
Aditya Timpack Pvt. Ltd.,Term loans,CRISIL,B,2026-03-12,LOW,Other/Unknown,Unknown,INC — CRISIL,INC status at CRISIL — not cooperating with current rater.,Company not cooperating with CRISIL — ACER can step in as new independent rating agency.,85,,
Aditya Vidyut Appliances Ltd.,Term loans,ICRA,D,2026-04-28,LOW,Other/Unknown,Unknown,INC — ICRA,INC status at ICRA — not cooperating with current rater.,Company not cooperating with ICRA — ACER can step in as new independent rating agency.,85,,
Admach Auto Inds. India Pvt. Ltd.,Letter Of credit,CRISIL,A 4,2026-01-12,LOW,Other/Unknown,Unknown,INC — CRISIL,INC status at CRISIL — not cooperating with current rater.,Company not cooperating with CRISIL — ACER can step in as new independent rating agency.,85,,
Advaith Aerospace Pvt. Ltd.,Non-government debt,CARE,B+/A4,2026-03-05,LOW,Other/Unknown,Unknown,INC — CARE,INC status at CARE — not cooperating with current rater.,Company not cooperating with CARE — ACER can step in as new independent rating agency.,85,,
Advanced Computers & Mobiles India Pvt. Ltd.,Non-government debt,CARE,D,2025-12-29,LOW,Other/Unknown,Unknown,INC — CARE,INC status at CARE — not cooperating with current rater.,Company not cooperating with CARE — ACER can step in as new independent rating agency.,85,,
Advant I T Park Pvt. Ltd.,Non-government debt,BRICKWORK,B,2026-03-20,LOW,Other/Unknown,Unknown,INC — BRICKWORK,INC status at BRICKWORK — not cooperating with current rater.,Company not cooperating with BRICKWORK — ACER can step in as new independent rating agency.,85,,
Adwaith Lakshmi Inds. Ltd.,Non-fund based working capital limit,IND-RA,A 4,2026-01-09,LOW,Other/Unknown,Unknown,INC — IND-RA,INC status at IND-RA — not cooperating with current rater.,Company not cooperating with IND-RA — ACER can step in as new independent rating agency.,85,,
Adwaith Textiles Pvt. Ltd.,Bank Guarantee,IND-RA,A 4+,2026-01-09,LOW,Textiles,Unknown,INC — IND-RA,INC status at IND-RA — not cooperating with current rater.,Company not cooperating with IND-RA — ACER can step in as new independent rating agency.,85,,
Adwalpalkar Constructions & Resorts Pvt. Ltd.,Term loans,ACUITE,C,2026-01-27,LOW,Construction,Unknown,INC — ACUITE,INC status at ACUITE — not cooperating with current rater.,Company not cooperating with ACUITE — ACER can step in as new independent rating agency.,85,,
Aequs Sez Pvt. Ltd.,Term loans,CRISIL,B,2025-12-22,LOW,Other/Unknown,Unknown,INC — CRISIL,INC status at CRISIL — not cooperating with current rater.,Company not cooperating with CRISIL — ACER can step in as new independent rating agency.,85,,
Affil Vitrified Pvt. Ltd.,Term loans,ICRA,B+,2026-02-25,LOW,Other/Unknown,Unknown,INC — ICRA,INC status at ICRA — not cooperating with current rater.,Company not cooperating with ICRA — ACER can step in as new independent rating agency.,85,,
Affluence Commodities Pvt. Ltd.,Bank Guarantee,ACUITE,A 4,2026-04-15,LOW,Trading,Unknown,INC — ACUITE,INC status at ACUITE — not cooperating with current rater.,Company not cooperating with ACUITE — ACER can step in as new independent rating agency.,85,,
Affluence Shares And Stocks Pvt. Ltd.,Bank Guarantee,CARE,A 4,2026-03-11,LOW,Other/Unknown,Unknown,INC — CARE,INC status at CARE — not cooperating with current rater.,Company not cooperating with CARE — ACER can step in as new independent rating agency.,85,,
