Company Name,Instrument,Current Rating,Rating Date,Urgency,Outlook,Sector,Current Rater,Why Target,Pitch Angle,Priority Score
Jalna Siddhivinayak Alloys Private Limited,Long Term Bank Facilities,IVR BB (INC)(Downgraded),2025-04-07,HIGH,Negative,Steel & Metals,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Swati Industries,Short Term Bank Facilities,IVR A4 (INC)(Downgraded),2025-04-07,HIGH,Nil,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Jeyyam Global Foods Limited (Erstwhile Jeyyam Global Foods Private Limited),Long Term Facilities,IVR BB (INC)(Downgraded),2025-04-07,HIGH,Negative,Agro/Food,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
National Capsules Private Limited,Short Term Bank Facilities,IVR A4 (INC)(Reaffirmed),2025-04-07,HIGH,Nil,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Sai Babuji Projects Private Limited,Long Term Bank Facilities,IVR B (INC)(Downgraded),2025-04-11,HIGH,Negative,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Balaji Industrial and Agricultural Castings Private Limited,Long Term Bank Facilities,IVR B (INC)(Downgraded),2025-04-11,HIGH,Negative,Agro/Food,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Balaji Industrial and Agricultural Castings Private Limited,Short Term Bank Facilities,IVR A4 (INC)(Reaffirmed),2025-04-11,HIGH,Nil,Agro/Food,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Balaji Industrial and Agricultural Castings Private Limited,Long Term/ Short Term Bank Facilities,IVR B/ IVR A4 (INC) (Downgraded/Reaffirmed),2025-04-11,HIGH,Negative/-,Agro/Food,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Sai Babuji Projects Private Limited,Short Term Bank Facilities,IVR A4 (INC)(Reaffirmed),2025-04-11,HIGH,Nil,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Swarup Rolling Mills Private Limited (erstwhile Swarup Rolling Mills Limited),Long Term Bank Facility,IVR BB- (INC)(Downgraded),2025-04-11,HIGH,Negative,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Rungta Projects Limited,Short Term Bank Facility,IVR A4 (INC)(Reaffirmed),2025-04-15,HIGH,Nil,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Adwalpalkar Construction and Resort Private Limited,Long Term Bank Facilities,IVR BB- (INC)(Downgraded),2025-04-15,HIGH,Negative,Construction,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Saisrushti Bidalur Projects Private Limited,Non-Convertible Debentures (NCDs),IVR B (INC)(Downgraded),2025-04-15,HIGH,Negative,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Rungta Projects Limited,Long Term Bank Facilities,IVR C (INC)(Downgraded),2025-04-15,HIGH,Negative,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Rajaramsevak Multipurpose Cold Storage Private Limited (RMCSPL),Long Term Bank Facilities,IVR D (INC)(Reaffirmed),2025-04-16,HIGH,Nil,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Jawahar Shetkari Sahakari Soot Girni Limited,Short Term Bank Facility,IVR D (INC)(Reaffirmed),2025-04-16,HIGH,Nil,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Jawahar Shetkari Sahakari Soot Girni Limited,Long Term Bank Facilities,IVR D (INC)(Reaffirmed),2025-04-16,HIGH,Nil,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Shri Dhanalakshmi Spinntex Privat Limited,Long Term Bank Facilities - Cash Credit,IVR BB+ (INC)(Downgraded),2025-04-18,HIGH,Negative,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Vijay Suraksha Realty LLP,Long Term Bank Facilities,IVR C (INC)(Downgraded),2025-04-18,HIGH,Negative,Construction,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Shri Dhanalakshmi Spinntex Privat Limited,Short Term Bank Facilities - Letter of Credit,IVR A4+ (INC)(Downgraded),2025-04-18,HIGH,Nil,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Praful Enterprises Private Limited,Long Term Bank Facilities,IVR BB (INC)(Downgraded),2025-04-18,HIGH,Negative,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Shri Dhanalakshmi Spinntex Privat Limited,Long Term Bank Facilities - GECL,IVR BB+ (INC)(Downgraded),2025-04-18,HIGH,Negative,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Vijay Suraksha Realty LLP,Long Term Bank Facilities,IVR C (INC)(Downgraded),2025-04-18,HIGH,Negative,Construction,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Ascent E Digit Solutions Private Limited,Long Term Bank Facilities,IVR BB+ (INC)(Downgraded),2025-04-18,HIGH,Negative,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Tiwarta Coal Beneficiation Limited,Long Term Bank Facilities,IVR BB+ (INC)(Downgraded),2025-04-18,HIGH,Negative,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Times Infrabuild LLP,Long Term Bank Facilities,IVR BB+ (INC)(Downgraded),2025-04-18,HIGH,Negative,Infrastructure,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Praful Enterprises Private Limited,Short Term Bank Facilities,IVR A4 (INC)(Downgraded),2025-04-18,HIGH,Nil,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Shri Dhanalakshmi Spinntex Privat Limited,Long Term Bank Facilities - Term Loans,IVR BB+ (INC)(Downgraded),2025-04-18,HIGH,Negative,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Muktainagar Shahpur Corridor Private Limited,Long Term Bank Facilities,IVR BB- (INC)(Downgraded),2025-04-21,HIGH,Negative,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Kamco Chew Food Private Limited (KCFPL),Short Term Bank Facilities,IVR A4+ (INC)(Downgraded),2025-04-21,HIGH,Nil,Agro/Food,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Kamco Chew Food Private Limited (KCFPL),Long Term Bank Facilities,IVR BB+ (INC)(Downgraded),2025-04-21,HIGH,Negative,Agro/Food,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Marque Impex Private Limited,Long Term Bank Facilities,IVR BB+ (INC)(Downgraded),2025-04-21,HIGH,Negative,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Marque Impex Private Limited,Short Term Bank Facilities,IVR A4+ (INC)(Downgraded),2025-04-21,HIGH,Nil,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
Muktainagar Shahpur Corridor Private Limited,Long Term / Short Term Bank Facilities,IVR BB-/IVR A4; (INC)(Downgraded),2025-04-21,HIGH,Negative/-,Other/Unknown,Infomerics,INC rating = walked out on current rater. Immediate need for new agency.,Company has INC status — stopped cooperating with Infomerics. Needs new rating agency urgently. ACER can provide fresh start with clean slate.,100
