Company Name,Current Rater,Instrument,Rating,Rating Date,Days Since Rating,Action,Urgency,Sector,INC_Flag,Why Target,Pitch Angle
Sobha Projects & Trade Pvt. Ltd.,IND-RA,Non-fund based working capital limit,A 3,2026-04-13,60,Downgraded,LOW,Trading,N,"Downgraded by IND-RA — dissatisfied client, open to better alternative.",Your IND-RA rating was downgraded. ACER provides independent assessment — we may rate you better.
Cee Dee Vacuum Equipment Pvt. Ltd.,ACUITE,Term loans,B,2026-04-13,60,Downgraded,LOW,Other/Unknown,Y,"Downgraded by ACUITE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your ACUITE rating was downgraded. ACER provides independent assessment — we may rate you better.
Paragon Apparel Pvt. Ltd.,CRISIL,Term loans,D,2026-04-13,60,Downgraded,LOW,Textiles,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Paragon Apparel Pvt. Ltd.,CRISIL,Letter Of credit,D,2026-04-13,60,Downgraded,LOW,Textiles,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Keya Foods Intl. Pvt. Ltd.,CARE,Long term Loans,BB-,2026-04-13,60,Downgraded,LOW,Agro/Food,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Keya Foods Intl. Pvt. Ltd.,CARE,Non-government debt,BB-/A4,2026-04-13,60,Downgraded,LOW,Agro/Food,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Keya Foods Intl. Pvt. Ltd.,CARE,Bank Guarantee,BB-,2026-04-13,60,Downgraded,LOW,Agro/Food,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Sree Mangayarkarasi Mills Pvt. Ltd.,CARE,Term loans,B-,2026-04-13,60,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Everrenew Energy Pvt. Ltd.,IND-RA,Non-government debt,BB/A4+,2026-04-13,60,Downgraded,LOW,Infrastructure,Y,"Downgraded by IND-RA — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your IND-RA rating was downgraded. ACER provides independent assessment — we may rate you better.
Everrenew Energy Pvt. Ltd.,IND-RA,Non-government debt,BB/A4+,2026-04-13,60,Downgraded,LOW,Infrastructure,Y,"Downgraded by IND-RA — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your IND-RA rating was downgraded. ACER provides independent assessment — we may rate you better.
Everrenew Energy Pvt. Ltd.,IND-RA,Non-fund based working capital limit,A 4+,2026-04-13,60,Downgraded,LOW,Infrastructure,Y,"Downgraded by IND-RA — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your IND-RA rating was downgraded. ACER provides independent assessment — we may rate you better.
Maneesh Pipes Pvt. Ltd.,CARE,Term loans,B-,2026-04-13,60,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Maneesh Pipes Pvt. Ltd.,CARE,Bank Guarantee,B-,2026-04-13,60,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Chopra Lam Products Pvt. Ltd.,ACUITE,Long term Loans,B-,2026-04-13,60,Downgraded,LOW,Other/Unknown,Y,"Downgraded by ACUITE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your ACUITE rating was downgraded. ACER provides independent assessment — we may rate you better.
Arya Steels Rolling (India) Pvt. Ltd.,CARE,Bank Guarantee,BB-,2026-04-10,63,Downgraded,LOW,Steel & Metals,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Madhurima International Pvt. Ltd.,CARE,Non-fund-based financial facility/instrument,A 3+,2026-04-10,63,Downgraded,LOW,Other/Unknown,N,"Downgraded by CARE — dissatisfied client, open to better alternative.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Everest Sea Foods Exports Pvt. Ltd.,CARE,Term loans,B-,2026-04-10,63,Downgraded,LOW,Infrastructure,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Kals Distilleries Pvt. Ltd.,CARE,Term loans,BBB,2026-04-10,63,Downgraded,LOW,Other/Unknown,N,"Downgraded by CARE — dissatisfied client, open to better alternative.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Oswal Lumbers Pvt. Ltd.,CARE,Non-government debt,B/A4,2026-04-10,63,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Patel Infrastructure Ltd.,CARE,Non-government debt,BBB+/A2,2026-04-10,63,Downgraded,LOW,Infrastructure,N,"Downgraded by CARE — dissatisfied client, open to better alternative.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
R A C Papers Ltd.,BRICKWORK,Term loans,C,2026-04-10,63,Downgraded,LOW,Other/Unknown,Y,"Downgraded by BRICKWORK — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your BRICKWORK rating was downgraded. ACER provides independent assessment — we may rate you better.
Ronch Polymers Pvt. Ltd.,CARE,Bank Guarantee,A 2,2026-04-10,63,Downgraded,LOW,Chemicals,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Venus Industrial Corpn. Pvt. Ltd.,CRISIL,Long term Loans,B,2026-04-10,63,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Venus Industrial Corpn. Pvt. Ltd.,CRISIL,Fund based financial facility/instrument,B,2026-04-10,63,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Anand Motor Agencies Ltd.,CARE,Term loans,B+,2026-04-10,63,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Devika Fibres Pvt. Ltd.,ACUITE,Term loans,BB,2026-04-10,63,Downgraded,LOW,Textiles,Y,"Downgraded by ACUITE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your ACUITE rating was downgraded. ACER provides independent assessment — we may rate you better.
Devika Fibres Pvt. Ltd.,ACUITE,Long term Loans,BB,2026-04-10,63,Downgraded,LOW,Textiles,Y,"Downgraded by ACUITE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your ACUITE rating was downgraded. ACER provides independent assessment — we may rate you better.
Inarco Pvt. Ltd.,CRISIL,Long term Loans,B,2026-04-10,63,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Antonova Tiles (India) Pvt. Ltd.,CARE,Term loans,B,2026-04-10,63,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Anand Motor Agencies Ltd.,CARE,Fund based financial facility/instrument,B+,2026-04-10,63,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Universal Seaport Pvt. Ltd.,CARE,Fund based financial facility/instrument,B,2026-04-10,63,Downgraded,LOW,Infrastructure,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Universal Seaport Pvt. Ltd.,CARE,Term loans,B,2026-04-10,63,Downgraded,LOW,Infrastructure,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Ronch Polymers Pvt. Ltd.,CARE,Bank Guarantee,A 2,2026-04-10,63,Downgraded,LOW,Chemicals,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Trishul Exotic Pvt. Ltd.,CRISIL,Long term Loans,B,2026-04-10,63,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Friends Agrichem Pvt. Ltd.,CRISIL,Long term Loans,B,2026-04-10,63,Downgraded,LOW,Agro/Food,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Fusion Voice Solutions Pvt. Ltd.,CRISIL,Long term Loans,B,2026-04-10,63,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
R L Kalthia Ship Breaking Pvt. Ltd.,CARE,Non-government debt,BB+/A4+,2026-04-10,63,Downgraded,LOW,Other/Unknown,N,"Downgraded by CARE — dissatisfied client, open to better alternative.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Shiv Edibles Ltd.,CARE,Fund based financial facility/instrument,B-,2026-04-10,63,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
S I Air Springs Pvt. Ltd.,CARE,Letter Of credit,A 2,2026-04-10,63,Downgraded,LOW,Other/Unknown,N,"Downgraded by CARE — dissatisfied client, open to better alternative.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
S I Air Springs Pvt. Ltd.,CARE,Bank Guarantee,A 2,2026-04-10,63,Downgraded,LOW,Other/Unknown,N,"Downgraded by CARE — dissatisfied client, open to better alternative.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
S I Air Springs Pvt. Ltd.,CARE,Letter Of credit,BBB+,2026-04-10,63,Downgraded,LOW,Other/Unknown,N,"Downgraded by CARE — dissatisfied client, open to better alternative.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
S I Air Springs Pvt. Ltd.,CARE,Non-fund-based financial facility/instrument,A 2,2026-04-10,63,Downgraded,LOW,Other/Unknown,N,"Downgraded by CARE — dissatisfied client, open to better alternative.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Star Engineers (India) Pvt. Ltd.,CARE,Non-government debt,BB/A4,2026-04-10,63,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Star Engineers (India) Pvt. Ltd.,CARE,Term loans,BB,2026-04-10,63,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Chandra Fabrics Pvt. Ltd.,CARE,Term loans,B,2026-04-10,63,Downgraded,LOW,Textiles,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Smart Stainless Tubes Pvt. Ltd.,CARE,Term loans,B-,2026-04-10,63,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Star Engineers (India) Pvt. Ltd.,CARE,Letter Of credit,A 4,2026-04-10,63,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CARE — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CARE rating was downgraded. ACER provides independent assessment — we may rate you better.
Trishul Exotic Pvt. Ltd.,CRISIL,Long term Loans,B,2026-04-10,63,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Friends Agrichem Pvt. Ltd.,CRISIL,Long term Loans,B,2026-04-10,63,Downgraded,LOW,Agro/Food,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
Kropex Auto Pvt. Ltd.,CRISIL,Fund based financial facility/instrument,A 4,2026-04-09,64,Downgraded,LOW,Other/Unknown,Y,"Downgraded by CRISIL — dissatisfied client, open to better alternative. ALSO INC — not cooperating.",Your CRISIL rating was downgraded. ACER provides independent assessment — we may rate you better.
