Company Name,Instrument Type,Current Rating Agency,Rating,Rating Date,Urgency,Sector,State,Lead Segment,Why Target,ACER Pitch Angle,Priority Score,Contact Person,Contact Info
Pratishtha Commercial Private Limited,Long Term Facilities,Infomerics,IVR BBB- (INC)(Downgraded),2026-01-23,LOW,Other/Unknown,Unknown,INC — Not Cooperating,INC status = walked out on Infomerics. Immediately needs new rating agency.,Your Infomerics rating shows INC status. ACER provides a clean slate — fresh independent rating with dedicated analyst.,100,,
Preca Solutions India Private Limited,Short Term Bank Facilities,Infomerics,IVR A4 (INC)(Reaffirmed),2026-01-14,LOW,Other/Unknown,Unknown,INC — Not Cooperating,INC status = walked out on Infomerics. Immediately needs new rating agency.,Your Infomerics rating shows INC status. ACER provides a clean slate — fresh independent rating with dedicated analyst.,100,,
Premier Cables & Conductors Private Limited,Short Term Bank Facility,Infomerics,IVR A4 (INC) (Reaffirmed),2026-01-15,LOW,Other/Unknown,Unknown,INC — Not Cooperating,INC status = walked out on Infomerics. Immediately needs new rating agency.,Your Infomerics rating shows INC status. ACER provides a clean slate — fresh independent rating with dedicated analyst.,100,,
Prince Corp Private Limited,Long Term Bank Facilities,Infomerics,IVR D (INC)(Reaffirmed),2025-12-24,LOW,Other/Unknown,Unknown,INC — Not Cooperating,INC status = walked out on Infomerics. Immediately needs new rating agency.,Your Infomerics rating shows INC status. ACER provides a clean slate — fresh independent rating with dedicated analyst.,100,,
Pristine Commercials Private Limited,Long term Bank Facilities,Infomerics,IVR BBB- (INC) (Downgraded),2026-01-29,LOW,Other/Unknown,Unknown,INC — Not Cooperating,INC status = walked out on Infomerics. Immediately needs new rating agency.,Your Infomerics rating shows INC status. ACER provides a clean slate — fresh independent rating with dedicated analyst.,100,,
Pro Flexi Packaging Private Limited,Long Term Bank Facilities,Infomerics,IVR B+ (INC) (Downgraded),2025-12-24,LOW,Other/Unknown,Unknown,INC — Not Cooperating,INC status = walked out on Infomerics. Immediately needs new rating agency.,Your Infomerics rating shows INC status. ACER provides a clean slate — fresh independent rating with dedicated analyst.,100,,
QuadGen Wireless Solutions Private limited,Short Term Bank Facilities,Infomerics,IVR A4 (INC) (Downgraded),2026-01-30,LOW,Other/Unknown,Unknown,INC — Not Cooperating,INC status = walked out on Infomerics. Immediately needs new rating agency.,Your Infomerics rating shows INC status. ACER provides a clean slate — fresh independent rating with dedicated analyst.,100,,
Quality Exports,Long / Short Term Bank Facilities,Infomerics,IVR B+/IVR A4; (INC)(Downgraded),2025-12-24,LOW,Infrastructure,Unknown,INC — Not Cooperating,INC status = walked out on Infomerics. Immediately needs new rating agency.,Your Infomerics rating shows INC status. ACER provides a clean slate — fresh independent rating with dedicated analyst.,100,,
R C Apparels,Short Term Bank Facilities- Bank Guarantee,Infomerics,IVR A4 (INC)(Reaffirmed),2026-01-08,LOW,Textiles,Unknown,INC — Not Cooperating,INC status = walked out on Infomerics. Immediately needs new rating agency.,Your Infomerics rating shows INC status. ACER provides a clean slate — fresh independent rating with dedicated analyst.,100,,
Radharaman Cotspin Private Limited,Long Term Bank Facilities â€“ Cash Credit,Infomerics,IVR B- (INC)(Downgraded),2025-12-18,LOW,Other/Unknown,Unknown,INC — Not Cooperating,INC status = walked out on Infomerics. Immediately needs new rating agency.,Your Infomerics rating shows INC status. ACER provides a clean slate — fresh independent rating with dedicated analyst.,100,,
Radiant Industries,Short Term Bank Facilities,Infomerics,IVR A4 (INC)(Reaffirmed),2026-02-09,LOW,Other/Unknown,Unknown,INC — Not Cooperating,INC status = walked out on Infomerics. Immediately needs new rating agency.,Your Infomerics rating shows INC status. ACER provides a clean slate — fresh independent rating with dedicated analyst.,100,,
Raigarh Ispat & Power Private Limited,Long Term Bank Facilities,Infomerics,IVR BB (INC) (Downgraded),2026-01-09,LOW,Infrastructure,Unknown,INC — Not Cooperating,INC status = walked out on Infomerics. Immediately needs new rating agency.,Your Infomerics rating shows INC status. ACER provides a clean slate — fresh independent rating with dedicated analyst.,100,,
Reliable Cashew Company Private Limited,Long Term/ Short Term Bank Facilities,Infomerics,IVR D (INC); (Reaffirmed),2026-02-03,LOW,Other/Unknown,Unknown,INC — Not Cooperating,INC status = walked out on Infomerics. Immediately needs new rating agency.,Your Infomerics rating shows INC status. ACER provides a clean slate — fresh independent rating with dedicated analyst.,100,,
Rosemerry Solvent Private Limited,Long Term Bank Facilities (Incl. Proposed Facility),Infomerics,IVR BB (INC) (Downgraded),2025-12-18,LOW,Other/Unknown,Unknown,INC — Not Cooperating,INC status = walked out on Infomerics. Immediately needs new rating agency.,Your Infomerics rating shows INC status. ACER provides a clean slate — fresh independent rating with dedicated analyst.,100,,
S & P feeds Private Limited,Long Term Bank Facilities â€“ Term Loan,Infomerics,IVR BB+ (INC)(Downgraded),2026-02-06,LOW,Other/Unknown,Unknown,INC — Not Cooperating,INC status = walked out on Infomerics. Immediately needs new rating agency.,Your Infomerics rating shows INC status. ACER provides a clean slate — fresh independent rating with dedicated analyst.,100,,
Sahu Agro Business Private Limited,Long Term Bank Facilities,Infomerics,IVR BB- (INC)(Downgraded),2025-12-19,LOW,Agro/Food,Unknown,INC — Not Cooperating,INC status = walked out on Infomerics. Immediately needs new rating agency.,Your Infomerics rating shows INC status. ACER provides a clean slate — fresh independent rating with dedicated analyst.,100,,
Samarth Diamond,Short Term Bank Facilities,Infomerics,IVR A4 (INC)(Reaffirmed),2026-01-23,LOW,Other/Unknown,Unknown,INC — Not Cooperating,INC status = walked out on Infomerics. Immediately needs new rating agency.,Your Infomerics rating shows INC status. ACER provides a clean slate — fresh independent rating with dedicated analyst.,100,,
Sarna Chemicals Private Limited,Short Term  Non-Fund  Based  Facility â€“ Letter of  Credit,Infomerics,IVR A4+ (INC)(Downgraded),2025-12-29,LOW,Chemicals,Unknown,INC — Not Cooperating,INC status = walked out on Infomerics. Immediately needs new rating agency.,Your Infomerics rating shows INC status. ACER provides a clean slate — fresh independent rating with dedicated analyst.,100,,
Seagull Maritime Agencies Private Limited,Long Term Fund Based Limits - Cash Credit,Infomerics,IVR D (INC)(Reaffirmed),2026-01-28,LOW,Other/Unknown,Unknown,INC — Not Cooperating,INC status = walked out on Infomerics. Immediately needs new rating agency.,Your Infomerics rating shows INC status. ACER provides a clean slate — fresh independent rating with dedicated analyst.,100,,
Shanti Gold International Limited,Short Term Bank Facilities,Infomerics,IVR A3+ (INC)(Downgraded),2026-02-03,LOW,Other/Unknown,Unknown,INC — Not Cooperating,INC status = walked out on Infomerics. Immediately needs new rating agency.,Your Infomerics rating shows INC status. ACER provides a clean slate — fresh independent rating with dedicated analyst.,100,,
Shashiradha Cold Storage Private Limited,Long Term Bank Facilities,Infomerics,IVR C (INC)(Downgraded),2026-01-22,LOW,Other/Unknown,Unknown,INC — Not Cooperating,INC status = walked out on Infomerics. Immediately needs new rating agency.,Your Infomerics rating shows INC status. ACER provides a clean slate — fresh independent rating with dedicated analyst.,100,,
Shree Hari Agro Industries Limited,Short Term Facilities,Infomerics,IVR A4 (INC) (Reaffirmed),2026-02-10,LOW,Agro/Food,Unknown,INC — Not Cooperating,INC status = walked out on Infomerics. Immediately needs new rating agency.,Your Infomerics rating shows INC status. ACER provides a clean slate — fresh independent rating with dedicated analyst.,100,,
Shree Manglam Buildcon (I) Private Limited,Long Term Bank Facilities,Infomerics,IVR BB (INC) (Downgraded),2026-02-10,LOW,Other/Unknown,Unknown,INC — Not Cooperating,INC status = walked out on Infomerics. Immediately needs new rating agency.,Your Infomerics rating shows INC status. ACER provides a clean slate — fresh independent rating with dedicated analyst.,100,,
Shree Ramdoot Metloys Private Limited,Long Term Bank Facilities,Infomerics,IVR BB- (INC)(Downgraded),2026-01-09,LOW,Other/Unknown,Unknown,INC — Not Cooperating,INC status = walked out on Infomerics. Immediately needs new rating agency.,Your Infomerics rating shows INC status. ACER provides a clean slate — fresh independent rating with dedicated analyst.,100,,
Shree Shiddhanath Cotex Private Limited,Long Term Facilities,Infomerics,IVR D (INC) (Reaffirmed),2025-12-26,LOW,Other/Unknown,Unknown,INC — Not Cooperating,INC status = walked out on Infomerics. Immediately needs new rating agency.,Your Infomerics rating shows INC status. ACER provides a clean slate — fresh independent rating with dedicated analyst.,100,,
Shri Mahesh Co-operative Spinning Mills Limited,Long Term Bank Facilities,Infomerics,IVR B+ (INC) (Downgraded),2026-02-06,LOW,Textiles,Unknown,INC — Not Cooperating,INC status = walked out on Infomerics. Immediately needs new rating agency.,Your Infomerics rating shows INC status. ACER provides a clean slate — fresh independent rating with dedicated analyst.,100,,
Shri Prabhulingeshwar Sugars and Chemicals Limited,Long Term/ Short Term Bank Facilities,Infomerics,IVR BB-/IVR A4; (INC)(Withdrawn),2026-01-29,LOW,Agro/Food,Unknown,INC — Not Cooperating,INC status = walked out on Infomerics. Immediately needs new rating agency.,Your Infomerics rating shows INC status. ACER provides a clean slate — fresh independent rating with dedicated analyst.,100,,
Shri Rathna Akshaya Estates Private Limited,Long Term Facilities,Infomerics,IVR BBB (INC)(Downgraded),2025-12-16,LOW,Other/Unknown,Unknown,INC — Not Cooperating,INC status = walked out on Infomerics. Immediately needs new rating agency.,Your Infomerics rating shows INC status. ACER provides a clean slate — fresh independent rating with dedicated analyst.,100,,
Shriniwas Spintex Industries Private Limited,Long Term Fund Based Bank Facilities,Infomerics,IVR BB (INC)(Downgraded),2025-12-29,LOW,Other/Unknown,Unknown,INC — Not Cooperating,INC status = walked out on Infomerics. Immediately needs new rating agency.,Your Infomerics rating shows INC status. ACER provides a clean slate — fresh independent rating with dedicated analyst.,100,,
Siddapur Distilleries Limited,Long Term Bank Facilities,Infomerics,IVR BB- (INC) (Withdrawn),2026-01-29,LOW,Other/Unknown,Unknown,INC — Not Cooperating,INC status = walked out on Infomerics. Immediately needs new rating agency.,Your Infomerics rating shows INC status. ACER provides a clean slate — fresh independent rating with dedicated analyst.,100,,
Silvertech Cotspin Private Limited,Long Term Fund Based Bank Facilities,Infomerics,IVR B+ (INC)(Downgraded),2026-01-01,LOW,Other/Unknown,Unknown,INC — Not Cooperating,INC status = walked out on Infomerics. Immediately needs new rating agency.,Your Infomerics rating shows INC status. ACER provides a clean slate — fresh independent rating with dedicated analyst.,100,,
Simar Pride Ventures LLP,Long Term Bank Facilities,Infomerics,IVR BB+ (INC)(Downgraded),2026-01-23,LOW,Other/Unknown,Unknown,INC — Not Cooperating,INC status = walked out on Infomerics. Immediately needs new rating agency.,Your Infomerics rating shows INC status. ACER provides a clean slate — fresh independent rating with dedicated analyst.,100,,
Sincon Infrastructure Private Limited,Long Term Bank Facilities,Infomerics,IVR B (INC)(Downgraded),2026-01-23,LOW,Infrastructure,Unknown,INC — Not Cooperating,INC status = walked out on Infomerics. Immediately needs new rating agency.,Your Infomerics rating shows INC status. ACER provides a clean slate — fresh independent rating with dedicated analyst.,100,,
Sitwanto Devi Mahila Kalyan Sansthan,Short Term Bank Facilities,Infomerics,IVR A4 (INC)(Downgraded),2026-01-09,LOW,Other/Unknown,Unknown,INC — Not Cooperating,INC status = walked out on Infomerics. Immediately needs new rating agency.,Your Infomerics rating shows INC status. ACER provides a clean slate — fresh independent rating with dedicated analyst.,100,,
Siva Foods Impex Private Limited,Long Term Bank Facilities,Infomerics,IVR D (INC)(Downgraded),2026-01-12,LOW,Agro/Food,Unknown,INC — Not Cooperating,INC status = walked out on Infomerics. Immediately needs new rating agency.,Your Infomerics rating shows INC status. ACER provides a clean slate — fresh independent rating with dedicated analyst.,100,,
Sourabh Rolling Mills Private Limited,Long Term Bank Facility,Infomerics,IVR BB+ (INC)(Downgraded),2026-01-22,LOW,Other/Unknown,Unknown,INC — Not Cooperating,INC status = walked out on Infomerics. Immediately needs new rating agency.,Your Infomerics rating shows INC status. ACER provides a clean slate — fresh independent rating with dedicated analyst.,100,,
Spica Projects And Infrastructure Private Limited,Short Term Bank Facilities,Infomerics,IVR A4 (INC),2026-01-23,LOW,Infrastructure,Unknown,INC — Not Cooperating,INC status = walked out on Infomerics. Immediately needs new rating agency.,Your Infomerics rating shows INC status. ACER provides a clean slate — fresh independent rating with dedicated analyst.,100,,
Sree Durga Fibre Products Private Limited,Long Term Bank Facilities,Infomerics,IVR BB+ (INC) (Downgraded),2026-01-12,LOW,Textiles,Unknown,INC — Not Cooperating,INC status = walked out on Infomerics. Immediately needs new rating agency.,Your Infomerics rating shows INC status. ACER provides a clean slate — fresh independent rating with dedicated analyst.,100,,
