Company Name,Instrument,Current Rating,Rating Date,Days Since Rating,Days Overdue,Urgency,Outlook,Sector,Current Rater,Why Target,Pitch Angle
Surya Ferrous Alloys Private Limited,Short Term Bank Facilities,IVR A3 (Reaffirmed),2025-01-21,507,142,HIGH,Nil,Steel & Metals,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Adhunik Construction Company,Short Term Bank Facilities,IVR A4 (Assigned),2025-01-22,506,141,HIGH,Nil,Construction,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
SGR (777) Foods Private Limited,Long Term Facilities,IVR BB- (Assigned),2025-01-22,506,141,HIGH,Stable,Agro/Food,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Goddess Textiles Private Limited,Long Term Bank Facilities,IVR D (INC)(Reaffirmed),2025-01-22,506,141,HIGH,Nil,Textiles,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
G. R. Engineering Private Limited (GREPL),Short Term Facilities,IVR A2 (Reaffirmed),2025-01-22,506,141,HIGH,Nil,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
G. R. Engineering Private Limited (GREPL),Long Term Facilities,IVR BBB+ (Reaffirmed),2025-01-22,506,141,HIGH,Stable,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Adhunik Construction Company,Long Term Bank Facilities,IVR BB (Assigned),2025-01-22,506,141,HIGH,Stable,Construction,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Eastern Media Limited,Long Term Bank Facilities,IVR BBB- (Assigned),2025-01-22,506,141,HIGH,Stable,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Shyam Indofab Private Limited,Short Term Bank Facilities,IVR D (INC)(Reaffirmed),2025-01-22,506,141,HIGH,Nil,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Shyam Indofab Private Limited,Long Term Bank Facilities,IVR D (INC)(Reaffirmed),2025-01-22,506,141,HIGH,Nil,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Four EF Renewables Private Limited,Long Term Bank Facilities,IVR A (Assigned),2025-01-23,505,140,HIGH,Stable,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Aris Capital Private Limited,Long Term Bank Facilities,IVR BB+ (Reaffirmed),2025-01-23,505,140,HIGH,Stable,BFSI,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Fabro Forge,Long Term Bank Facilities,IVR BB (INC)(Downgraded),2025-01-23,505,140,HIGH,Negative,Steel & Metals,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Thakur Infraprojects Private Limited,Proposed Short Term Bank Facilities,IVR A2+ (Assigned),2025-01-23,505,140,HIGH,Nil,Infrastructure,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Shree Durga Khandsari (Sugar) Mills,Long Term Bank Facilities,IVR BB (INC) (Downgraded),2025-01-23,505,140,HIGH,Negative,Agro/Food,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Aris Capital Private Limited,Long term Bank Facilities (Proposed),IVR BB+ (Reaffirmed),2025-01-23,505,140,HIGH,Stable,BFSI,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Thakur Infraprojects Private Limited,Long Term Bank Facilities,IVR A- (Reaffirmed),2025-01-23,505,140,HIGH,Stable,Infrastructure,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
K&D Design Kraft LLP,Long Term/ Short Term Bank Facilities - Proposed,IVR BB-/IVR A4; (Assigned),2025-01-23,505,140,HIGH,Stable/-,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Thakur Infraprojects Private Limited,Short Term Bank Facilities,IVR A2+ (Reaffirmed),2025-01-23,505,140,HIGH,Nil,Infrastructure,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
K&D Design Kraft LLP,Long Term Bank Facilities,IVR BB- (Assigned),2025-01-23,505,140,HIGH,Stable,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
K&D Design Kraft LLP,Short Term Bank Facilities,IVR A4 (Assigned),2025-01-23,505,140,HIGH,Nil,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Fabro Forge,Long/Short Term Bank Facilities,IVR BB/IVR A4; (INC)(Downgraded),2025-01-23,505,140,HIGH,Negative/-,Steel & Metals,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Thakur Infraprojects Private Limited,Proposed Long Term Bank Facilities,IVR A- (Assigned),2025-01-23,505,140,HIGH,Stable,Infrastructure,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
NTC Logistics India Private Limited,Long Term Bank Facilities,IVR BB (INC) (Downgraded),2025-01-24,504,139,HIGH,Negative,Logistics,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
SBW Udyog Limited,Short Term Bank Facilities,IVR A3+ (Reaffirmed),2025-01-24,504,139,HIGH,Nil,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Radiant Bar Private Limited,Long Term Bank Facilities,IVR BB- (INC) (Downgraded),2025-01-24,504,139,HIGH,Negative,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Yedeshwari Agro Products Limited,Proposed Long Term Bank Facilities,IVR BBB- (Assigned),2025-01-24,504,139,HIGH,Stable,Agro/Food,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Yedeshwari Agro Products Limited,Long Term Bank Facilities,IVR BBB- (Assigned),2025-01-24,504,139,HIGH,Stable,Agro/Food,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Radhakishan Infra Developers Private Limited,Long Term Bank Facilities,IVR BB+ (Assigned),2025-01-24,504,139,HIGH,Stable,Infrastructure,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
SSK Exports Limited,Short Term Bank Facilities,IVR A3+ (Reaffirmed),2025-01-24,504,139,HIGH,Nil,Infrastructure,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Radiant Bar Private Limited,Short Term Bank Facilities,IVR A4 (INC) (Reaffirmed),2025-01-24,504,139,HIGH,Nil,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Mangalmoyee Maa Chandi Multipurpose Cold Storage Private Limited,Long Term Bank Facility,IVR B- (INC)(Reaffirmed),2025-01-24,504,139,HIGH,Negative,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Radhakishan Infra Developers Private Limited,Proposed Short Term Bank Facilities,IVR A4+ (Assigned),2025-01-24,504,139,HIGH,Nil,Infrastructure,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Kartick Chandra Agro Products Private Limited,Long Term Bank Facility,IVR C (INC)(Reaffirmed),2025-01-24,504,139,HIGH,Negative,Agro/Food,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Radhakishan Infra Developers Private Limited,Short Term Bank Facilities,IVR A4+ (Assigned),2025-01-24,504,139,HIGH,Nil,Infrastructure,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Begorra Infrastructure And Developers Private Limited,Proposed Short Term Bank Facilities - Bank Guarantee,IVR A3 (Assigned),2025-01-24,504,139,HIGH,Nil,Infrastructure,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Begorra Infrastructure And Developers Private Limited,Short Term Bank Facilities - Bank Guarantee,IVR A3 (Reaffirmed),2025-01-24,504,139,HIGH,Nil,Infrastructure,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Nucon Aerospace Private Limited,Short Term Bank Facilities,IVR A3 (Reaffirmed),2025-01-24,504,139,HIGH,Nil,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Soparkar and Kothari Technologies Private Limited,Short Term Facilities,IVR A4 (INC) (Reaffirmed),2025-01-24,504,139,HIGH,Nil,Other/Unknown,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
NTC Logistics India Private Limited,Short Term Bank Facilities,IVR A4 (INC) (Downgraded),2025-01-24,504,139,HIGH,Nil,Logistics,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Begorra Infrastructure And Developers Private Limited,Long Term Bank Facilities - Cash Credit,IVR BBB- (Reaffirmed),2025-01-24,504,139,HIGH,Negative,Infrastructure,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
Radhakishan Infra Developers Private Limited,Proposed Long Term Bank Facilities,IVR BB+ (Assigned),2025-01-24,504,139,HIGH,Stable,Infrastructure,Infomerics,Rating overdue — annual review date passed. Immediate renewal needed.,Your Infomerics rating is overdue for renewal. Switch to ACER for faster turnaround and dedicated analyst access.
