Company Name,RM_Tier,Aug_Week,Amt_Cr,NCD,Rev_Avg_Lakhs,Sector,Agency,Windows,Window_Count,Urgency,Why_Target,Pitch
Versabyte Data Systems Pvt. Ltd.,TIER 2 — Mid-RM,Aug Wk2 (Aug 10-14),8.6,0,4.0,IT/Technology,CARE+CRISIL,October 2026 + Q1 2027,2,LOW,INC rating hits HOT threshold on 2026-11-29 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds
Chelsea Textiles Pvt. Ltd.,TIER 2 — Mid-RM,Aug Wk2 (Aug 10-14),8.55,0,5.0,Construction,CRISIL,October 2026 + Q2 2027,2,LOW,INC rating hits MEDIUM threshold on 2026-10-17 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Aromatics India Pvt. Ltd.,TIER 2 — Mid-RM,Aug Wk2 (Aug 10-14),8.5,0,3.0,Other,CRISIL,October 2026 + Q2 2027,2,LOW,INC rating hits MEDIUM threshold on 2026-10-18 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
D J S Printers Pvt. Ltd.,TIER 2 — Mid-RM,Aug Wk2 (Aug 10-14),8.5,0,5.0,Paper/Packaging,CARE+BRICKWORK,October 2026 + Q1 2027 + Q2 2027,3,LOW,INC rating hits MEDIUM threshold on 2026-10-18 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds
Eppeltone Engineers Ltd.,TIER 2 — Mid-RM,Aug Wk2 (Aug 10-14),8.5,0,4.0,Manufacturing,CRISIL,October 2026 + Q2 2027,2,LOW,INC rating hits MEDIUM threshold on 2026-10-25 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Esmario Export Enterprises Pvt. Ltd.,TIER 2 — Mid-RM,Aug Wk2 (Aug 10-14),8.5,0,3.0,Logistics,CRISIL,October 2026 + Q2 2027,2,LOW,INC rating hits MEDIUM threshold on 2026-10-25 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Shimnit India Pvt. Ltd.,TIER 2 — Mid-RM,Aug Wk2 (Aug 10-14),8.5,0,4.0,Other,CRISIL,October 2026 + Q2 2027,2,LOW,INC rating hits MEDIUM threshold on 2026-10-07 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Bhagwati Vintrade Pvt. Ltd.,TIER 2 — Mid-RM,Aug Wk2 (Aug 10-14),8.27,0,5.0,Trading/Exports,CARE,October 2026 + Q2 2027,2,LOW,INC rating hits MEDIUM threshold on 2026-10-17 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds
Jai Buildcon Pvt. Ltd.,TIER 2 — Mid-RM,Aug Wk2 (Aug 10-14),8.2,0,4.0,Construction,CRISIL,October 2026 + Q2 2027,2,LOW,INC rating hits MEDIUM threshold on 2026-10-17 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Partap Fabrics Pvt. Ltd.,TIER 2 — Mid-RM,Aug Wk2 (Aug 10-14),8.19,0,5.0,Textiles,BRICKWORK,October 2026 + Q2 2027,2,LOW,INC rating hits MEDIUM threshold on 2026-10-03 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds
Mittal Filaments Pvt. Ltd.,TIER 2 — Mid-RM,Aug Wk2 (Aug 10-14),8.15,0,5.0,Other,CARE,October 2026 + Q2 2027,2,LOW,INC rating hits MEDIUM threshold on 2026-10-13 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds
Heidelco Medicore Pvt. Ltd.,TIER 2 — Mid-RM,Aug Wk2 (Aug 10-14),8.0,0,5.0,Other,CRISIL,October 2026 + Q2 2027,2,LOW,INC rating hits MEDIUM threshold on 2026-10-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Himalayan Flour Mill Pvt. Ltd.,TIER 2 — Mid-RM,Aug Wk2 (Aug 10-14),8.0,0,4.0,Agro & Food,CARE+CRISIL,October 2026 + Q2 2027,2,LOW,INC rating hits MEDIUM threshold on 2026-10-18 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds
J B Daruka Papers Ltd.,TIER 2 — Mid-RM,Aug Wk2 (Aug 10-14),8.0,0,5.0,Paper/Packaging,CRISIL,October 2026 + Q2 2027,2,LOW,INC rating hits MEDIUM threshold on 2026-10-13 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Kamtanath Food Product Pvt. Ltd.,TIER 2 — Mid-RM,Aug Wk2 (Aug 10-14),8.0,0,5.0,Agro & Food,CRISIL,October 2026 + Q2 2027,2,LOW,INC rating hits MEDIUM threshold on 2026-10-21 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
R K G International Pvt. Ltd.,TIER 2 — Mid-RM,Aug Wk2 (Aug 10-14),8.0,0,3.0,Other,ICRA,October 2026 + Q2 2027,2,LOW,INC rating hits MEDIUM threshold on 2026-10-25 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ICRA backlog builds
Sri Venkatesh Granites Pvt. Ltd.,TIER 2 — Mid-RM,Aug Wk2 (Aug 10-14),8.0,0,5.0,Mining & Minerals,CRISIL,October 2026 + Q2 2027,2,LOW,INC rating hits MEDIUM threshold on 2026-10-27 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Supreme Road Transport Pvt. Ltd.,TIER 2 — Mid-RM,Aug Wk2 (Aug 10-14),8.0,0,4.0,Logistics,CRISIL+CARE,October 2026 + Q1 2027,2,LOW,INC rating hits HOT threshold on 2026-11-24 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Friends Agrichem Pvt. Ltd.,TIER 2 — Mid-RM,Aug Wk2 (Aug 10-14),7.8,0,5.0,Chemicals & Pharma,CRISIL,October 2026 + Q2 2027,2,LOW,INC rating hits MEDIUM threshold on 2026-10-07 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Aaradhya Disposal Inds. Ltd.,TIER 2 — Mid-RM,Aug Wk2 (Aug 10-14),7.75,0,5.0,Other,CRISIL,October 2026 + Q2 2027,2,LOW,INC rating hits MEDIUM threshold on 2026-10-25 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Kaila Devi Health Care Services Pvt. Ltd.,TIER 2 — Mid-RM,Aug Wk2 (Aug 10-14),7.72,0,5.0,Healthcare,CARE,October 2026 + Q2 2027,2,LOW,INC rating hits MEDIUM threshold on 2026-10-12 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds
Antonova Tiles (India) Pvt. Ltd.,TIER 2 — Mid-RM,Aug Wk2 (Aug 10-14),7.65,0,5.0,Construction,CARE,October 2026 + Q2 2027,2,LOW,INC rating hits MEDIUM threshold on 2026-10-07 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds
Inderjeet Bros Projects Pvt. Ltd.,TIER 2 — Mid-RM,Aug Wk2 (Aug 10-14),7.6,0,5.0,Construction,CRISIL,October 2026 + Q2 2027,2,LOW,INC rating hits MEDIUM threshold on 2026-10-17 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Paras Cotspin Ltd.,TIER 2 — Mid-RM,Aug Wk2 (Aug 10-14),7.58,0,5.0,Other,CRISIL,October 2026 + Q2 2027,2,LOW,INC rating hits MEDIUM threshold on 2026-10-07 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Rathi Bars Ltd.,TIER 2 — Mid-RM,Aug Wk2 (Aug 10-14),7.51,0,5.0,Other,CARE,October 2026 + Q2 2027,2,LOW,INC rating hits MEDIUM threshold on 2026-10-11 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds
Fittech Industries Pvt. Ltd.,TIER 2 — Mid-RM,Aug Wk2 (Aug 10-14),7.5,0,4.0,IT/Technology,CRISIL,October 2026 + Q2 2027,2,LOW,INC rating hits MEDIUM threshold on 2026-10-19 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Maa Bhagawati Re-Rolling Mills Pvt. Ltd.,TIER 2 — Mid-RM,Aug Wk2 (Aug 10-14),7.41,0,5.0,Steel & Metals,IND-RA+CARE,October 2026 + Q1 2027,2,LOW,INC rating hits HOT threshold on 2026-10-13 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before IND-RA backlog builds
Belgachi Tea Co. Ltd.,TIER 2 — Mid-RM,Aug Wk2 (Aug 10-14),7.4,0,5.0,Agro & Food,CARE,October 2026 + Q2 2027,2,LOW,INC rating hits MEDIUM threshold on 2026-10-12 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds
Infab Infrastructure Pvt. Ltd.,TIER 2 — Mid-RM,Aug Wk2 (Aug 10-14),7.25,0,4.0,Construction,CRISIL,October 2026 + Q2 2027,2,LOW,INC rating hits MEDIUM threshold on 2026-10-17 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Kesar Alloy & Metal Pvt. Ltd.,TIER 2 — Mid-RM,Aug Wk2 (Aug 10-14),7.2,0,5.0,Steel & Metals,CRISIL,October 2026 + Q2 2027,2,LOW,INC rating hits MEDIUM threshold on 2026-10-20 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Agmotex Fabrics Pvt. Ltd.,TIER 2 — Mid-RM,Aug Wk2 (Aug 10-14),7.0,0,5.0,Textiles,CRISIL,October 2026 + Q2 2027,2,LOW,INC rating hits MEDIUM threshold on 2026-10-18 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Energy Development Co. Ltd.,TIER 2 — Mid-RM,Aug Wk2 (Aug 10-14),7.0,0,4.0,Energy,CARE,October 2026 + Q2 2027,2,LOW,INC rating hits MEDIUM threshold on 2026-10-14 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds
Gandhi Spices Pvt. Ltd.,TIER 2 — Mid-RM,Aug Wk2 (Aug 10-14),7.0,0,5.0,Agro & Food,CRISIL,October 2026 + Q2 2027,2,LOW,INC rating hits MEDIUM threshold on 2026-10-07 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Govind Steel Co. Ltd.,TIER 2 — Mid-RM,Aug Wk2 (Aug 10-14),7.0,0,5.0,Steel & Metals,CRISIL,October 2026 + Q2 2027,2,LOW,INC rating hits MEDIUM threshold on 2026-10-17 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Jayachandran Industries Pvt. Ltd.,TIER 2 — Mid-RM,Aug Wk2 (Aug 10-14),7.0,0,3.0,Other,CRISIL+ACUITE,October 2026 + Q1 2027 + Q2 2027,3,HOT,INC rating hits ULTRA HOT on 2026-12-24 — prime Q1 2027 renewal target,Your Letter of Credit at ACUITE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Khushbu Dye-Chem Pvt. Ltd.,TIER 2 — Mid-RM,Aug Wk2 (Aug 10-14),7.0,0,3.0,Chemicals & Pharma,CRISIL,October 2026 + Q2 2027,2,LOW,INC rating hits HOT threshold on 2026-10-27 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Krisha Distribution Pvt. Ltd.,TIER 2 — Mid-RM,Aug Wk2 (Aug 10-14),7.0,0,4.0,Trading/Exports,CRISIL+BRICKWORK,October 2026 + Q2 2027,2,LOW,INC rating hits MEDIUM threshold on 2026-10-14 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Nalanda Engicon Pvt. Ltd.,TIER 2 — Mid-RM,Aug Wk2 (Aug 10-14),7.0,0,4.0,Other,CARE,October 2026 + Q2 2027,2,LOW,INC rating hits MEDIUM threshold on 2026-10-13 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds
Orion Edutech Pvt. Ltd.,TIER 2 — Mid-RM,Aug Wk2 (Aug 10-14),7.0,0,4.0,IT/Technology,CRISIL,October 2026 + Q2 2027,2,LOW,INC rating hits MEDIUM threshold on 2026-10-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Pradeep Stainless India Pvt. Ltd.,TIER 2 — Mid-RM,Aug Wk2 (Aug 10-14),7.0,0,3.0,Other,CRISIL,October 2026 + Q2 2027,2,LOW,INC rating hits MEDIUM threshold on 2026-10-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
R A C Papers Ltd.,TIER 2 — Mid-RM,Aug Wk2 (Aug 10-14),7.0,0,5.0,Paper/Packaging,BRICKWORK+CARE,October 2026 + Q2 2027,2,LOW,INC rating hits MEDIUM threshold on 2026-10-07 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds
R D Samant Contractors Pvt. Ltd.,TIER 2 — Mid-RM,Aug Wk2 (Aug 10-14),7.0,0,4.0,Automobiles,CRISIL,October 2026 + Q2 2027,2,LOW,INC rating hits MEDIUM threshold on 2026-10-27 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
S S Chauhans Construction Pvt. Ltd.,TIER 2 — Mid-RM,Aug Wk2 (Aug 10-14),7.0,0,4.0,Construction,BRICKWORK,October 2026 + Q2 2027,2,LOW,INC rating hits MEDIUM threshold on 2026-10-04 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds
Smaco Engineering Pvt. Ltd.,TIER 2 — Mid-RM,Aug Wk2 (Aug 10-14),7.0,0,4.0,Manufacturing,CRISIL,October 2026 + Q2 2027,2,LOW,INC rating hits MEDIUM threshold on 2026-10-25 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Srinivas Infrastructure Private Limited,TIER 2 — Mid-RM,Aug Wk2 (Aug 10-14),7.0,0,3.0,Construction,Infomerics,October 2026 + Q1 2027,2,LOW,INC rating hits HOT threshold on 2026-10-13 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before Infomerics backlog builds
Su-Solartech Systems Pvt. Ltd.,TIER 2 — Mid-RM,Aug Wk2 (Aug 10-14),7.0,0,4.0,Energy,ACUITE+CRISIL,October 2026 + Q2 2027,2,LOW,INC rating hits MEDIUM threshold on 2026-10-27 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Baba Structural Pvt. Ltd.,TIER 2 — Mid-RM,Aug Wk2 (Aug 10-14),6.96,0,5.0,Other,CARE,October 2026 + Q2 2027,2,LOW,INC rating hits MEDIUM threshold on 2026-10-10 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds
Nac Jewellers Pvt. Ltd.,TIER 2 — Mid-RM,Aug Wk2 (Aug 10-14),6.85,0,5.0,Jewellery/Gems,CRISIL,October 2026 + Q2 2027,2,LOW,INC rating hits MEDIUM threshold on 2026-10-20 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Nutri Feeds & Farms Pvt. Ltd.,TIER 2 — Mid-RM,Aug Wk2 (Aug 10-14),6.72,0,5.0,Agro & Food,CRISIL,October 2026 + Q2 2027,2,LOW,INC rating hits MEDIUM threshold on 2026-10-20 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Sri Seshasai Spg. Mills Pvt. Ltd.,TIER 2 — Mid-RM,Aug Wk2 (Aug 10-14),6.68,0,5.0,Other,CRISIL,October 2026 + Q2 2027,2,LOW,INC rating hits MEDIUM threshold on 2026-10-27 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
P S V Precast Pvt. Ltd.,TIER 2 — Mid-RM,Aug Wk2 (Aug 10-14),6.65,0,5.0,Other,CARE+CRISIL,October 2026 + Q1 2027 + Q2 2027,3,LOW,INC rating hits MEDIUM threshold on 2026-10-20 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds
Kallam Agro Products & Oils Pvt. Ltd.,TIER 2 — Mid-RM,Aug Wk2 (Aug 10-14),6.5,0,5.0,Agro & Food,ICRA,October 2026 + Q2 2027,2,LOW,INC rating hits MEDIUM threshold on 2026-10-13 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ICRA backlog builds
Magnum Lubricants (India) Pvt. Ltd.,TIER 2 — Mid-RM,Aug Wk2 (Aug 10-14),6.5,0,3.0,Chemicals & Pharma,CRISIL,October 2026 + Q2 2027,2,LOW,INC rating hits MEDIUM threshold on 2026-10-21 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Shyamjoti Rice Mill Pvt. Ltd.,TIER 2 — Mid-RM,Aug Wk2 (Aug 10-14),6.33,0,5.0,Agro & Food,CARE+CRISIL,October 2026 + Q1 2027,2,HOT,INC rating hits ULTRA HOT on 2026-12-22 — prime Q1 2027 renewal target,Your Term Loan at CRISIL goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Manorama Ropes India Pvt. Ltd.,TIER 2 — Mid-RM,Aug Wk2 (Aug 10-14),6.3,0,5.0,Other,CRISIL,October 2026 + Q2 2027,2,LOW,INC rating hits MEDIUM threshold on 2026-10-20 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Samay Project Services Ltd.,TIER 2 — Mid-RM,Aug Wk2 (Aug 10-14),6.25,0,4.0,Construction,CRISIL,October 2026 + Q2 2027,2,LOW,INC rating hits MEDIUM threshold on 2026-10-25 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Agventure Enterprises Pvt. Ltd.,TIER 2 — Mid-RM,Aug Wk2 (Aug 10-14),6.2,0,5.0,Other,CRISIL,October 2026 + Q2 2027,2,LOW,INC rating hits MEDIUM threshold on 2026-10-18 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
S J B Automobiles Pvt. Ltd.,TIER 2 — Mid-RM,Aug Wk2 (Aug 10-14),6.05,0,4.0,Automobiles,ACUITE,October 2026 + Q2 2027,2,LOW,INC rating hits MEDIUM threshold on 2026-10-11 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
Bansal Associates Pvt. Ltd.,TIER 2 — Mid-RM,Aug Wk2 (Aug 10-14),6.0,0,3.0,Other,CRISIL,October 2026 + Q2 2027,2,LOW,INC rating hits MEDIUM threshold on 2026-10-18 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Buildmate Projects Pvt. Ltd.,TIER 2 — Mid-RM,Aug Wk2 (Aug 10-14),6.0,0,3.0,Construction,CARE,October 2026 + Q2 2027,2,LOW,INC rating hits MEDIUM threshold on 2026-10-12 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds
Dighvijay Plastics & Allied Products Pvt. Ltd.,TIER 2 — Mid-RM,Aug Wk2 (Aug 10-14),6.0,0,5.0,Chemicals & Pharma,CRISIL,October 2026 + Q2 2027,2,LOW,INC rating hits MEDIUM threshold on 2026-10-27 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Dimple Creations Pvt. Ltd.,TIER 2 — Mid-RM,Aug Wk2 (Aug 10-14),6.0,0,5.0,Other,CRISIL,October 2026 + Q2 2027,2,LOW,INC rating hits MEDIUM threshold on 2026-10-20 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Faizan Shoes Pvt. Ltd.,TIER 2 — Mid-RM,Aug Wk2 (Aug 10-14),6.0,0,5.0,Other,CRISIL+ACUITE,October 2026 + Q1 2027,2,LOW,INC rating hits HOT threshold on 2026-11-22 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Just Textiles Ltd.,TIER 2 — Mid-RM,Aug Wk2 (Aug 10-14),6.0,0,5.0,Construction,CRISIL,October 2026 + Q2 2027,2,LOW,INC rating hits MEDIUM threshold on 2026-10-07 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Kisan Oleochem & Derivatives Pvt. Ltd.,TIER 2 — Mid-RM,Aug Wk2 (Aug 10-14),6.0,0,5.0,Chemicals & Pharma,BRICKWORK+ACUITE,October 2026 + Q1 2027 + Q2 2027,3,LOW,INC rating hits MEDIUM threshold on 2026-10-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds
Luxra Enterprises Pvt. Ltd.,TIER 2 — Mid-RM,Aug Wk2 (Aug 10-14),6.0,0,4.0,Other,CARE,October 2026 + Q2 2027,2,LOW,INC rating hits MEDIUM threshold on 2026-10-20 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds
Phi Audiocom Systems Pvt. Ltd.,TIER 2 — Mid-RM,Aug Wk2 (Aug 10-14),6.0,0,4.0,Other,ACUITE,October 2026 + Q2 2027,2,LOW,INC rating hits MEDIUM threshold on 2026-10-14 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
Quadragen Vethealth Pvt. Ltd.,TIER 2 — Mid-RM,Aug Wk2 (Aug 10-14),6.0,0,3.0,Healthcare,CRISIL,October 2026 + Q2 2027,2,LOW,INC rating hits MEDIUM threshold on 2026-10-25 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
S S Civil Construction Pvt. Ltd.,TIER 2 — Mid-RM,Aug Wk2 (Aug 10-14),6.0,0,4.0,Construction,CRISIL,October 2026 + Q2 2027,2,LOW,INC rating hits MEDIUM threshold on 2026-10-27 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
Shreela Diamonds & Jewels Pvt. Ltd.,TIER 2 — Mid-RM,Aug Wk2 (Aug 10-14),6.0,0,5.0,Jewellery/Gems,CRISIL,October 2026 + Q2 2027,2,LOW,INC rating hits MEDIUM threshold on 2026-10-25 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds
