Company Name,Latest Instrument,Latest Rater,Latest Rating,Rating Date,Urgency,Sector,INC Flag,All Raters,Rater Count,All Instruments,Latest Status,Data Source,Priority Score,Why Target,ACER Pitch Angle
Chemtrade Overseas Private Limited,Long Term Bank Facilities,Infomerics,IVR C+ (INC)(Downgraded),2025-11-20,MEDIUM,Chemicals/Pharma,YES,Infomerics,1,Long Term Bank Facilities | Short Term Bank Facilities,,Infomerics,4,INC — issuer not cooperating with current rater | Approaching renewal (6-12 months),"INC with current rater — ACER offers fresh start, analyst accessibility"
Fortune Chemicals Limited,Long Term Bank Facilities (Proposed),Infomerics,IVR C- (INC)(Downgraded),2025-11-24,MEDIUM,Chemicals/Pharma,YES,Infomerics,1,Long Term Bank Facilities (Proposed),,Infomerics,4,INC — issuer not cooperating with current rater | Approaching renewal (6-12 months),"INC with current rater — ACER offers fresh start, analyst accessibility"
GOC Petrochemicals Private Limited,Long Term Facilities,Infomerics,IVR BB (INC)(Downgraded),2025-07-25,MEDIUM,Chemicals/Pharma,YES,Infomerics,1,Long Term Facilities | Short Term Facilities,,Infomerics,4,INC — issuer not cooperating with current rater | Approaching renewal (6-12 months),"INC with current rater — ACER offers fresh start, analyst accessibility"
Sneh Polymers Private Limited,Long Term Facilities,Infomerics,IVR BB (INC) (Downgraded),2025-11-06,MEDIUM,Chemicals/Pharma,YES,Infomerics,1,Long Term Facilities | Long Term/Short Term Facilities | Short Term Bank Facilities,,Infomerics,4,INC — issuer not cooperating with current rater | Approaching renewal (6-12 months),"INC with current rater — ACER offers fresh start, analyst accessibility"
Bhanderi Lab Grown Diamonds LLP,Long Term Bank Facilities,Infomerics,IVR BB (INC)(Downgraded),2025-09-01,MEDIUM,Chemicals/Pharma,YES,Infomerics,1,Long Term Bank Facilities,Infomerics only,Infomerics,4,INC — issuer not cooperating with Infomerics,INC at Infomerics — ACER provides fresh start with faster turnaround
Shree Ram Resins Private Limited,Long Term Bank Facilities - Fund Based - Cash Credit,Infomerics,IVR B- (INC)(Downgraded),2025-08-26,MEDIUM,Chemicals/Pharma,YES,Infomerics,1,Long Term Bank Facilities - Fund Based - Cash Credit,Infomerics only,Infomerics,4,INC — issuer not cooperating with Infomerics,INC at Infomerics — ACER provides fresh start with faster turnaround
Cymbio Pharma Private Limited,Long Term Bank Facilities,Infomerics,IVR C (INC)(Downgraded),2025-08-14,MEDIUM,Chemicals/Pharma,YES,Infomerics,1,Long Term Bank Facilities,Infomerics only,Infomerics,4,INC — issuer not cooperating with Infomerics,INC at Infomerics — ACER provides fresh start with faster turnaround
Brahmaputra Cracker & Polymer Ltd.,Non-fund-based financial facility/instrument,CRISIL,A 1+,2025-11-10,MEDIUM,Chemicals/Pharma,NO,ACUITE | CRISIL,2,Bank Guarantee | Letter Of credit | Long term Loans | Non-fund-based financial facility/instrument | Short-term loan,Reaffirmed,D365,3,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Himadri Speciality Chemical Ltd.,Non-government debt,ICRA,AA-/A1+,2025-09-10,MEDIUM,Chemicals/Pharma,NO,ICRA | Infomerics,2,Non-government debt,Reaffirmed,Both,3,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Paragon Polymer Products Pvt. Ltd.,Non-fund-based financial facility/instrument,IND-RA,A 2+,2025-07-14,MEDIUM,Chemicals/Pharma,NO,CARE | IND-RA,2,Fund based financial facility/instrument | Letter Of credit | Non-fund-based financial facility/instrument | Non-government debt | Term loans,Reaffirmed,D365,3,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Aequs Engineered Plastics Pvt. Ltd.,Non-government debt,CARE,BB+/A4+,2025-07-07,MEDIUM,Chemicals/Pharma,NO,CARE | Infomerics,2,Non-government debt | Term loans,Reaffirmed,Both,3,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Al-Aziz Plastics Pvt. Ltd.,Non-government debt,CARE,A/A1,2025-07-09,MEDIUM,Chemicals/Pharma,NO,CARE | CRISIL,2,Letter Of credit | Long term Loans | Non-government debt | Term loans,Initial Rating,D365,3,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Emcure Pharmaceuticals Ltd.,Fund based financial facility/instrument,CRISIL,AA-,2025-10-17,MEDIUM,Chemicals/Pharma,NO,CARE | CRISIL,2,Bank Guarantee | Fund based financial facility/instrument | Letter Of credit | Non-fund-based financial facility/instrument | Non-government debt,Reaffirmed,D365,3,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Fredun Pharmaceuticals Ltd.,Term loans,BRICKWORK,BBB+,2025-11-26,MEDIUM,Chemicals/Pharma,NO,BRICKWORK | Infomerics,2,Term loans,Initial Rating,Both,3,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Gacl-Nalco Alkalies & Chemicals Pvt. Ltd.,Non-government debt,CARE,BBB+/A2,2025-09-10,MEDIUM,Chemicals/Pharma,NO,CARE | ICRA,2,Fund based financial facility/instrument | Non-fund-based financial facility/instrument | Non-government debt | Term loans,Withdrawn,D365,3,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Gennova Biopharmaceuticals Ltd.,Fund based financial facility/instrument,CRISIL,AA-,2025-10-17,MEDIUM,Chemicals/Pharma,NO,CARE | CRISIL,2,Bank Guarantee | Fund based financial facility/instrument | Letter Of credit | Long term Loans | Non-fund-based financial facility/instrument,Reaffirmed,D365,3,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Glenmark Pharmaceuticals Ltd.,Fund based financial facility/instrument,CRISIL,AA,2025-09-18,MEDIUM,Chemicals/Pharma,NO,CRISIL | IND-RA,2,Fund based financial facility/instrument | Non-fund based working capital limit | Non-fund-based financial facility/instrument,Reaffirmed,D365,3,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Haldia Petrochemicals Ltd. [Merged],Non-fund based working capital limit,IND-RA,A+,2025-10-03,MEDIUM,Chemicals/Pharma,NO,ICRA | IND-RA,2,Fund based financial facility/instrument | Non-fund based working capital limit | Non-fund-based financial facility/instrument | Non-government debt | Term loans,Reaffirmed,D365,3,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Makcur Laboratories Ltd.,Bank Guarantee,CRISIL,A 4+,2025-10-16,MEDIUM,Chemicals/Pharma,NO,CARE | CRISIL,2,Bank Guarantee | Letter Of credit | Non-fund-based financial facility/instrument | Non-government debt | Term loans,Initial Rating,D365,3,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Neelkanth Salt Chem India Pvt. Ltd.,Non-government debt,CARE,BB+/A4+,2025-08-29,MEDIUM,Chemicals/Pharma,NO,CARE | CRISIL,2,Fund based financial facility/instrument | Non-government debt | Term loans,Withdrawn,D365,3,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Nestor Pharmaceuticals Ltd.,Bank Guarantee,ACUITE,A 3,2025-07-01,MEDIUM,Chemicals/Pharma,NO,ACUITE | Infomerics,2,Bank Guarantee | Letter Of credit | Long term Loans | Term loans,Reaffirmed,Both,3,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Neuland Laboratories Ltd.,Fund based financial facility/instrument,CRISIL,A+,2025-06-20,MEDIUM,Chemicals/Pharma,NO,CRISIL | IND-RA,2,Bank Guarantee | Fund based financial facility/instrument | Letter Of credit | Long term Loans | Non-fund-based financial facility/instrument,Reaffirmed,D365,3,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Punjab Chemicals & Crop Protection Ltd.,Letter Of credit,CARE,A 2,2025-09-02,MEDIUM,Chemicals/Pharma,NO,CARE | CRISIL,2,Fund based financial facility/instrument | Letter Of credit | Long term Loans | Non-government debt | Term loans,Reaffirmed,D365,3,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Spectrum Dyes & Chemicals Pvt. Ltd.,Non-government debt,CARE,BBB/A3+,2025-07-23,MEDIUM,Chemicals/Pharma,NO,ACUITE | CARE,2,Long term Loans | Non-government debt | Term loans,Withdrawn,D365,3,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Theon Pharmaceuticals Ltd.,Long term Loans,CRISIL,A-,2025-09-12,MEDIUM,Chemicals/Pharma,NO,CRISIL | ICRA,2,Letter Of credit | Long term Loans | Non-government debt,Withdrawn,D365,3,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Vijaya Polymers India Pvt. Ltd.,Non-fund-based financial facility/instrument,CRISIL,A 4+,2025-09-30,MEDIUM,Chemicals/Pharma,NO,CRISIL | IND-RA,2,Fund based financial facility/instrument | Non-fund-based financial facility/instrument | Term loans,Downgraded,D365,3,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Archean Chemical Inds. Ltd.,Fund based financial facility/instrument,CRISIL,A,2025-09-17,MEDIUM,Chemicals/Pharma,NO,CRISIL,1,Fund based financial facility/instrument | Term loans,Reaffirmed,D365,2,Approaching renewal (6-12 months),Single-agency dependent — pitch ACER for diversification and negotiating leverage
Be Be Rubber Estates Ltd.,Long term Loans,CRISIL,B-,2025-08-25,MEDIUM,Chemicals/Pharma,NO,CRISIL,1,Long term Loans,Reaffirmed,D365,2,Approaching renewal (6-12 months),Single-agency dependent — pitch ACER for diversification and negotiating leverage
Chemco Plastic Inds. Pvt. Ltd.,Fund based financial facility/instrument,CRISIL,A+,2025-09-01,MEDIUM,Chemicals/Pharma,NO,CRISIL,1,Bank Guarantee | Fund based financial facility/instrument | Letter Of credit | Non-fund-based financial facility/instrument | Term loans,Reaffirmed,D365,2,Approaching renewal (6-12 months),Single-agency dependent — pitch ACER for diversification and negotiating leverage
Chemical Process Piping Pvt. Ltd.,Bank Guarantee,CARE,A 2,2025-11-12,MEDIUM,Chemicals/Pharma,NO,CARE,1,Bank Guarantee | Non-government debt | Term loans,Reaffirmed,D365,2,Approaching renewal (6-12 months),Single-agency dependent — pitch ACER for diversification and negotiating leverage
Deccan Mechanical & Chemical Inds. Pvt. Ltd.,Letter Of credit,CRISIL,A 2+,2025-07-09,MEDIUM,Chemicals/Pharma,NO,CRISIL,1,Letter Of credit,Reaffirmed,D365,2,Approaching renewal (6-12 months),Single-agency dependent — pitch ACER for diversification and negotiating leverage
Devendran Plastic Pvt. Ltd.,Letter Of credit,CRISIL,A 4+,2025-07-16,MEDIUM,Chemicals/Pharma,NO,CRISIL,1,Letter Of credit | Long term Loans,Reaffirmed,D365,2,Approaching renewal (6-12 months),Single-agency dependent — pitch ACER for diversification and negotiating leverage
Eswar Rubber Products Pvt. Ltd.,Non-fund-based financial facility/instrument,CARE,A 4+,2025-11-03,MEDIUM,Chemicals/Pharma,NO,CARE,1,Non-fund-based financial facility/instrument,Reaffirmed,D365,2,Approaching renewal (6-12 months),Single-agency dependent — pitch ACER for diversification and negotiating leverage
Growing Tree Oil & Refinery Pvt. Ltd.,Long term Loans,CRISIL,BB+,2025-07-18,MEDIUM,Chemicals/Pharma,NO,CRISIL,1,Long term Loans | Term loans,Initial Rating,D365,2,Approaching renewal (6-12 months),Single-agency dependent — pitch ACER for diversification and negotiating leverage
H P C L Rajasthan Refinery Ltd.,Long term Loans,CRISIL,AA,2025-07-31,MEDIUM,Chemicals/Pharma,NO,CRISIL,1,Long term Loans | Short-term loan,Reaffirmed,D365,2,Approaching renewal (6-12 months),Single-agency dependent — pitch ACER for diversification and negotiating leverage
Horizon Polymer Engg. Pvt. Ltd.,Bank Guarantee,CRISIL,A 4+,2025-10-16,MEDIUM,Chemicals/Pharma,NO,CRISIL,1,Bank Guarantee,Downgraded,D365,2,Approaching renewal (6-12 months),Single-agency dependent — pitch ACER for diversification and negotiating leverage
Indag Rubber Ltd.,Bank Guarantee,ICRA,A 2+,2025-08-25,MEDIUM,Chemicals/Pharma,NO,ICRA,1,Bank Guarantee,Downgraded,D365,2,Approaching renewal (6-12 months),Single-agency dependent — pitch ACER for diversification and negotiating leverage
Livia Polymer Products Pvt. Ltd.,Term loans,CARE,BB,2025-10-23,MEDIUM,Chemicals/Pharma,NO,CARE,1,Letter Of credit | Non-government debt | Term loans,Reaffirmed,D365,2,Approaching renewal (6-12 months),Single-agency dependent — pitch ACER for diversification and negotiating leverage
Maharashtra Solvent Extractions Pvt. Ltd.,Bank Guarantee,ACUITE,A 2+,2025-10-08,MEDIUM,Chemicals/Pharma,NO,ACUITE,1,Bank Guarantee,Reaffirmed,D365,2,Approaching renewal (6-12 months),Single-agency dependent — pitch ACER for diversification and negotiating leverage
National Plastic Inds. Ltd.,Letter Of credit,CARE,A 3,2025-07-02,MEDIUM,Chemicals/Pharma,NO,CARE,1,Letter Of credit,Reaffirmed,D365,2,Approaching renewal (6-12 months),Single-agency dependent — pitch ACER for diversification and negotiating leverage
Numaligarh Refinery Ltd.,Fund based financial facility/instrument,CRISIL,AAA,2025-08-14,MEDIUM,Chemicals/Pharma,NO,CRISIL,1,Fund based financial facility/instrument | Non-fund-based financial facility/instrument | Term loans,Reaffirmed,D365,2,Approaching renewal (6-12 months),Single-agency dependent — pitch ACER for diversification and negotiating leverage
Omkar Chemical Inds. Pvt. Ltd.,Non-government debt,CARE,BBB/A3+,2025-09-12,MEDIUM,Chemicals/Pharma,NO,CARE,1,Non-government debt | Term loans,Reaffirmed,D365,2,Approaching renewal (6-12 months),Single-agency dependent — pitch ACER for diversification and negotiating leverage
Oriental Rubber Inds. Pvt. Ltd.,Non-government debt,ICRA,BBB+/A2,2025-09-30,MEDIUM,Chemicals/Pharma,NO,ICRA,1,Non-government debt | Term loans,Reaffirmed,D365,2,Approaching renewal (6-12 months),Single-agency dependent — pitch ACER for diversification and negotiating leverage
Parry Sugars Refinery India Pvt. Ltd.,Fund based financial facility/instrument,CRISIL,A,2025-08-14,MEDIUM,Chemicals/Pharma,NO,CRISIL,1,Fund based financial facility/instrument | Non-fund-based financial facility/instrument,Downgraded,D365,2,Approaching renewal (6-12 months),Single-agency dependent — pitch ACER for diversification and negotiating leverage
Precision Plastic Inds. Pvt. Ltd.,Non-fund based working capital limit,IND-RA,A 2+,2025-09-18,MEDIUM,Chemicals/Pharma,NO,IND-RA,1,Non-fund based working capital limit | Term loans,Upgraded,D365,2,Approaching renewal (6-12 months),Single-agency dependent — pitch ACER for diversification and negotiating leverage
Precision Rubber Inds. Pvt. Ltd.,Fund based financial facility/instrument,CRISIL,BB+,2025-09-09,MEDIUM,Chemicals/Pharma,NO,CRISIL,1,Fund based financial facility/instrument,Upgraded,D365,2,Approaching renewal (6-12 months),Single-agency dependent — pitch ACER for diversification and negotiating leverage
Ramdevbaba Solvent Ltd.,Term loans,ACUITE,BBB,2025-09-01,MEDIUM,Chemicals/Pharma,NO,ACUITE,1,Term loans,Reaffirmed,D365,2,Approaching renewal (6-12 months),Single-agency dependent — pitch ACER for diversification and negotiating leverage
Saibaba Polymer Technologies Pvt. Ltd.,Bank Guarantee,BRICKWORK,A 2,2025-07-23,MEDIUM,Chemicals/Pharma,NO,BRICKWORK,1,Bank Guarantee | Letter Of credit | Non-fund-based financial facility/instrument | Term loans,Initial Rating,D365,2,Approaching renewal (6-12 months),Single-agency dependent — pitch ACER for diversification and negotiating leverage
Simalin Chemical Inds. Pvt. Ltd.,Non-fund-based financial facility/instrument,CRISIL,A 2,2025-07-18,MEDIUM,Chemicals/Pharma,NO,CRISIL,1,Long term Loans | Non-fund-based financial facility/instrument,Reaffirmed,D365,2,Approaching renewal (6-12 months),Single-agency dependent — pitch ACER for diversification and negotiating leverage
Southern Petrochemical Inds. Corpn. Ltd.,Term loans,IND-RA,A,2025-12-01,MEDIUM,Chemicals/Pharma,NO,IND-RA,1,Non-fund based working capital limit | Term loans,Upgraded,D365,2,Approaching renewal (6-12 months),Single-agency dependent — pitch ACER for diversification and negotiating leverage
