Company Name,All Raters,Rater Count,Latest Rater,All Instruments,Latest Instrument,Latest Rating,Latest Status,Rating Date,Urgency,Priority Score,INC Flag,Sector,Data Source,Why Target,ACER Pitch Angle
Gurpreet Galvanising Pvt. Ltd.,ICRA,1,ICRA,Non-fund-based financial facility/instrument | Non-government debt,Non-fund-based financial facility/instrument,A 4,Reaffirmed,2025-05-28,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
H K Ispat Pvt. Ltd.,BRICKWORK,1,BRICKWORK,Bank Guarantee | Letter Of credit | Term loans,Bank Guarantee,A 4,Reaffirmed,2025-05-14,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
H N Construction Pvt. Ltd.,CRISIL,1,CRISIL,Bank Guarantee | Long term Loans | Short-term loan,Bank Guarantee,A 4,Reaffirmed,2025-05-21,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
H R Rice Mills Pvt. Ltd.,CRISIL,1,CRISIL,Bank Guarantee | Long term Loans,Bank Guarantee,A 4,Reaffirmed,2025-05-21,HIGH,5,YES,Agro/Food,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Habitech Infrastructure Ltd.,BRICKWORK,1,BRICKWORK,Term loans,Term loans,C-,Reaffirmed,2025-05-09,HIGH,5,YES,Construction,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Hardayal Milk Products Pvt. Ltd.,CARE,1,CARE,Term loans,Term loans,D,Reaffirmed,2025-05-12,HIGH,5,YES,Agro/Food,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Health-Tech Chhattisgarh Pvt. Ltd.,CRISIL,1,CRISIL,Letter Of credit | Term loans,Letter Of credit,A 4,Reaffirmed,2025-05-21,HIGH,5,YES,Healthcare,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Healthfore Technologies Ltd.,CARE,1,CARE,Term loans,Term loans,D,Reaffirmed,2025-05-20,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Heurtey Petrochem India Pvt. Ltd.,ICRA,1,ICRA,Non-fund-based financial facility/instrument,Non-fund-based financial facility/instrument,A 4,Reaffirmed,2025-05-28,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
High Range Coffee Curring Pvt. Ltd.,CRISIL,1,CRISIL,Long term Loans,Long term Loans,B,Reaffirmed,2025-05-21,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Hitaishi K K Mfg. Co. Pvt. Ltd.,ACUITE,1,ACUITE,Bank Guarantee | Letter Of credit | Long term Loans | Term loans,Bank Guarantee,D,Reaffirmed,2025-05-23,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Honest Derivatives Pvt. Ltd.,ICRA,1,ICRA,Non-fund-based financial facility/instrument | Term loans,Non-fund-based financial facility/instrument,D,Reaffirmed,2025-05-14,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
I Q F Foods Pvt. Ltd.,CRISIL,1,CRISIL,Term loans,Term loans,B,Reaffirmed,2025-05-22,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Imperial Fragrances Pvt. Ltd.,CRISIL,1,CRISIL,Bank Guarantee | Fund based financial facility/instrument | Long term Loans,Bank Guarantee,A 4,Reaffirmed,2025-05-21,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Imperial Malts Ltd.,CRISIL,1,CRISIL,Bank Guarantee | Long term Loans | Term loans,Bank Guarantee,A 4+,Reaffirmed,2025-05-28,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Inani Securities Ltd.,CARE,1,CARE,Bank Guarantee,Bank Guarantee,A 4,Reaffirmed,2025-06-06,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Indian Metals & Alloys Mfg. Co. Pvt. Ltd.,CRISIL,1,CRISIL,Bank Guarantee | Letter Of credit,Bank Guarantee,A 4,Downgraded,2025-05-19,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Indigo Denim Pvt. Ltd.,BRICKWORK,1,BRICKWORK,Bank Guarantee | Term loans,Bank Guarantee,D,Reaffirmed,2025-05-19,HIGH,5,YES,Textiles,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Indo Alusys Inds. Ltd.,BRICKWORK,1,BRICKWORK,Bank Guarantee | Letter Of credit | Term loans,Bank Guarantee,D,Reaffirmed,2025-05-13,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Indrajit Power Pvt. Ltd.,BRICKWORK,1,BRICKWORK,Bank Guarantee | Term loans,Bank Guarantee,D,Reaffirmed,2025-05-15,HIGH,5,YES,Infrastructure,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Induro Lifestyle Resources Pvt. Ltd.,ACUITE,1,ACUITE,Long term Loans | Term loans,Long term Loans,B,Downgraded,2025-06-02,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Indus Pharma Pvt. Ltd.,CRISIL,1,CRISIL,Letter Of credit | Long term Loans | Term loans,Letter Of credit,A 4,Reaffirmed,2025-05-19,HIGH,5,YES,Healthcare,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Industrial Progressive (India) Ltd.,CARE,1,CARE,Fund based financial facility/instrument | Term loans,Fund based financial facility/instrument,D,Reaffirmed,2025-05-30,HIGH,5,YES,Manufacturing,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
International Switchgears Pvt. Ltd.,CRISIL,1,CRISIL,Bank Guarantee | Long term Loans,Bank Guarantee,A 4,Downgraded,2025-05-19,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
International Tubes India Pvt. Ltd.,BRICKWORK,1,BRICKWORK,Bank Guarantee | Letter Of credit | Term loans,Bank Guarantee,A 4,Reaffirmed,2025-06-02,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Ipsaa Holdings Pvt. Ltd.,CARE,1,CARE,Term loans,Term loans,B-,Reaffirmed,2025-05-12,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Ireo Hospitality Co. Pvt. Ltd.,ICRA,1,ICRA,Non-fund-based financial facility/instrument | Term loans,Non-fund-based financial facility/instrument,D,Reaffirmed,2025-05-14,HIGH,5,YES,Hotels/Tourism,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Isotex Corporation Pvt. Ltd.,BRICKWORK,1,BRICKWORK,Bank Guarantee,Bank Guarantee,A 4,Downgraded,2025-05-06,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
J B R Processors Pvt. Ltd.,BRICKWORK,1,BRICKWORK,Fund based financial facility/instrument,Fund based financial facility/instrument,C,Reaffirmed,2025-06-09,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
J C O Gas Pipe Ltd.,CRISIL,1,CRISIL,Long term Loans,Long term Loans,B,Reaffirmed,2025-05-16,HIGH,5,YES,Steel/Metals,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
J C R Drillsol Pvt. Ltd.,BRICKWORK,1,BRICKWORK,Bank Guarantee | Letter Of credit | Term loans,Bank Guarantee,A 4,Reaffirmed,2025-05-30,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
J M J Finance Ltd.,CRISIL,1,CRISIL,Long term Loans,Long term Loans,B+,Reaffirmed,2025-05-19,HIGH,5,YES,BFSI,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
J N Tayal Steels Pvt. Ltd.,CARE,1,CARE,Term loans,Term loans,B-,Reaffirmed,2025-05-28,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
J R Toll Road Pvt. Ltd.,CARE,1,CARE,Term loans,Term loans,D,Reaffirmed,2025-05-16,HIGH,5,YES,Construction,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
J S Spintex Pvt. Ltd.,CARE,1,CARE,Term loans,Term loans,B-,Downgraded,2025-05-26,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Jabalpur Hospital & Research Centre Pvt. Ltd.,CRISIL,1,CRISIL,Term loans,Term loans,B-,Reaffirmed,2025-05-15,HIGH,5,YES,Healthcare,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Jai Surgicals Ltd.,CRISIL,1,CRISIL,Bank Guarantee | Letter Of credit,Bank Guarantee,A 4,Reaffirmed,2025-05-15,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Jaideep India Pvt. Ltd.,CRISIL,1,CRISIL,Bank Guarantee | Long term Loans | Term loans,Bank Guarantee,A 4,Reaffirmed,2025-05-22,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Jainco Buildcon Pvt. Ltd.,ACUITE,1,ACUITE,Bank Guarantee,Bank Guarantee,A 4,Downgraded,2025-06-04,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Jay Fe Cylinders Ltd. [Merged],CARE,1,CARE,Letter Of credit | Term loans,Letter Of credit,A 4,Reaffirmed,2025-06-11,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Jayatma Industries Ltd.,CARE,1,CARE,Non-government debt,Non-government debt,C/A4,Downgraded,2025-06-03,HIGH,5,YES,Manufacturing,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Jaymala Spintex Ltd.,CRISIL,1,CRISIL,Bank Guarantee | Term loans,Bank Guarantee,A 4,Reaffirmed,2025-05-19,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Jeevan Polymers Pvt. Ltd.,BRICKWORK,1,BRICKWORK,Letter Of credit | Term loans,Letter Of credit,D,Reaffirmed,2025-06-05,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Jewel Consumer Care Pvt. Ltd.,CRISIL,1,CRISIL,Fund based financial facility/instrument | Long term Loans,Fund based financial facility/instrument,BB,Withdrawn,2025-06-06,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Jewel Overseas Pvt. Ltd.,BRICKWORK,1,BRICKWORK,Letter Of credit,Letter Of credit,D,Reaffirmed,2025-06-06,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Jindal Nickel & Alloys Ltd.,BRICKWORK,1,BRICKWORK,Bank Guarantee | Letter Of credit,Bank Guarantee,A 4,Reaffirmed,2025-05-21,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Jolly Spinning Mills Pvt. Ltd.,BRICKWORK,1,BRICKWORK,Bank Guarantee | Non-fund-based financial facility/instrument | Term loans,Bank Guarantee,A 4,Reaffirmed,2025-06-11,HIGH,5,YES,Textiles,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Jyot Overseas Pvt. Ltd.,BRICKWORK,1,BRICKWORK,Term loans,Term loans,C,Downgraded,2025-06-11,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Jyoti C N C Automation Ltd.,BRICKWORK,1,BRICKWORK,Fund based financial facility/instrument | Non-fund-based financial facility/instrument,Non-fund-based financial facility/instrument,A 4+,Reaffirmed,2025-05-20,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
K B Sponge Iron Ltd.,CARE,1,CARE,Bank Guarantee | Term loans,Bank Guarantee,D,Downgraded,2025-05-06,HIGH,5,YES,Steel/Metals,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
K K K Cotspin Pvt. Ltd.,BRICKWORK,1,BRICKWORK,Letter Of credit,Letter Of credit,D,Reaffirmed,2025-05-09,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
K P L Exports Ltd.,CARE,1,CARE,Bank Guarantee,Bank Guarantee,A 4,Reaffirmed,2025-06-11,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
K R F Ltd.,CARE,1,CARE,Bank Guarantee | Term loans,Bank Guarantee,A 4,Reaffirmed,2025-05-26,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
K R V Spinning Mills Pvt. Ltd.,CRISIL,1,CRISIL,Long term Loans,Long term Loans,B+,Reaffirmed,2025-05-19,HIGH,5,YES,Textiles,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
K V R Projects Pvt. Ltd.,ICRA,1,ICRA,Non-fund-based financial facility/instrument | Non-government debt,Non-fund-based financial facility/instrument,A 4,Reaffirmed,2025-05-30,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Kailash Prasad Yadav Constructions Pvt. Ltd.,CRISIL,1,CRISIL,Bank Guarantee | Long term Loans,Bank Guarantee,A 4,Reaffirmed,2025-05-19,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Kamal Coach Works Pvt. Ltd.,CRISIL,1,CRISIL,Bank Guarantee,Bank Guarantee,A 4,Reaffirmed,2025-05-15,HIGH,5,YES,Other,D365,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
