Company Name,Instrument Type,Current Rating Agency,Current Rating,Rating Date,Urgency,Facility Amount (Cr),Why Target,ACER Pitch Angle
K B S Industries Ltd.,Letter Of credit,ACUITE,A 4+,06-10-2025,HOT,48.50,"ACUITE INC — rating lapsed 256 days ago — Letter Of credit — competitor abandoned, ACER can capture",LC rating lapsed — ACUITE LC INC rate is 52.2%; ACER offers reliable LC rating with 15-day SLA
K B S Industries Ltd.,Long term Loans,ACUITE,BB+,06-10-2025,HOT,5.72,"ACUITE INC — rating lapsed 256 days ago — Long term Loans — competitor abandoned, ACER can capture",Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
K M Global Credit Pvt. Ltd.,Term loans,ACUITE,BB+,08-07-2025,HOT,75.00,"ACUITE INC — rating lapsed 346 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Kaleshwaram Irrigation Project Corpn. Ltd.,Long term Loans,ACUITE,B+,17-10-2025,HOT,0.62,"ACUITE INC — rating lapsed 245 days ago — Long term Loans — competitor abandoned, ACER can capture",Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
Kaleshwaram Irrigation Project Corpn. Ltd.,Term loans,ACUITE,B+,17-10-2025,HOT,18751.38,"ACUITE INC — rating lapsed 245 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Kallam Brothers Cottons Pvt. Ltd.,Letter Of credit,ACUITE,D,03-09-2025,HOT,12.00,"ACUITE INC — rating lapsed 289 days ago — Letter Of credit — competitor abandoned, ACER can capture",LC rating lapsed — ACUITE LC INC rate is 52.2%; ACER offers reliable LC rating with 15-day SLA
Kallam Brothers Cottons Pvt. Ltd.,Term loans,ACUITE,D,03-09-2025,HOT,30.13,"ACUITE INC — rating lapsed 289 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Kallam Brothers Cottons Pvt. Ltd.,Long term Loans,ACUITE,C,03-09-2025,HOT,1.32,"ACUITE INC — rating lapsed 289 days ago — Long term Loans — competitor abandoned, ACER can capture",Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
Kamachi Steels Pvt. Ltd.,Letter Of credit,ACUITE,D,30-07-2025,HOT,6.00,"ACUITE INC — rating lapsed 324 days ago — Letter Of credit — competitor abandoned, ACER can capture",LC rating lapsed — ACUITE LC INC rate is 52.2%; ACER offers reliable LC rating with 15-day SLA
Kamakshi Suedpack Pvt. Ltd.,Bank Guarantee,ACUITE,A 4,03-09-2025,HOT,2.50,"ACUITE INC — rating lapsed 289 days ago — Bank Guarantee — competitor abandoned, ACER can capture",BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Kamakshi Suedpack Pvt. Ltd.,Letter Of credit,ACUITE,A 4,03-09-2025,HOT,1.50,"ACUITE INC — rating lapsed 289 days ago — Letter Of credit — competitor abandoned, ACER can capture",LC rating lapsed — ACUITE LC INC rate is 52.2%; ACER offers reliable LC rating with 15-day SLA
Kamakshi Suedpack Pvt. Ltd.,Short-term loan,ACUITE,A 4,03-09-2025,HOT,0.05,"ACUITE INC — rating lapsed 289 days ago — Short-term loan — competitor abandoned, ACER can capture",Short-term facility rating lapsed — ACER offers rapid re-rating within 10 business days
Kamakshi Suedpack Pvt. Ltd.,Long term Loans,ACUITE,C,03-09-2025,HOT,3.55,"ACUITE INC — rating lapsed 289 days ago — Long term Loans — competitor abandoned, ACER can capture",Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
Kamakshi Suedpack Pvt. Ltd.,Term loans,ACUITE,C,03-09-2025,HOT,74.50,"ACUITE INC — rating lapsed 289 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Kamakshi Suedpack Pvt. Ltd.,Bank Guarantee,ACUITE,D,24-09-2025,HOT,2.50,"ACUITE INC — rating lapsed 268 days ago — Bank Guarantee — competitor abandoned, ACER can capture",BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Kamakshi Suedpack Pvt. Ltd.,Term loans,ACUITE,D,24-09-2025,HOT,22.50,"ACUITE INC — rating lapsed 268 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Kamakshi Suedpack Pvt. Ltd.,Letter Of credit,ACUITE,A 4,24-09-2025,HOT,1.50,"ACUITE INC — rating lapsed 268 days ago — Letter Of credit — competitor abandoned, ACER can capture",LC rating lapsed — ACUITE LC INC rate is 52.2%; ACER offers reliable LC rating with 15-day SLA
Kamakshi Suedpack Pvt. Ltd.,Short-term loan,ACUITE,A 4,24-09-2025,HOT,0.05,"ACUITE INC — rating lapsed 268 days ago — Short-term loan — competitor abandoned, ACER can capture",Short-term facility rating lapsed — ACER offers rapid re-rating within 10 business days
Kamakshi Suedpack Pvt. Ltd.,Long term Loans,ACUITE,C,24-09-2025,HOT,3.55,"ACUITE INC — rating lapsed 268 days ago — Long term Loans — competitor abandoned, ACER can capture",Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
Kamakshi Suedpack Pvt. Ltd.,Term loans,ACUITE,C,24-09-2025,HOT,52.00,"ACUITE INC — rating lapsed 268 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Kamarhatty Co. Ltd.,Bank Guarantee,ACUITE,A 4+,14-07-2025,HOT,4.60,"ACUITE INC — rating lapsed 340 days ago — Bank Guarantee — competitor abandoned, ACER can capture",BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Kamarhatty Co. Ltd.,Letter Of credit,ACUITE,A 4+,14-07-2025,HOT,0.50,"ACUITE INC — rating lapsed 340 days ago — Letter Of credit — competitor abandoned, ACER can capture",LC rating lapsed — ACUITE LC INC rate is 52.2%; ACER offers reliable LC rating with 15-day SLA
Kamarhatty Co. Ltd.,Term loans,ACUITE,BB-,14-07-2025,HOT,28.95,"ACUITE INC — rating lapsed 340 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Kanchana Automobiles Pvt. Ltd.,Long term Loans,ACUITE,B+,04-08-2025,HOT,3.24,"ACUITE INC — rating lapsed 319 days ago — Long term Loans — competitor abandoned, ACER can capture",Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
Kanchana Automobiles Pvt. Ltd.,Term loans,ACUITE,B+,04-08-2025,HOT,5.76,"ACUITE INC — rating lapsed 319 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Kandoi Transport Ltd.,Bank Guarantee,ACUITE,A 4+,18-08-2025,HOT,88.76,"ACUITE INC — rating lapsed 305 days ago — Bank Guarantee — competitor abandoned, ACER can capture",BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Kandoi Transport Ltd.,Long term Loans,ACUITE,BB+,18-08-2025,HOT,0.21,"ACUITE INC — rating lapsed 305 days ago — Long term Loans — competitor abandoned, ACER can capture",Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
Kannappan Alloy & Steel Co. Pvt. Ltd.,Letter Of credit,ACUITE,A 4,22-09-2025,HOT,6.00,"ACUITE INC — rating lapsed 270 days ago — Letter Of credit — competitor abandoned, ACER can capture",LC rating lapsed — ACUITE LC INC rate is 52.2%; ACER offers reliable LC rating with 15-day SLA
Kannappan Alloy & Steel Co. Pvt. Ltd.,Long term Loans,ACUITE,B+,22-09-2025,HOT,1.24,"ACUITE INC — rating lapsed 270 days ago — Long term Loans — competitor abandoned, ACER can capture",Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
Kannappan Alloy & Steel Co. Pvt. Ltd.,Term loans,ACUITE,B+,22-09-2025,HOT,0.79,"ACUITE INC — rating lapsed 270 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Karan Automotives Pvt. Ltd.,Fund based financial facility/instrument,ACUITE,B,18-09-2025,HOT,0.65,"ACUITE INC — rating lapsed 274 days ago — Fund based financial facility/instrument — competitor abandoned, ACER can capture",Fund-based facility rating expired — ACUITE 50% INC rate signals systemic neglect; ACER can step in
Karan Automotives Pvt. Ltd.,Long term Loans,ACUITE,B,18-09-2025,HOT,0.40,"ACUITE INC — rating lapsed 274 days ago — Long term Loans — competitor abandoned, ACER can capture",Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
Karan Automotives Pvt. Ltd.,Term loans,ACUITE,B,18-09-2025,HOT,5.50,"ACUITE INC — rating lapsed 274 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Kasturi Aqua Life Products Pvt. Ltd.,Long term Loans,ACUITE,C,14-11-2025,HOT,15.50,"ACUITE INC — rating lapsed 217 days ago — Long term Loans — competitor abandoned, ACER can capture",Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
Kaveri Engineering Projects Pvt. Ltd.,Bank Guarantee,ACUITE,A 4,04-07-2025,HOT,22.50,"ACUITE INC — rating lapsed 350 days ago — Bank Guarantee — competitor abandoned, ACER can capture",BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Kaveri Engineering Projects Pvt. Ltd.,Letter Of credit,ACUITE,A 4,04-07-2025,HOT,2.00,"ACUITE INC — rating lapsed 350 days ago — Letter Of credit — competitor abandoned, ACER can capture",LC rating lapsed — ACUITE LC INC rate is 52.2%; ACER offers reliable LC rating with 15-day SLA
Kemron Wood Plast Pvt. Ltd.,Term loans,ACUITE,B-,26-09-2025,HOT,4.26,"ACUITE INC — rating lapsed 266 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Khaitan Winding Wire Pvt. Ltd.,Bank Guarantee,ACUITE,A 4,22-09-2025,HOT,1.50,"ACUITE INC — rating lapsed 270 days ago — Bank Guarantee — competitor abandoned, ACER can capture",BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Khaitan Winding Wire Pvt. Ltd.,Letter Of credit,ACUITE,A 4,22-09-2025,HOT,8.50,"ACUITE INC — rating lapsed 270 days ago — Letter Of credit — competitor abandoned, ACER can capture",LC rating lapsed — ACUITE LC INC rate is 52.2%; ACER offers reliable LC rating with 15-day SLA
Khaitan Winding Wire Pvt. Ltd.,Long term Loans,ACUITE,B,22-09-2025,HOT,1.23,"ACUITE INC — rating lapsed 270 days ago — Long term Loans — competitor abandoned, ACER can capture",Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
Khalatkar Construction Infra Pvt. Ltd.,Bank Guarantee,ACUITE,A 4+,08-08-2025,HOT,27.50,"ACUITE INC — rating lapsed 315 days ago — Bank Guarantee — competitor abandoned, ACER can capture",BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Khalatkar Construction Infra Pvt. Ltd.,Bank Guarantee,ACUITE,A 4+,08-08-2025,HOT,22.50,"ACUITE INC — rating lapsed 315 days ago — Bank Guarantee — competitor abandoned, ACER can capture",BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Kherani Paper Mills Pvt. Ltd.,Long term Loans,ACUITE,BB+,04-09-2025,HOT,11.51,"ACUITE INC — rating lapsed 288 days ago — Long term Loans — competitor abandoned, ACER can capture",Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
Kherani Paper Mills Pvt. Ltd.,Term loans,ACUITE,BB+,04-09-2025,HOT,18.49,"ACUITE INC — rating lapsed 288 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Kimberlite Chemicals (India) Pvt. Ltd.,Bank Guarantee,ACUITE,A 4,24-09-2025,HOT,0.30,"ACUITE INC — rating lapsed 268 days ago — Bank Guarantee — competitor abandoned, ACER can capture",BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Kimberlite Chemicals (India) Pvt. Ltd.,Term loans,ACUITE,B-,24-09-2025,HOT,1.00,"ACUITE INC — rating lapsed 268 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Kisan Irrigations & Infrastructure Ltd.,Bank Guarantee,ACUITE,A 4+,10-09-2025,HOT,275.00,"ACUITE INC — rating lapsed 282 days ago — Bank Guarantee — competitor abandoned, ACER can capture",BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Kisan Irrigations & Infrastructure Ltd.,Letter Of credit,ACUITE,A 4+,10-09-2025,HOT,57.75,"ACUITE INC — rating lapsed 282 days ago — Letter Of credit — competitor abandoned, ACER can capture",LC rating lapsed — ACUITE LC INC rate is 52.2%; ACER offers reliable LC rating with 15-day SLA
Kisan Irrigations & Infrastructure Ltd.,Term loans,ACUITE,BB+,10-09-2025,HOT,14.40,"ACUITE INC — rating lapsed 282 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Kisan Oleochem & Derivatives Pvt. Ltd.,Long term Loans,ACUITE,B-,11-12-2025,HOT,0.50,"ACUITE INC — rating lapsed 190 days ago — Long term Loans — competitor abandoned, ACER can capture",Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
Kisanmitra Cold Storage Pvt. Ltd.,Long term Loans,ACUITE,B+,26-08-2025,HOT,9.59,"ACUITE INC — rating lapsed 297 days ago — Long term Loans — competitor abandoned, ACER can capture",Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
Kisanmitra Cold Storage Pvt. Ltd.,Term loans,ACUITE,B+,26-08-2025,HOT,7.41,"ACUITE INC — rating lapsed 297 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Kishore Infrastructures Pvt. Ltd.,Bank Guarantee,ACUITE,A 4+,14-07-2025,HOT,40.00,"ACUITE INC — rating lapsed 340 days ago — Bank Guarantee — competitor abandoned, ACER can capture",BG rating renewal overdue — ACUITE abandoned this segment; ACER covers BG with faster turnaround
Kishore Infrastructures Pvt. Ltd.,Letter Of credit,ACUITE,A 4+,14-07-2025,HOT,40.00,"ACUITE INC — rating lapsed 340 days ago — Letter Of credit — competitor abandoned, ACER can capture",LC rating lapsed — ACUITE LC INC rate is 52.2%; ACER offers reliable LC rating with 15-day SLA
Kishore Infrastructures Pvt. Ltd.,Long term Loans,ACUITE,BB,14-07-2025,HOT,0.36,"ACUITE INC — rating lapsed 340 days ago — Long term Loans — competitor abandoned, ACER can capture",Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
Kissan Riceland Pvt. Ltd.,Term loans,ACUITE,D,16-07-2025,HOT,1.57,"ACUITE INC — rating lapsed 338 days ago — Term loans — competitor abandoned, ACER can capture",Term loan rating expired — ACUITE 43.6% INC; switch to ACER for uninterrupted bank compliance
Knitcraft Apparels Intl. Pvt. Ltd.,Long term Loans,ACUITE,D,15-10-2025,HOT,4.00,"ACUITE INC — rating lapsed 247 days ago — Long term Loans — competitor abandoned, ACER can capture",Long-term loan rating overdue — ACUITE 33.5% INC; ACER's consistent coverage protects your credit access
Kohinoor Feeds & Fats Pvt. Ltd.,Letter Of credit,ACUITE,A 4,14-11-2025,HOT,12.00,"ACUITE INC — rating lapsed 217 days ago — Letter Of credit — competitor abandoned, ACER can capture",LC rating lapsed — ACUITE LC INC rate is 52.2%; ACER offers reliable LC rating with 15-day SLA
Komal Exotic Spices Pvt. Ltd.,Letter Of credit,ACUITE,A 4,08-09-2025,HOT,17.00,"ACUITE INC — rating lapsed 284 days ago — Letter Of credit — competitor abandoned, ACER can capture",LC rating lapsed — ACUITE LC INC rate is 52.2%; ACER offers reliable LC rating with 15-day SLA
