Company Name,Instrument Type,Current Rating Agency,Current Rating,Rating Date,Urgency,Facility Amount (Cr),Why Target,ACER Pitch Angle
Aypols Polymers Pvt. Ltd.,Term loans,CARE,B,04-11-2025,HOT,7.80,CARE INC — rating lapsed 227 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
B D Security Ltd.,Bank Guarantee,CARE,A 4,08-12-2025,HOT,4.00,CARE INC — rating lapsed 193 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
B D Security Ltd.,Non-government debt,CARE,BB/A4,08-12-2025,HOT,3.22,CARE INC — rating lapsed 193 days ago — Non-government debt,NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
B D Security Ltd.,Term loans,CARE,BB,08-12-2025,HOT,5.83,CARE INC — rating lapsed 193 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
B E C Fertilizers Ltd.,Term loans,CARE,D,24-11-2025,HOT,63.70,CARE INC — rating lapsed 207 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
B I L Infratech Ltd.,Non-government debt,CARE,D,18-08-2025,HOT,84.50,CARE INC — rating lapsed 305 days ago — Non-government debt,NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
B L Mehta Constructions Pvt. Ltd.,Non-government debt,CARE,B-/A4,24-09-2025,HOT,7.50,CARE INC — rating lapsed 268 days ago — Non-government debt,NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
B R Designs Pvt. Ltd.,Non-government debt,CARE,D,11-07-2025,HOT,16.67,CARE INC — rating lapsed 343 days ago — Non-government debt,NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
B S T Infratech Ltd.,Bank Guarantee,CARE,D,05-09-2025,HOT,,CARE INC — rating lapsed 287 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Baab Constructions (India) Pvt. Ltd.,Bank Guarantee,CARE,A 4,30-09-2025,HOT,10.00,CARE INC — rating lapsed 262 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Backbone Projects Ltd.,Bank Guarantee,CARE,D,28-11-2025,HOT,1.02,CARE INC — rating lapsed 203 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Backbone Projects Ltd.,Term loans,CARE,D,28-11-2025,HOT,0.86,CARE INC — rating lapsed 203 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Bafna Motors (India) Pvt. Ltd.,Bank Guarantee,CARE,D,01-08-2025,HOT,1.00,CARE INC — rating lapsed 322 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Bafna Motors (India) Pvt. Ltd.,Term loans,CARE,D,01-08-2025,HOT,7.99,CARE INC — rating lapsed 322 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Bakshi Security & Personnel Services Pvt. Ltd.,Bank Guarantee,CARE,A 4,03-11-2025,HOT,7.00,CARE INC — rating lapsed 228 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Balaji Acqua & Agro Products Pvt. Ltd.,Term loans,CARE,B-,13-10-2025,HOT,8.00,CARE INC — rating lapsed 249 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Balaji Mobitech Pvt. Ltd.,Letter Of credit,CARE,D,24-11-2025,HOT,10.00,CARE INC — rating lapsed 207 days ago — Letter Of credit,CARE LC INC rate is 46.1% — second worst. ACER offers guaranteed LC coverage with RBI-compliant rating for uninterrupted trade finance
Balar Synthetics Pvt. Ltd.,Non-government debt,CARE,BB-/A4,09-07-2025,HOT,25.00,CARE INC — rating lapsed 345 days ago — Non-government debt,NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
Balar Synthetics Pvt. Ltd.,Term loans,CARE,BB-,09-07-2025,HOT,1.00,CARE INC — rating lapsed 345 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Balkrishna Textile Pvt. Ltd.,Letter Of credit,CARE,A 4,09-09-2025,HOT,20.00,CARE INC — rating lapsed 283 days ago — Letter Of credit,CARE LC INC rate is 46.1% — second worst. ACER offers guaranteed LC coverage with RBI-compliant rating for uninterrupted trade finance
Balkrishna Textile Pvt. Ltd.,Term loans,CARE,BB-,09-09-2025,HOT,20.33,CARE INC — rating lapsed 283 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Bangalore Electricity Supply Co. Ltd.,Non-government debt,CARE,BB+/A4,20-10-2025,HOT,600.00,CARE INC — rating lapsed 242 days ago — Non-government debt,NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
Bangalore Electricity Supply Co. Ltd.,Term loans,CARE,BB+,20-10-2025,HOT,2257.09,CARE INC — rating lapsed 242 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Barak Valley Cements Ltd.,Term loans,CARE,BB+,05-12-2025,HOT,14.00,CARE INC — rating lapsed 196 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Bardhaman Agro Products (I) Pvt. Ltd.,Bank Guarantee,CARE,A 4,03-11-2025,HOT,0.20,CARE INC — rating lapsed 228 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Bardhaman Rice Udyog Pvt. Ltd.,Bank Guarantee,CARE,A 4,28-08-2025,HOT,0.30,CARE INC — rating lapsed 295 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Bardhaman Rice Udyog Pvt. Ltd.,Term loans,CARE,B-,28-08-2025,HOT,3.89,CARE INC — rating lapsed 295 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Bareilly Highways Project Ltd.,Term loans,CARE,D,05-12-2025,HOT,1350.00,CARE INC — rating lapsed 196 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Bareilly Highways Project Ltd.,Term loans,CARE,D,05-12-2025,HOT,50.00,CARE INC — rating lapsed 196 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Baroda Agro Chemicals Ltd.,Long term Loans,CARE,D,03-09-2025,HOT,2.61,CARE INC — rating lapsed 289 days ago — Long term Loans,"CARE Long term Loans rating lapsed — ACER offers fresh rating, 15-day SLA"
Baroda Hi-Tech Alloys Pvt. Ltd.,Bank Guarantee,CARE,A 4+,07-10-2025,HOT,2.00,CARE INC — rating lapsed 255 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Baroda Hi-Tech Alloys Pvt. Ltd.,Non-fund-based financial facility/instrument,CARE,A 4+,07-10-2025,HOT,2.20,CARE INC — rating lapsed 255 days ago — Non-fund-based financial facility/instrument,Non-fund facility rating lapsed — ACER covers NFB instruments with same-day turnaround on documentation
Basanti Devi Rice Mill Pvt. Ltd.,Bank Guarantee,CARE,A 4,17-11-2025,HOT,0.59,CARE INC — rating lapsed 214 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Basanti Devi Rice Mill Pvt. Ltd.,Term loans,CARE,B-,17-11-2025,HOT,1.93,CARE INC — rating lapsed 214 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Bell Tele Services India Pvt. Ltd.,Bank Guarantee,CARE,A 4,13-10-2025,HOT,3.50,CARE INC — rating lapsed 249 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Bend Joints Pvt. Ltd.,Bank Guarantee,CARE,D,13-10-2025,HOT,4.50,CARE INC — rating lapsed 249 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Bend Joints Pvt. Ltd.,Term loans,CARE,D,13-10-2025,HOT,0.75,CARE INC — rating lapsed 249 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Bend-N-Fab Engineering Pvt. Ltd.,Non-government debt,CARE,B-/A4,01-08-2025,HOT,2.50,CARE INC — rating lapsed 322 days ago — Non-government debt,NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
Best I T World (India) Pvt. Ltd.,Letter Of credit,CARE,D,04-07-2025,HOT,117.00,CARE INC — rating lapsed 350 days ago — Letter Of credit,CARE LC INC rate is 46.1% — second worst. ACER offers guaranteed LC coverage with RBI-compliant rating for uninterrupted trade finance
Bhadreshwar Vidyut Pvt. Ltd.,Bank Guarantee,CARE,D,15-07-2025,HOT,430.00,CARE INC — rating lapsed 339 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Bhadreshwar Vidyut Pvt. Ltd.,Term loans,CARE,D,15-07-2025,HOT,1497.40,CARE INC — rating lapsed 339 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Bhagatjee Steels Pvt. Ltd.,Letter Of credit,CARE,D,19-11-2025,HOT,0.57,CARE INC — rating lapsed 212 days ago — Letter Of credit,CARE LC INC rate is 46.1% — second worst. ACER offers guaranteed LC coverage with RBI-compliant rating for uninterrupted trade finance
Bhagawati India Motorizer Pvt. Ltd.,Term loans,CARE,B,06-11-2025,HOT,1.36,CARE INC — rating lapsed 225 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Bhagawati India Motorizer Pvt. Ltd.,Term loans,CARE,B-,06-11-2025,HOT,0.88,CARE INC — rating lapsed 225 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Bhandari Foils & Tubes Ltd.,Letter Of credit,CARE,D,08-09-2025,HOT,99.80,CARE INC — rating lapsed 284 days ago — Letter Of credit,CARE LC INC rate is 46.1% — second worst. ACER offers guaranteed LC coverage with RBI-compliant rating for uninterrupted trade finance
Bhandari Foils & Tubes Ltd.,Non-fund-based financial facility/instrument,CARE,D,08-09-2025,HOT,3.46,CARE INC — rating lapsed 284 days ago — Non-fund-based financial facility/instrument,Non-fund facility rating lapsed — ACER covers NFB instruments with same-day turnaround on documentation
Bhardwaj Construction Co. Pvt. Ltd.,Bank Guarantee,CARE,A 4,01-07-2025,HOT,9.00,CARE INC — rating lapsed 353 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Bhatia Corporation Pvt. Ltd.,Letter Of credit,CARE,A 4,09-07-2025,HOT,11.00,CARE INC — rating lapsed 345 days ago — Letter Of credit,CARE LC INC rate is 46.1% — second worst. ACER offers guaranteed LC coverage with RBI-compliant rating for uninterrupted trade finance
Bhatia Corporation Pvt. Ltd.,Term loans,CARE,BB,09-07-2025,HOT,32.25,CARE INC — rating lapsed 345 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Bhilwara Spinners Ltd.,Non-fund-based financial facility/instrument,CARE,A 4,22-08-2025,HOT,1.90,CARE INC — rating lapsed 301 days ago — Non-fund-based financial facility/instrument,Non-fund facility rating lapsed — ACER covers NFB instruments with same-day turnaround on documentation
Bhilwara Spinners Ltd.,Term loans,CARE,B,22-08-2025,HOT,70.00,CARE INC — rating lapsed 301 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Bhopal Tractors Pvt. Ltd.,Non-government debt,CARE,B/A4,06-08-2025,HOT,3.00,CARE INC — rating lapsed 317 days ago — Non-government debt,NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
Bhuwal Insulation Cable Pvt. Ltd.,Fund based financial facility/instrument,CARE,B-,24-09-2025,HOT,4.05,CARE INC — rating lapsed 268 days ago — Fund based financial facility/instrument,CARE fund-based INC 37.5% — bank facility rating lapsed. ACER re-rates in 10 business days
Bidar Solar Power Pvt. Ltd.,Term loans,CARE,D,26-09-2025,HOT,76.00,CARE INC — rating lapsed 266 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Big Healthcare Pvt. Ltd.,Term loans,CARE,B,25-08-2025,HOT,11.00,CARE INC — rating lapsed 298 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Biltech Building Elements Ltd.,Term loans,CARE,D,19-09-2025,HOT,62.99,CARE INC — rating lapsed 273 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Biosynergy Lifecare Pvt. Ltd.,Non-government debt,CARE,B-/A4,22-08-2025,HOT,4.40,CARE INC — rating lapsed 301 days ago — Non-government debt,NCD/Bond rating from CARE has lapsed — ACER can re-issue rating for refinancing or fresh capital raise
Biosynergy Lifecare Pvt. Ltd.,Term loans,CARE,B-,22-08-2025,HOT,14.91,CARE INC — rating lapsed 301 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Black Diamond Explosives Pvt. Ltd.,Bank Guarantee,CARE,A 4,22-07-2025,HOT,20.00,CARE INC — rating lapsed 332 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Black Diamond Explosives Pvt. Ltd.,Fund based financial facility/instrument,CARE,B+,22-07-2025,HOT,3.23,CARE INC — rating lapsed 332 days ago — Fund based financial facility/instrument,CARE fund-based INC 37.5% — bank facility rating lapsed. ACER re-rates in 10 business days
Black Diamond Explosives Pvt. Ltd.,Letter Of credit,CARE,A 4,22-07-2025,HOT,10.00,CARE INC — rating lapsed 332 days ago — Letter Of credit,CARE LC INC rate is 46.1% — second worst. ACER offers guaranteed LC coverage with RBI-compliant rating for uninterrupted trade finance
Blue Cross Commodities Pvt. Ltd.,Fund based financial facility/instrument,CARE,D,06-08-2025,HOT,25.00,CARE INC — rating lapsed 317 days ago — Fund based financial facility/instrument,CARE fund-based INC 37.5% — bank facility rating lapsed. ACER re-rates in 10 business days
Blue Cross Commodities Pvt. Ltd.,Fund based financial facility/instrument,CARE,D,06-08-2025,HOT,5.00,CARE INC — rating lapsed 317 days ago — Fund based financial facility/instrument,CARE fund-based INC 37.5% — bank facility rating lapsed. ACER re-rates in 10 business days
Blue Cross Commodities Pvt. Ltd.,Term loans,CARE,D,06-08-2025,HOT,2.00,CARE INC — rating lapsed 317 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Blue Duck Textiles Pvt. Ltd.,Term loans,CARE,D,16-09-2025,HOT,4.35,CARE INC — rating lapsed 276 days ago — Term loans,CARE term loan INC 30.5% — rating overdue means bank covenant breach risk. ACER prevents compliance gap
Borah Automobiles Pvt. Ltd.,Bank Guarantee,CARE,A 4,26-09-2025,HOT,0.10,CARE INC — rating lapsed 266 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Borah Automobiles Pvt. Ltd.,Fund based financial facility/instrument,CARE,B-,26-09-2025,HOT,11.00,CARE INC — rating lapsed 266 days ago — Fund based financial facility/instrument,CARE fund-based INC 37.5% — bank facility rating lapsed. ACER re-rates in 10 business days
Brawn Globus Turnkey Solutions Pvt. Ltd.,Bank Guarantee,CARE,A 4,30-07-2025,HOT,6.00,CARE INC — rating lapsed 324 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
Bridge & Roof Co. (India) Ltd.,Bank Guarantee,CARE,BB,28-07-2025,HOT,2033.70,CARE INC — rating lapsed 326 days ago — Bank Guarantee,CARE BG 41.5% INC — contractor segment abandoned. ACER BG rating in 15 days — never miss a tender deadline
