Company Name,Instrument Type,Current Rating Agency,Current Rating,Rating Date,Urgency,Facility Amount (Cr),Why Target,ACER Pitch Angle
Enginemates Heat Transfer Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,21-08-2025,HOT,7.00,IND-RA INC — Non-government debt — 302 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Enn Enn Corp Ltd.,Term loans,IND-RA,B+,25-06-2025,HOT,108.38,IND-RA INC — Term loans — 359 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Epari Sadashiv Pvt. Ltd.,Term loans,IND-RA,B-,21-08-2025,HOT,29.00,IND-RA INC — Term loans — 302 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Esco Couplings & Transmissions Pvt. Ltd.,Non-government debt,IND-RA,BB-/A4+,21-08-2025,HOT,8.23,IND-RA INC — Non-government debt — 302 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Esmario Export Enterprises Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,21-08-2025,HOT,17.50,IND-RA INC — Non-government debt — 302 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Everest Instruments Pvt. Ltd.,Non-fund based working capital limit,IND-RA,A 4,25-06-2025,HOT,8.00,IND-RA INC — Non-fund based working capital limit — 359 days lapsed,IND-RA non-fund WC 33% INC — ACER can offer faster re-rating for working capital renewal
Everest Instruments Pvt. Ltd.,Term loans,IND-RA,B+,25-06-2025,HOT,8.00,IND-RA INC — Term loans — 359 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Everrenew Energy Pvt. Ltd.,Non-fund based working capital limit,IND-RA,A 3,23-10-2025,HOT,103.00,IND-RA INC — Non-fund based working capital limit — 239 days lapsed,IND-RA non-fund WC 33% INC — ACER can offer faster re-rating for working capital renewal
Everrenew Energy Pvt. Ltd.,Non-government debt,IND-RA,BBB-/A3,23-10-2025,HOT,166.00,IND-RA INC — Non-government debt — 239 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Fairwealth Housing Pvt. Ltd.,Term loans,IND-RA,B,25-06-2025,HOT,40.00,IND-RA INC — Term loans — 359 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Famous Stationery Pvt. Ltd.,Term loans,IND-RA,D,21-08-2025,HOT,5.00,IND-RA INC — Term loans — 302 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Fastbuild Blocks Pvt. Ltd.,Term loans,IND-RA,B-,21-08-2025,HOT,16.20,IND-RA INC — Term loans — 302 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Fino Paytech Ltd.,Bank Guarantee,IND-RA,A 4,25-06-2025,HOT,5.00,IND-RA INC — Bank Guarantee — 359 days lapsed,IND-RA Bank Guarantee rating lapsed — ACER offers fresh rating
Fino Paytech Ltd.,Letter Of credit,IND-RA,A 4,25-06-2025,HOT,10.00,IND-RA INC — Letter Of credit — 359 days lapsed,IND-RA Letter Of credit rating lapsed — ACER offers fresh rating
Fino Paytech Ltd.,Non-fund based working capital limit,IND-RA,A 4,25-06-2025,HOT,10.00,IND-RA INC — Non-fund based working capital limit — 359 days lapsed,IND-RA non-fund WC 33% INC — ACER can offer faster re-rating for working capital renewal
Firestar Diamond Intl. Pvt. Ltd.,Term loans,IND-RA,D,11-08-2025,HOT,488.30,IND-RA INC — Term loans — 312 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Fiza Developers & Infrastructure Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,24-11-2025,HOT,15.00,IND-RA INC — Non-government debt — 207 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Flair Garments Pvt. Ltd.,Term loans,IND-RA,B,25-06-2025,HOT,3.74,IND-RA INC — Term loans — 359 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Foodlink Restaurants (India) Pvt. Ltd. [Merged],Term loans,IND-RA,B+,25-06-2025,HOT,10.00,IND-RA INC — Term loans — 359 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Four Star International Ltd.,Non-fund based working capital limit,IND-RA,A 4+,10-11-2025,HOT,12.00,IND-RA INC — Non-fund based working capital limit — 221 days lapsed,IND-RA non-fund WC 33% INC — ACER can offer faster re-rating for working capital renewal
Four Star International Ltd.,Term loans,IND-RA,BB+,10-11-2025,HOT,28.05,IND-RA INC — Term loans — 221 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Four Star International Ltd.,Term loans,IND-RA,BB+,10-11-2025,HOT,0.31,IND-RA INC — Term loans — 221 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Fratelli Wines Pvt. Ltd.,Non-fund based working capital limit,IND-RA,A 4,25-06-2025,HOT,3.60,IND-RA INC — Non-fund based working capital limit — 359 days lapsed,IND-RA non-fund WC 33% INC — ACER can offer faster re-rating for working capital renewal
Fratelli Wines Pvt. Ltd.,Term loans,IND-RA,B,25-06-2025,HOT,2.40,IND-RA INC — Term loans — 359 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Frontier Knitters Pvt. Ltd.,Term loans,IND-RA,B,25-06-2025,HOT,11.28,IND-RA INC — Term loans — 359 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Furnace Fabrica (India) Ltd.,Non-government debt,IND-RA,D,11-09-2025,HOT,326.01,IND-RA INC — Non-government debt — 281 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Fuso Glass India Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,21-08-2025,HOT,44.87,IND-RA INC — Non-government debt — 302 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
G B Enterprises (Transport) Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,11-09-2025,HOT,2.78,IND-RA INC — Non-government debt — 281 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
G C Threads Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,21-08-2025,HOT,31.17,IND-RA INC — Non-government debt — 302 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
G D Dyestuff Inds. Ltd.,Non-government debt,IND-RA,B/A4,17-10-2025,HOT,27.68,IND-RA INC — Non-government debt — 245 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
G D Dyestuff Inds. Ltd.,Bank Guarantee,IND-RA,A 4,01-12-2025,HOT,0.30,IND-RA INC — Bank Guarantee — 200 days lapsed,IND-RA Bank Guarantee rating lapsed — ACER offers fresh rating
G D Dyestuff Inds. Ltd.,Letter Of credit,IND-RA,A 4,01-12-2025,HOT,5.00,IND-RA INC — Letter Of credit — 200 days lapsed,IND-RA Letter Of credit rating lapsed — ACER offers fresh rating
G D Dyestuff Inds. Ltd.,Term loans,IND-RA,B+,01-12-2025,HOT,2.38,IND-RA INC — Term loans — 200 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
G M Reddy Cotton Inds. Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,11-09-2025,HOT,7.50,IND-RA INC — Non-government debt — 281 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
G R Infrastructure Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,11-09-2025,HOT,48.33,IND-RA INC — Non-government debt — 281 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
G R N Constructions Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,11-09-2025,HOT,70.00,IND-RA INC — Non-government debt — 281 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
G R T Hotels & Resorts Pvt. Ltd.,Term loans,IND-RA,B+,11-11-2025,HOT,32.08,IND-RA INC — Term loans — 220 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
G S Atwal & Co. (Engineers) Pvt. Ltd.,Non-government debt,IND-RA,D,21-08-2025,HOT,25.74,IND-RA INC — Non-government debt — 302 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
G S Developers & Contractors Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,21-08-2025,HOT,17.75,IND-RA INC — Non-government debt — 302 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
G S Express Pvt. Ltd.,Non-fund based working capital limit,IND-RA,A 4,25-06-2025,HOT,58.00,IND-RA INC — Non-fund based working capital limit — 359 days lapsed,IND-RA non-fund WC 33% INC — ACER can offer faster re-rating for working capital renewal
G S N Ferro Alloys Pvt. Ltd.,Non-government debt,IND-RA,D,21-08-2025,HOT,94.87,IND-RA INC — Non-government debt — 302 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
G T C Oilfield Services Ltd.,Non-government debt,IND-RA,B-/A4,21-08-2025,HOT,72.88,IND-RA INC — Non-government debt — 302 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
G V R Behari Hanumana Tollway Pvt. Ltd.,Term loans,IND-RA,D,14-08-2025,HOT,108.69,IND-RA INC — Term loans — 309 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
G V R Panna Amanganj Tollway Pvt. Ltd.,Term loans,IND-RA,D,14-08-2025,HOT,87.07,IND-RA INC — Term loans — 309 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
G7 Sugar Ltd.,Non-government debt,IND-RA,D,21-08-2025,HOT,511.66,IND-RA INC — Non-government debt — 302 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Ganesh Steel & Alloys Ltd.,Non-government debt,IND-RA,B-/A4,11-09-2025,HOT,9.74,IND-RA INC — Non-government debt — 281 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Gansons Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,19-12-2025,HOT,23.00,IND-RA INC — Non-government debt — 182 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Garg Granites Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,21-08-2025,HOT,6.00,IND-RA INC — Non-government debt — 302 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Gargs Weldmesh Pvt. Ltd.,Non-government debt,IND-RA,D,11-09-2025,HOT,10.00,IND-RA INC — Non-government debt — 281 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Gayatri Satya Infraworks (India) Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,11-09-2025,HOT,0.40,IND-RA INC — Non-government debt — 281 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Geelon Industries Pvt. Ltd.,Non-fund based working capital limit,IND-RA,A 4,25-06-2025,HOT,0.75,IND-RA INC — Non-fund based working capital limit — 359 days lapsed,IND-RA non-fund WC 33% INC — ACER can offer faster re-rating for working capital renewal
Geo Connect Ltd.,Term loans,IND-RA,B+,25-06-2025,HOT,9.60,IND-RA INC — Term loans — 359 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Ghodawat Realty Pvt. Ltd.,Term loans,IND-RA,B,21-08-2025,HOT,80.97,IND-RA INC — Term loans — 302 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Ghodawat Realty Pvt. Ltd.,Term loans,IND-RA,B,15-09-2025,HOT,80.97,IND-RA INC — Term loans — 277 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Global Powersource (India) Pvt. Ltd.,Non-government debt,IND-RA,D,19-12-2025,HOT,93.50,IND-RA INC — Non-government debt — 182 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Glory Products Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,11-09-2025,HOT,6.00,IND-RA INC — Non-government debt — 281 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Glowmore Finance Pvt. Ltd.,Term loans,IND-RA,B+,10-11-2025,HOT,25.00,IND-RA INC — Term loans — 221 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Goa Sponge & Power Ltd.,Non-government debt,IND-RA,B/A4,19-12-2025,HOT,80.00,IND-RA INC — Non-government debt — 182 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Gokul Steels Pvt. Ltd.,Term loans,IND-RA,B,25-06-2025,HOT,3.92,IND-RA INC — Term loans — 359 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Gold Star Steels Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,21-08-2025,HOT,8.00,IND-RA INC — Non-government debt — 302 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Golden Globe Impex Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,11-09-2025,HOT,18.00,IND-RA INC — Non-government debt — 281 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Goldust Consulting Services Pvt. Ltd. [Merged],Non-government debt,IND-RA,B-/A4,11-09-2025,HOT,9.15,IND-RA INC — Non-government debt — 281 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Golkunda Diamonds & Jewellery Ltd.,Non-fund based working capital limit,IND-RA,A 4+,25-06-2025,HOT,2.00,IND-RA INC — Non-fund based working capital limit — 359 days lapsed,IND-RA non-fund WC 33% INC — ACER can offer faster re-rating for working capital renewal
Gopuram Enterprises Pvt. Ltd.,Non-fund based working capital limit,IND-RA,B-,18-07-2025,HOT,9.73,IND-RA INC — Non-fund based working capital limit — 336 days lapsed,IND-RA non-fund WC 33% INC — ACER can offer faster re-rating for working capital renewal
Gopuram Enterprises Pvt. Ltd.,Term loans,IND-RA,B-,18-07-2025,HOT,8.26,IND-RA INC — Term loans — 336 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Govardanagiri Agro Inds. Pvt. Ltd.,Term loans,IND-RA,D,19-12-2025,HOT,22.36,IND-RA INC — Term loans — 182 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Gowthami Infratech Pvt. Ltd.,Non-fund based working capital limit,IND-RA,D,25-06-2025,HOT,45.54,IND-RA INC — Non-fund based working capital limit — 359 days lapsed,IND-RA non-fund WC 33% INC — ACER can offer faster re-rating for working capital renewal
Gowthami Infratech Pvt. Ltd.,Term loans,IND-RA,D,25-06-2025,HOT,5.00,IND-RA INC — Term loans — 359 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Goyal Glassware Pvt. Ltd.,Non-fund based working capital limit,IND-RA,A 4+,25-06-2025,HOT,4.25,IND-RA INC — Non-fund based working capital limit — 359 days lapsed,IND-RA non-fund WC 33% INC — ACER can offer faster re-rating for working capital renewal
Goyal Glassware Pvt. Ltd.,Term loans,IND-RA,BB-,25-06-2025,HOT,7.70,IND-RA INC — Term loans — 359 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Gramox Paper & Boards Pvt. Ltd.,Non-fund based working capital limit,IND-RA,A 4,25-06-2025,HOT,1.20,IND-RA INC — Non-fund based working capital limit — 359 days lapsed,IND-RA non-fund WC 33% INC — ACER can offer faster re-rating for working capital renewal
Gramox Paper & Boards Pvt. Ltd.,Term loans,IND-RA,B-,25-06-2025,HOT,1.81,IND-RA INC — Term loans — 359 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Greenleaf Plasto Pvt. Ltd.,Term loans,IND-RA,D,25-06-2025,HOT,0.32,IND-RA INC — Term loans — 359 days lapsed,IND-RA term loan INC 26.6% — bank compliance gap; ACER offers 15-day fresh rating
Grover Impex Pvt. Ltd.,Non-fund based working capital limit,IND-RA,A 4,25-06-2025,HOT,7.50,IND-RA INC — Non-fund based working capital limit — 359 days lapsed,IND-RA non-fund WC 33% INC — ACER can offer faster re-rating for working capital renewal
Gujral Roadways Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,11-09-2025,HOT,4.02,IND-RA INC — Non-government debt — 281 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
Guru Laxmi Cottex Pvt. Ltd.,Non-government debt,IND-RA,B/A4,21-08-2025,HOT,58.96,IND-RA INC — Non-government debt — 302 days lapsed,"IND-RA NCD/Bond 53.5% INC — highest NCD INC rate. If ACER has SEBI bond rating license, this is the entry point for NCD market"
