Company Name,Agency,Instrument Type,Rating,Rating Date,Amount_Cr,NCD_Flag,Sector,August_Priority,Call_Reason,August_Call_Group,ACER Pitch Angle,Urgency_Aug,Week_Sequence
Swapna Projects Pvt. Ltd.,ACUITE,Term Loan,B-,2025-12-08,0.5,Standard,Other,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your Term Loan at ACUITE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
Good Greens India Pvt. Ltd.,BRICKWORK,Term Loan,C,2025-12-08,0.45,Standard,Other,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your Term Loan at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
Venus Industrial Corpn. Pvt. Ltd.,ACUITE,Short-Term Loan,A 4,2025-12-08,0.27,Standard,Other,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your Short-Term Loan at ACUITE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
Millenium Exim Pvt. Ltd.,ICRA,Non-Fund-Based,A 4,2025-12-08,0.25,Standard,Agro/Food,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your Non-Fund-Based at ICRA goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
Valiant Glass Works Pvt. Ltd.,CARE,Term Loan,B,2025-12-08,0.1,Standard,Other,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your Term Loan at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
Rana Milk Foods Private Limited,Infomerics,Long Term/Short Term Bank Facilities,IVR D /IVR D; (INC) (Reaffirmed),2025-12-08,0.07,Standard,Agro/Food,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
Madras Radiators & Pressings Ltd.,CRISIL,Term Loan,BB+,2025-12-08,0.05,Standard,Other,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your Term Loan at CRISIL goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
Universal Speciality Chemicals Pvt. Ltd.,CRISIL,Bank Guarantee,A 4,2025-12-08,0.05,Standard,Chemicals/Pharma,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your Bank Guarantee at CRISIL goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
Pearson Drums & Barrels Pvt. Ltd.,ICRA,NCD/Bond,B+/A4,2025-12-08,0.04,NCD — SEBI License Required,Other,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your NCD/Bond at ICRA goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
Vijai Electricals Ltd.,IND-RA,Fund-Based,A 4,2025-12-09,280.54,Standard,Energy,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your Fund-Based at IND-RA goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
Vijai Electricals Ltd.,IND-RA,Term Loan,B+,2025-12-09,113.38,Standard,Energy,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your Term Loan at IND-RA goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
Dalkan Ship Breaking Ltd.,IND-RA,Fund-Based,A 4+,2025-12-09,95.0,Standard,Other,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your Fund-Based at IND-RA goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
Sri Savitr Solar Private Limited,Infomerics,Long Term Facilities,IVR B (INC) (Downgraded),2025-12-09,64.5,Standard,Energy,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
Saifco Hillcrest Hotels Pvt. Ltd.,ACUITE,Term Loan,BB+,2025-12-09,52.02,Standard,Hotels/Tourism,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your Term Loan at ACUITE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
Saifco Hillcrest Hotels Pvt. Ltd.,ACUITE,Term Loan,BB+,2025-12-09,37.08,Standard,Hotels/Tourism,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your Term Loan at ACUITE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
Sarvani Tradelink Pvt. Ltd.,CARE,NCD/Bond,B+/A4,2025-12-09,25.0,NCD — SEBI License Required,Other,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your NCD/Bond at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
Mahalaxmi Automotives Pvt. Ltd.,ACUITE,Fund-Based,B,2025-12-09,23.0,Standard,Manufacturing,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your Fund-Based at ACUITE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
Dewas Metal Sections Ltd.,CRISIL,Term Loan,BB+,2025-12-09,20.0,Standard,Steel & Metals,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your Term Loan at CRISIL goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
Mahalaxmi Automotives Pvt. Ltd.,ACUITE,Fund-Based,B-,2025-12-09,17.0,Standard,Manufacturing,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your Fund-Based at ACUITE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
Mahalaxmi Automotives Vehicles Pvt. Ltd.,ACUITE,Fund-Based,B-,2025-12-09,15.0,Standard,Manufacturing,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your Fund-Based at ACUITE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
Dewas Metal Sections Ltd.,CRISIL,Bank Guarantee,A 4+,2025-12-09,13.0,Standard,Steel & Metals,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your Bank Guarantee at CRISIL goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
Shankar Equipments Ltd.,CRISIL,Fund-Based,BB-,2025-12-09,10.81,Standard,Manufacturing,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your Fund-Based at CRISIL goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
Shilpa Alloys Pvt. Ltd.,ACUITE,Term Loan,BB-,2025-12-09,9.99,Standard,Steel & Metals,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your Term Loan at ACUITE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
Mahalaxmi Automotives Pvt. Ltd.,ACUITE,Term Loan,B,2025-12-09,7.7,Standard,Manufacturing,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your Term Loan at ACUITE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
Mahalaxmi Automotives Pvt. Ltd.,ACUITE,Term Loan,B-,2025-12-09,6.0,Standard,Manufacturing,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your Term Loan at ACUITE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
Sreedevi Digital Systems Pvt. Ltd.,BRICKWORK,Letter of Credit,A 4,2025-12-09,6.0,Standard,IT/Technology,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your Letter of Credit at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
Sri Savitr Solar Private Limited,Infomerics,Short Term Facilities,IVR A4 (INC) (Reaffirmed),2025-12-09,5.5,Standard,Energy,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
Vijai Electricals Ltd.,IND-RA,Fund-Based,A 4,2025-12-09,5.2,Standard,Energy,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your Fund-Based at IND-RA goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
Sarvani Tradelink Pvt. Ltd.,CARE,NCD/Bond,B+/A4,2025-12-09,5.0,NCD — SEBI License Required,Other,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your NCD/Bond at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
Smart Stainless Tubes Pvt. Ltd.,ACUITE,Term Loan,B-,2025-12-09,4.81,Standard,Other,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your Term Loan at ACUITE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
Monsoon Bounty Foods Mfg. Pvt. Ltd.,IND-RA,Term Loan,BB-,2025-12-09,3.64,Standard,Agro/Food,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your Term Loan at IND-RA goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
Mahalaxmi Automotives Pvt. Ltd.,ACUITE,Bank Guarantee,A 4,2025-12-09,3.0,Standard,Manufacturing,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your Bank Guarantee at ACUITE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
Saifco Hillcrest Hotels Pvt. Ltd.,ACUITE,Term Loan,BB+,2025-12-09,2.69,Standard,Hotels/Tourism,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your Term Loan at ACUITE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
M P R Refractories Ltd.,ACUITE,Term Loan,B-,2025-12-09,2.65,Standard,Other,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your Term Loan at ACUITE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
Unitech Couplers India Pvt. Ltd.,CRISIL,Letter of Credit,A 3,2025-12-09,1.5,Standard,IT/Technology,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your Letter of Credit at CRISIL goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
Dalkan Ship Breaking Ltd.,IND-RA,Term Loan,BB-,2025-12-09,1.09,Standard,Other,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your Term Loan at IND-RA goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
Jiwanram Sheoduttrai Inds. Ltd.,CRISIL,Letter of Credit,A 4,2025-12-09,1.0,Standard,Other,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your Letter of Credit at CRISIL goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
M P R Refractories Ltd.,ACUITE,Letter of Credit,A 4,2025-12-09,1.0,Standard,Other,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your Letter of Credit at ACUITE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
Shankar Equipments Ltd.,CRISIL,Fund-Based,BB-,2025-12-09,0.39,Standard,Manufacturing,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your Fund-Based at CRISIL goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
Shilpa Alloys Pvt. Ltd.,ACUITE,Short-Term Loan,A 4+,2025-12-09,0.34,Standard,Steel & Metals,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your Short-Term Loan at ACUITE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
Jiwanram Sheoduttrai Inds. Ltd.,CRISIL,Bank Guarantee,A 4,2025-12-09,0.25,Standard,Other,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your Bank Guarantee at CRISIL goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
Smart Stainless Tubes Pvt. Ltd.,ACUITE,Bank Guarantee,A 4,2025-12-09,0.25,Standard,Other,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your Bank Guarantee at ACUITE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
Jai Hind Sugar Private Limited,Infomerics,Long Term Bank Facilities,IVR BB+ (INC)(Downgraded),2025-12-10,207.25,Standard,Agro/Food,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
Ideal Movers Pvt. Ltd.,CRISIL,Fund-Based,B-,2025-12-10,175.65,Standard,Other,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your Fund-Based at CRISIL goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
Amrit Papers Private Limited (Erstwhile Amrit Agencies Indore Private Limited),Infomerics,Long Term Bank Facilities,IVR BB+ (INC)(Downgraded),2025-12-10,169.06,Standard,Paper/Packaging,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
Global Infonet Distribution Pvt. Ltd.,CRISIL,Letter of Credit,A 4,2025-12-10,75.0,Standard,Other,GHOST HOT — Dec 2026 escalation,INC hits ULTRA HOT in Dec 2026 — call Aug/Sep to get 3-month head start,GROUP A: Ghost HOT (December escalation),Your Letter of Credit at CRISIL goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,HOT → escalating to ULTRA HOT by Dec 2026,Aug Wk2-4 (Aug 8-31): Ghost HOT by agency
