Company Name,Agency,Instrument,Rating,Rating Date,Days_INC,Current Urgency,MEDIUM_Date,HOT_Date,ULTRA_HOT_Date,Q2_Escalation_Month,Amount_Cr,Sector,NCD_Flag,Why Target,ACER Pitch Angle,Source
Hemant Surgical Inds. Ltd.,IND-RA,Non-government debt,B-/A4,2026-04-02,87,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,18.35,Other,NCD — SEBI License Required,"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at IND-RA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Hemodiaz Life Sciences Pvt. Ltd.,CARE,Letter Of credit,A 4,2026-04-17,72,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,3.4,Other,Standard,"INC since Apr 2026 (72 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Letter Of credit at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Hercules Hospitalities Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2026-04-02,87,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,12.02,Healthcare,NCD — SEBI License Required,"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at IND-RA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Hetro Spinners Pvt. Ltd.,IND-RA,Non-government debt,D,2026-04-02,87,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,34.27,Other,NCD — SEBI License Required,"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at IND-RA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Hi-Tech Pharmaceuticals Pvt. Ltd.,ACUITE,Long term Loans,B+,2026-04-24,65,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,2.21,Chemicals/Pharma,Standard,"INC since Apr 2026 (65 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Long term Loans at ACUITE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Hi-Tech Pharmaceuticals Pvt. Ltd.,ACUITE,Term loans,B+,2026-04-24,65,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,12.79,Chemicals/Pharma,Standard,"INC since Apr 2026 (65 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at ACUITE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Him Cylinders Ltd.,CARE,Bank Guarantee,D,2026-04-29,60,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,1.0,Other,Standard,"INC since Apr 2026 (60 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Himalayan Flour Mill Pvt. Ltd.,CARE,Bank Guarantee,A 4,2026-04-21,68,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,8.0,Agro/Food,Standard,"INC since Apr 2026 (68 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Himalayan Road Construction Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2026-04-02,87,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,23.0,Construction/Infra,NCD — SEBI License Required,"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at IND-RA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Himalayan Rolling Steel Inds. Pvt. Ltd.,BRICKWORK,Term loans,D,2026-04-06,83,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,82.62,Steel & Metals,Standard,"INC since Apr 2026 (83 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at BRICKWORK hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Hind Energy & Coal Benefication (India) Ltd.,ACUITE,Bank Guarantee,A 4+,2026-04-23,66,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,82.0,Energy/Power,Standard,"INC since Apr 2026 (66 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at ACUITE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Hind Energy & Coal Benefication (India) Ltd.,ACUITE,Bank Guarantee,A 4+,2026-04-23,66,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,17.0,Energy/Power,Standard,"INC since Apr 2026 (66 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at ACUITE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Hind Energy & Coal Benefication (India) Ltd.,ACUITE,Letter Of credit,A 4+,2026-04-23,66,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,20.0,Energy/Power,Standard,"INC since Apr 2026 (66 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Letter Of credit at ACUITE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Hind Offshore Pvt. Ltd.,CRISIL,Term loans,B,2026-04-09,80,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,150.0,Mining/Minerals,Standard,"INC since Apr 2026 (80 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Hindustan Adhesives Ltd.,IND-RA,Non-government debt,B-/A4,2026-04-02,87,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,47.94,Other,NCD — SEBI License Required,"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at IND-RA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Hindustan Spirits Ltd.,CARE,Bank Guarantee,A 4,2026-04-14,75,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,2.0,Other,Standard,"INC since Apr 2026 (75 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Hindustan Spirits Ltd.,CARE,Term loans,B-,2026-04-14,75,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,3.23,Other,Standard,"INC since Apr 2026 (75 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Hotcrete Infrastructure Pvt. Ltd.,ICRA,Non-fund-based financial facility/instrument,A 4,2026-04-27,62,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,7.5,Construction/Infra,Standard,"INC since Apr 2026 (62 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-fund-based financial facility/instrument at ICRA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Hotcrete Infrastructure Pvt. Ltd.,ICRA,Non-fund-based financial facility/instrument,C,2026-04-27,62,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,23.45,Construction/Infra,Standard,"INC since Apr 2026 (62 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-fund-based financial facility/instrument at ICRA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Hotcrete Infrastructure Pvt. Ltd.,ICRA,Non-government debt,C/A4,2026-04-27,62,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,28.24,Construction/Infra,NCD — SEBI License Required,"INC since Apr 2026 (62 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at ICRA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Hotline Capital Services Pvt. Ltd.,CARE,Non-government debt,C/A4,2026-04-01,88,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,100.0,BFSI/NBFC,NCD — SEBI License Required,"INC since Apr 2026 (88 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Hubli Electricity Supply Co. Ltd.,CRISIL,Long term Loans,D,2026-04-28,61,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,902.53,Energy/Power,Standard,"INC since Apr 2026 (61 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Long term Loans at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Hubli Electricity Supply Co. Ltd.,CRISIL,Short-term loan,D,2026-04-28,61,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,106.25,Energy/Power,Standard,"INC since Apr 2026 (61 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Short-term loan at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Hubli Electricity Supply Co. Ltd.,CRISIL,Letter Of credit,A 4,2026-04-28,61,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,100.0,Energy/Power,Standard,"INC since Apr 2026 (61 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Letter Of credit at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Huldibari Industries & Plantation Co. Ltd.,CRISIL,Bank Guarantee,A 4,2026-04-10,79,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,0.75,Other,Standard,"INC since Apr 2026 (79 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Huldibari Industries & Plantation Co. Ltd.,CRISIL,Term loans,B,2026-04-10,79,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,2.15,Other,Standard,"INC since Apr 2026 (79 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Huldibari Industries & Plantation Co. Ltd.,CRISIL,Term loans,B,2026-04-10,79,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,0.29,Other,Standard,"INC since Apr 2026 (79 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Hyderabad Power Installations Pvt. Ltd.,ACUITE,Bank Guarantee,A 4,2026-04-14,75,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,12.0,Energy/Power,Standard,"INC since Apr 2026 (75 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at ACUITE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
I C A Edu Skills Pvt. Ltd.,ACUITE,Bank Guarantee,A 4,2026-04-16,73,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,21.5,Other,Standard,"INC since Apr 2026 (73 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at ACUITE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
I C A Edu Skills Pvt. Ltd.,ACUITE,Long term Loans,B-,2026-04-16,73,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,50.5,Other,Standard,"INC since Apr 2026 (73 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Long term Loans at ACUITE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
I C E D Desserts & Food Parlours (India) Pvt. Ltd.,CARE,Term loans,C,2026-04-23,66,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,15.0,Agro/Food,Standard,"INC since Apr 2026 (66 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
I F P Petro Products Pvt. Ltd.,CARE,Fund based financial facility/instrument,B-,2026-04-17,72,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,5.5,Other,Standard,"INC since Apr 2026 (72 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Fund based financial facility/instrument at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
I F P Petro Products Pvt. Ltd.,CARE,Term loans,B-,2026-04-17,72,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,1.5,Other,Standard,"INC since Apr 2026 (72 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
I L & F S Energy Development Co. Ltd.,CARE,Bank Guarantee,D,2026-04-14,75,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,50.0,Energy/Power,Standard,"INC since Apr 2026 (75 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
I L & F S Energy Development Co. Ltd.,CARE,Term loans,D,2026-04-14,75,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,1037.85,Energy/Power,Standard,"INC since Apr 2026 (75 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
I L & F S Engg. & Construction Co. Ltd.,CARE,Non-fund based working capital limit,D,2026-04-16,73,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,2188.52,Construction/Infra,Standard,"INC since Apr 2026 (73 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-fund based working capital limit at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
I L & F S Engg. & Construction Co. Ltd.,CARE,Term loans,D,2026-04-16,73,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,352.81,Construction/Infra,Standard,"INC since Apr 2026 (73 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
I S K O Strip Pvt. Ltd.,BRICKWORK,Term loans,C,2026-04-07,82,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,3.1,Other,Standard,"INC since Apr 2026 (82 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at BRICKWORK hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
I T A Lake Ceramic Pvt. Ltd.,CRISIL,Bank Guarantee,A 4,2026-04-20,69,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,4.03,Other,Standard,"INC since Apr 2026 (69 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
I T A Lake Ceramic Pvt. Ltd.,CRISIL,Term loans,B,2026-04-20,69,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,15.47,Other,Standard,"INC since Apr 2026 (69 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Idcol Ferro Chrome & Alloys Ltd. [Merged],CARE,Bank Guarantee,A 4,2026-04-17,72,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,1.5,Steel & Metals,Standard,"INC since Apr 2026 (72 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Idea Sales Agencies Pvt. Ltd.,CARE,Term loans,B-,2026-04-16,73,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,3.93,Other,Standard,"INC since Apr 2026 (73 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Immense Industries Pvt. Ltd.,CRISIL,Letter Of credit,D,2026-04-20,69,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,35.0,Other,Standard,"INC since Apr 2026 (69 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Letter Of credit at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Imperial Tubes Pvt. Ltd.,ICRA,Non-fund-based financial facility/instrument,D,2026-04-16,73,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,10.0,Other,Standard,"INC since Apr 2026 (73 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-fund-based financial facility/instrument at ICRA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Inarco Pvt. Ltd.,CRISIL,Bank Guarantee,A 4,2026-04-10,79,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,0.25,Other,Standard,"INC since Apr 2026 (79 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Inarco Pvt. Ltd.,CRISIL,Letter Of credit,A 4,2026-04-10,79,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,5.5,Other,Standard,"INC since Apr 2026 (79 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Letter Of credit at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Inarco Pvt. Ltd.,CRISIL,Long term Loans,B,2026-04-10,79,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,0.25,Other,Standard,"INC since Apr 2026 (79 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Long term Loans at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Independent Resources India Pvt. Ltd.,CRISIL,Term loans,B,2026-04-20,69,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,0.4,Other,Standard,"INC since Apr 2026 (69 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Inderjeet Bros Projects Pvt. Ltd.,CRISIL,Long term Loans,B,2026-04-20,69,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,7.6,Other,Standard,"INC since Apr 2026 (69 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Long term Loans at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Indian Pulp & Paper Pvt. Ltd.,IND-RA,Non-government debt,D,2026-04-02,87,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,70.02,Paper/Packaging,NCD — SEBI License Required,"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at IND-RA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Indiana Hospital & Heart Institute Ltd.,ICRA,Non-fund-based financial facility/instrument,A 4,2026-04-29,60,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,0.5,Healthcare,Standard,"INC since Apr 2026 (60 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-fund-based financial facility/instrument at ICRA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Indiana Hospital & Heart Institute Ltd.,ICRA,Term loans,B,2026-04-29,60,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,23.5,Healthcare,Standard,"INC since Apr 2026 (60 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at ICRA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Indrajit Properties Pvt. Ltd. (2011),BRICKWORK,Term loans,B-,2026-04-01,88,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,20.0,IT/Technology,Standard,"INC since Apr 2026 (88 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at BRICKWORK hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Indus Integrated Information Mgmt. Ltd.,ACUITE,Bank Guarantee,A 4,2026-04-09,80,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,0.4,Other,Standard,"INC since Apr 2026 (80 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at ACUITE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Indus Integrated Information Mgmt. Ltd.,ACUITE,Bank Guarantee,A 4,2026-04-09,80,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,0.6,Other,Standard,"INC since Apr 2026 (80 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at ACUITE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Indus Integrated Information Mgmt. Ltd.,ACUITE,Term loans,C,2026-04-09,80,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,2.5,Other,Standard,"INC since Apr 2026 (80 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at ACUITE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Infab Infrastructure Pvt. Ltd.,CRISIL,Bank Guarantee,A 4,2026-04-20,69,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,7.25,Construction/Infra,Standard,"INC since Apr 2026 (69 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Infab Infrastructure Pvt. Ltd.,CRISIL,Letter Of credit,A 4,2026-04-20,69,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,3.5,Construction/Infra,Standard,"INC since Apr 2026 (69 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Letter Of credit at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
