Company Name,Date,Agency,Instrument,Grade,Rating,Status,Amount,INC_Flag,Rating_Date,Amount_Num,Is_INC,Sector,Days_INC,Current_Urgency,MEDIUM_Date,HOT_Date,ULTRA_HOT_Date,Q2_Escalation_Month,NCD_Flag,Why_Target,ACER_Pitch,Source
J P L Industries Ltd.,14-04-2026,CARE,Fund based financial facility/instrument,High Risk,B+,Downgraded,6.00,Y,2026-04-14,6.0,True,Other,75,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (75 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Fund based financial facility/instrument at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
J P L Industries Ltd.,14-04-2026,CARE,Non-fund-based financial facility/instrument,High Risk,A 4,Reaffirmed,0.20,Y,2026-04-14,0.2,True,Other,75,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (75 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-fund-based financial facility/instrument at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
J P L Industries Ltd.,14-04-2026,CARE,Term loans,High Risk,B+,Downgraded,2.61,Y,2026-04-14,2.61,True,Other,75,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (75 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
J P Motor Pvt. Ltd.,02-04-2026,IND-RA,Term loans,High Risk,B-,Downgraded,12.00,Y,2026-04-02,12.0,True,Automobiles,87,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at IND-RA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
J S K Corporation Pvt. Ltd.,02-04-2026,IND-RA,Term loans,High Risk,B-,Downgraded,9.70,Y,2026-04-02,9.7,True,Other,87,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at IND-RA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Jai Buildcon Pvt. Ltd.,20-04-2026,CRISIL,Bank Guarantee,High Risk,A 4,Reaffirmed,8.20,Y,2026-04-20,8.2,True,Construction/Infra,69,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (69 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Jai Gears Pvt. Ltd.,20-04-2026,CRISIL,Fund based financial facility/instrument,High Risk,B,Downgraded,2.00,Y,2026-04-20,2.0,True,Other,69,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (69 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Fund based financial facility/instrument at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Jai Gears Pvt. Ltd.,20-04-2026,CRISIL,Letter Of credit,High Risk,A 4,Downgraded,3.00,Y,2026-04-20,3.0,True,Other,69,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (69 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Letter Of credit at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Jai Kar Techno Pvt. Ltd.,02-04-2026,ACUITE,Bank Guarantee,High Risk,A 4,Reaffirmed,2.95,Y,2026-04-02,2.95,True,IT/Technology,87,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at ACUITE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Jai Kar Techno Pvt. Ltd.,02-04-2026,ACUITE,Fund based financial facility/instrument,High Risk,A 4,Reaffirmed,6.00,Y,2026-04-02,6.0,True,IT/Technology,87,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Fund based financial facility/instrument at ACUITE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Jai Mata Bala Sundari Steels Pvt. Ltd.,20-04-2026,CRISIL,Fund based financial facility/instrument,High Risk,B,Reaffirmed,2.00,Y,2026-04-20,2.0,True,Steel & Metals,69,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (69 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Fund based financial facility/instrument at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Jaipur Jewels Global Ltd.,01-04-2026,ACUITE,Bank Guarantee,High Risk,A 4,Reaffirmed,25.00,Y,2026-04-01,25.0,True,Other,88,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (88 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at ACUITE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Jaipur Rugs Co. Ltd.,22-04-2026,ICRA,Non-government debt,High Risk,A 4,Reaffirmed,60.00,Y,2026-04-22,60.0,True,Other,67,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,NCD — SEBI License Required,"INC since Apr 2026 (67 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at ICRA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Jajoo Surgicals Pvt. Ltd.,02-04-2026,IND-RA,Non-government debt,High Risk,B-/A4,Downgraded,7.96,Y,2026-04-02,7.96,True,Other,87,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,NCD — SEBI License Required,"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at IND-RA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Jalan Transolutions (India) Ltd.,15-04-2026,CARE,Term loans,Default,D,Reaffirmed,13.50,Y,2026-04-15,13.5,True,Other,74,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (74 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Jalnidhi Bitumen Specialities Pvt. Ltd.,06-04-2026,BRICKWORK,Bank Guarantee,High Risk,A 4,Reaffirmed,,Y,2026-04-06,0.0,True,BFSI/NBFC,83,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (83 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at BRICKWORK hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Jalnidhi Bitumen Specialities Pvt. Ltd.,06-04-2026,BRICKWORK,Bank Guarantee,High Risk,A 4,Reaffirmed,1.35,Y,2026-04-06,1.35,True,BFSI/NBFC,83,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (83 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at BRICKWORK hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Jalnidhi Bitumen Specialities Pvt. Ltd.,06-04-2026,BRICKWORK,Fund based financial facility/instrument,High Risk,B+,Reaffirmed,,Y,2026-04-06,0.0,True,BFSI/NBFC,83,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (83 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Fund based financial facility/instrument at BRICKWORK hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Jalnidhi Bitumen Specialities Pvt. Ltd.,06-04-2026,BRICKWORK,Letter Of credit,High Risk,A 4,Reaffirmed,5.55,Y,2026-04-06,5.55,True,BFSI/NBFC,83,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (83 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Letter Of credit at BRICKWORK hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Jalnidhi Bitumen Specialities Pvt. Ltd.,06-04-2026,BRICKWORK,Letter Of credit,High Risk,A 4,Reaffirmed,,Y,2026-04-06,0.0,True,BFSI/NBFC,83,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (83 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Letter Of credit at BRICKWORK hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
James Retail Pvt. Ltd.,02-04-2026,IND-RA,Non-government debt,High Risk,B-/A4,Downgraded,13.00,Y,2026-04-02,13.0,True,Other,87,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,NCD — SEBI License Required,"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at IND-RA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Jayachandran Alloys Pvt. Ltd.,23-04-2026,CRISIL,Bank Guarantee,High Risk,A 4,Downgraded,2.00,Y,2026-04-23,2.0,True,Steel & Metals,66,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (66 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Jayachandran Industries Pvt. Ltd.,09-04-2026,CRISIL,Long term Loans,High Risk,B,Downgraded,5.35,Y,2026-04-09,5.35,True,Other,80,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (80 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Long term Loans at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Jayachandran Industries Pvt. Ltd.,09-04-2026,CRISIL,Term loans,High Risk,B,Downgraded,1.25,Y,2026-04-09,1.25,True,Other,80,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (80 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Jenam Enterprises Pvt. Ltd.,20-04-2026,CRISIL,Letter Of credit,Default,D,Reaffirmed,7.75,Y,2026-04-20,7.75,True,Other,69,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (69 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Letter Of credit at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Jenam Enterprises Pvt. Ltd.,20-04-2026,CRISIL,Long term Loans,Default,D,Reaffirmed,2.25,Y,2026-04-20,2.25,True,Other,69,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (69 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Long term Loans at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Jindal Wood Products Pvt. Ltd.,02-04-2026,IND-RA,Non-government debt,Default,D,Reaffirmed,15.97,Y,2026-04-02,15.97,True,Other,87,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,NCD — SEBI License Required,"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at IND-RA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Jiya Agro Pvt. Ltd.,20-04-2026,CRISIL,Long term Loans,Default,D,Reaffirmed,31.75,Y,2026-04-20,31.75,True,Agro/Food,69,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (69 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Long term Loans at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Joshi Automobiles Pvt. Ltd.,03-04-2026,BRICKWORK,Bank Guarantee,High Risk,A 4,Reaffirmed,0.10,Y,2026-04-03,0.1,True,Automobiles,86,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (86 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at BRICKWORK hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Joyguru Cold Storage Pvt. Ltd.,15-04-2026,CARE,Bank Guarantee,High Risk,A 4,Reaffirmed,0.07,Y,2026-04-15,0.07,True,Other,74,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (74 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Junna Solar Systems Ltd.,17-04-2026,CRISIL,Letter Of credit,High Risk,A 4,Downgraded,31.00,Y,2026-04-17,31.0,True,Energy/Power,72,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (72 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Letter Of credit at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Junna Solar Systems Ltd.,17-04-2026,CRISIL,Term loans,High Risk,B,Downgraded,45.44,Y,2026-04-17,45.44,True,Energy/Power,72,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (72 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Just Textiles Ltd.,10-04-2026,CRISIL,Fund based financial facility/instrument,High Risk,B,Reaffirmed,0.50,Y,2026-04-10,0.5,True,Textiles,79,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (79 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Fund based financial facility/instrument at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Just Textiles Ltd.,10-04-2026,CRISIL,Letter Of credit,High Risk,A 4,Reaffirmed,1.00,Y,2026-04-10,1.0,True,Textiles,79,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (79 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Letter Of credit at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
Just Textiles Ltd.,10-04-2026,CRISIL,Term loans,High Risk,B,Reaffirmed,6.00,Y,2026-04-10,6.0,True,Textiles,79,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (79 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
K B K Biotech Pvt. Ltd.,02-04-2026,CARE,Non-government debt,Inadequate Safety,BB/A4,Reaffirmed,76.78,Y,2026-04-02,76.78,True,Chemicals/Pharma,87,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,NCD — SEBI License Required,"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
K B K Biotech Pvt. Ltd.,02-04-2026,CARE,Non-government debt,Inadequate Safety,BB/A4,Reaffirmed,1.00,Y,2026-04-02,1.0,True,Chemicals/Pharma,87,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,NCD — SEBI License Required,"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
K B K Biotech Pvt. Ltd.,02-04-2026,CARE,Term loans,Inadequate Safety,BB,Reaffirmed,138.22,Y,2026-04-02,138.22,True,Chemicals/Pharma,87,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
K B K Biotech Pvt. Ltd.,29-04-2026,ICRA,Bank Guarantee,High Risk,A 4,Withdrawn,1.00,Y,2026-04-29,1.0,True,Chemicals/Pharma,60,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (60 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at ICRA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
K B K Biotech Pvt. Ltd.,29-04-2026,ICRA,Term loans,High Risk,B+,Withdrawn,60.00,Y,2026-04-29,60.0,True,Chemicals/Pharma,60,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (60 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at ICRA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
K B S C Auto Pvt. Ltd.,28-04-2026,CARE,Fund based financial facility/instrument,High Risk,A 4,Reaffirmed,50.00,Y,2026-04-28,50.0,True,Automobiles,61,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (61 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Fund based financial facility/instrument at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
K B S C Auto Pvt. Ltd.,28-04-2026,CARE,Non-government debt,High Risk,B+/A4,Downgraded,0.50,Y,2026-04-28,0.5,True,Automobiles,61,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,NCD — SEBI License Required,"INC since Apr 2026 (61 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
K D Supply Chain Solutions Pvt. Ltd.,23-04-2026,CRISIL,Bank Guarantee,High Risk,A 4,Reaffirmed,1.50,Y,2026-04-23,1.5,True,Other,66,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (66 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
K D Supply Chain Solutions Pvt. Ltd.,23-04-2026,CRISIL,Long term Loans,High Risk,B,Reaffirmed,0.50,Y,2026-04-23,0.5,True,Other,66,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (66 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Long term Loans at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
K D Supply Chain Solutions Pvt. Ltd.,23-04-2026,CRISIL,Term loans,High Risk,B,Reaffirmed,10.00,Y,2026-04-23,10.0,True,Other,66,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (66 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
K G Flexx Pvt. Ltd.,30-04-2026,CRISIL,Bank Guarantee,High Risk,A 4,Downgraded,14.00,Y,2026-04-30,14.0,True,Other,59,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (59 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
K G Flexx Pvt. Ltd.,30-04-2026,CRISIL,Long term Loans,High Risk,B,Downgraded,0.50,Y,2026-04-30,0.5,True,Other,59,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (59 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Long term Loans at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
K G Flexx Pvt. Ltd.,30-04-2026,CRISIL,Term loans,High Risk,B,Downgraded,318.00,Y,2026-04-30,318.0,True,Other,59,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (59 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
K G N Motors Pvt. Ltd.,08-04-2026,CARE,Term loans,Default,D,Reaffirmed,4.89,Y,2026-04-08,4.89,True,Automobiles,81,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (81 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
K G S Sugar & Infra Corpn. Ltd.,16-04-2026,ICRA,Non-government debt,Default,D,Reaffirmed,69.86,Y,2026-04-16,69.86,True,Construction/Infra,73,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,NCD — SEBI License Required,"INC since Apr 2026 (73 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at ICRA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
K G S Sugar & Infra Corpn. Ltd.,16-04-2026,ICRA,Term loans,Default,D,Reaffirmed,210.81,Y,2026-04-16,210.81,True,Construction/Infra,73,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (73 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at ICRA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
K I Z Foods Pvt. Ltd.,08-04-2026,BRICKWORK,Term loans,Substantial Risk,C,Reaffirmed,0.63,Y,2026-04-08,0.63,True,Agro/Food,81,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (81 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at BRICKWORK hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
K K V Agro Powers Ltd.,29-04-2026,ICRA,Term loans,Inadequate Safety,BB+,Reaffirmed,1.39,Y,2026-04-29,1.39,True,Energy/Power,60,LOW (<90 days),Oct 2026,Jan 2027,Apr 2027,Apr 2027,Standard,"INC since Apr 2026 (60 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at ICRA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,D365
