Company Name,Agency,Instrument Type,Rating,Rating Date,Amount Cr,Sector,Current Urgency,NCD_Flag,Source,Pipeline_Window,Escalation_Date,Escalation_Month,Call_Window,Tier_Label,Agency_Count,Why Target,ACER Pitch Angle,Window_Order,Multi_Window_Flag
Gates Wears,Infomerics,Long Term Bank Facilities,IVR B+ (INC) (Downgraded),2026-02-03,22.47,Other,LOW/MEDIUM,Standard,Infomerics,Q1 2027,2027-02-03,Feb 2027,Nov–Dec 2026,Tier 6 — Medium/Low,1,INC rating hits ULTRA HOT on 2027-02-03 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Feb 2027. ACER is your best alternative — no competitor has approached you.,2,Multi-Window Priority
Gates Wears,Infomerics,Short Term Bank Facilities,IVR A4 (INC),2026-02-03,20.0,Other,LOW/MEDIUM,Standard,Infomerics,Q1 2027,2027-02-03,Feb 2027,Nov–Dec 2026,Tier 6 — Medium/Low,1,INC rating hits ULTRA HOT on 2027-02-03 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Feb 2027. ACER is your best alternative — no competitor has approached you.,2,Multi-Window Priority
Gauri Ganesh Ispat Private Limited,Infomerics,Long Term Bank Facility,IVR BB (INC)(Downgraded),22-Jan-2026,230.0,Other,LOW,Standard,Infomerics,October 2026,2026-10-19,Oct 2026,Oct Wk3 (Oct 15-21),TIER 5 — HOT,1,INC rating hits HOT threshold on 2026-10-19 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before Infomerics backlog builds,1,Multi-Window Priority
Gauri Ganesh Ispat Private Limited,Infomerics,Long Term Bank Facility,IVR BB (INC)(Downgraded),2026-01-22,230.0,Other,LOW/MEDIUM,Standard,Infomerics,Q1 2027,2027-01-22,Jan 2027,Oct–Nov 2026 — Call now (HOT by Oct),Tier 6 — Medium/Low,1,INC rating hits ULTRA HOT on 2027-01-22 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Jan 2027. ACER is your best alternative — no competitor has approached you.,2,Multi-Window Priority
Gem Motors (India) Pvt. Ltd.,CARE,Bank Guarantee,A 4,28-Jan-2026,5.0,Automobiles,LOW,Standard,D365,October 2026,2026-10-25,Oct 2026,Oct Wk4 (Oct 22-31),TIER 5 — HOT,1,INC rating hits HOT threshold on 2026-10-25 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,1,Multi-Window Priority
Gem Motors (India) Pvt. Ltd.,CARE,Term Loan,B-,28-Jan-2026,1.26,Automobiles,LOW,Standard,D365,October 2026,2026-10-25,Oct 2026,Oct Wk4 (Oct 22-31),TIER 5 — HOT,1,INC rating hits HOT threshold on 2026-10-25 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,1,Multi-Window Priority
Gem Motors (India) Pvt. Ltd.,CARE,Term Loan,B-,28-Jan-2026,0.52,Automobiles,LOW,Standard,D365,October 2026,2026-10-25,Oct 2026,Oct Wk4 (Oct 22-31),TIER 5 — HOT,1,INC rating hits HOT threshold on 2026-10-25 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,1,Multi-Window Priority
Gem Motors (India) Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2026-04-02,20.0,Automobiles,LOW (<90 days),NCD — SEBI License Required,D365,Q2 2027,Apr 2027,Apr 2027,HOT by Jan 2027,Q2 Pipeline,1,"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at IND-RA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,3,Multi-Window Priority
Geonair Aircondition & Refrigeration Manufacturers Private Limited,Infomerics,Long Term Bank Facilities,IVR B (INC) (Downgraded),23-Jan-2026,20.0,Manufacturing,LOW,Standard,Infomerics,October 2026,2026-10-20,Oct 2026,Oct Wk3 (Oct 15-21),TIER 5 — HOT,1,INC rating hits HOT threshold on 2026-10-20 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before Infomerics backlog builds,1,Multi-Window Priority
Geonair Aircondition & Refrigeration Manufacturers Private Limited,Infomerics,Long Term Bank Facilities,IVR B (INC) (Downgraded),2026-01-23,20.0,Manufacturing,LOW/MEDIUM,Standard,Infomerics,Q1 2027,2027-01-23,Jan 2027,Oct–Nov 2026 — Call now (HOT by Oct),Tier 6 — Medium/Low,1,INC rating hits ULTRA HOT on 2027-01-23 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Jan 2027. ACER is your best alternative — no competitor has approached you.,2,Multi-Window Priority
Ghai Construction Pvt. Ltd.,ICRA,NCD/Bond,B+,15-Apr-2026,27.0,Construction,LOW,NCD — SEBI License Required,D365,October 2026,2026-10-12,Oct 2026,Oct Wk2 (Oct 8-14),TIER 6 — MEDIUM,1,INC rating hits MEDIUM threshold on 2026-10-12 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ICRA backlog builds,1,Multi-Window Priority
Ghai Construction Pvt. Ltd.,ICRA,Non-Fund-Based,A 4,15-Apr-2026,25.0,Construction,LOW,Standard,D365,October 2026,2026-10-12,Oct 2026,Oct Wk2 (Oct 8-14),TIER 6 — MEDIUM,1,INC rating hits MEDIUM threshold on 2026-10-12 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ICRA backlog builds,1,Multi-Window Priority
Ghai Construction Pvt. Ltd.,ICRA,Non-fund-based financial facility/instrument,A 4,2026-04-15,25.0,Construction,LOW (<90 days),Standard,D365,Q2 2027,Apr 2027,Apr 2027,HOT by Jan 2027,Q2 Pipeline,1,"INC since Apr 2026 (74 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-fund-based financial facility/instrument at ICRA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,3,Multi-Window Priority
Ghai Construction Pvt. Ltd.,ICRA,Non-government debt,B+,2026-04-15,27.0,Construction,LOW (<90 days),NCD — SEBI License Required,D365,Q2 2027,Apr 2027,Apr 2027,HOT by Jan 2027,Q2 Pipeline,1,"INC since Apr 2026 (74 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at ICRA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,3,Multi-Window Priority
Global Technocrats Ltd.,CARE,Term Loan,B-,17-Nov-2025,0.86,IT/Technology,MEDIUM,Standard,D365,October 2026,2026-11-17,Nov 2026,Nov Wk3 (Nov 15-21),TIER 4 — ULTRA HOT,1,INC rating hits ULTRA HOT threshold on 2026-11-17 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,1,Multi-Window Priority
Global Technocrats Ltd.,CARE,Fund-Based,B-,17-Nov-2025,0.64,IT/Technology,MEDIUM,Standard,D365,October 2026,2026-11-17,Nov 2026,Nov Wk3 (Nov 15-21),TIER 4 — ULTRA HOT,1,INC rating hits ULTRA HOT threshold on 2026-11-17 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,1,Multi-Window Priority
Global Technocrats Ltd.,CRISIL,Term Loan,B+,2025-12-10,5.0,IT/Technology,HOT,Standard,D365,Q1 2027,2026-12-10,Dec 2026,Sep–Oct 2026 — Call 3 months ahead,Tier 5 — HOT,1,INC rating hits ULTRA HOT on 2026-12-10 — prime Q1 2027 renewal target,Your Term Loan at CRISIL goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,2,Multi-Window Priority
Globe Precision Inds. Pvt. Ltd.,ACUITE,Term Loan,B-,20-Apr-2026,14.0,Other,LOW,Standard,D365,October 2026,2026-10-17,Oct 2026,Oct Wk3 (Oct 15-21),TIER 6 — MEDIUM,1,INC rating hits MEDIUM threshold on 2026-10-17 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds,1,Multi-Window Priority
Globe Precision Inds. Pvt. Ltd.,ACUITE,Letter of Credit,A 4,20-Apr-2026,1.0,Other,LOW,Standard,D365,October 2026,2026-10-17,Oct 2026,Oct Wk3 (Oct 15-21),TIER 6 — MEDIUM,1,INC rating hits MEDIUM threshold on 2026-10-17 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds,1,Multi-Window Priority
Globe Precision Inds. Pvt. Ltd.,ACUITE,Letter Of credit,A 4,2026-04-20,1.0,Other,LOW (<90 days),Standard,D365,Q2 2027,Apr 2027,Apr 2027,HOT by Jan 2027,Q2 Pipeline,1,"INC since Apr 2026 (69 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Letter Of credit at ACUITE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,3,Multi-Window Priority
Globe Precision Inds. Pvt. Ltd.,ACUITE,Term loans,B-,2026-04-20,14.0,Other,LOW (<90 days),Standard,D365,Q2 2027,Apr 2027,Apr 2027,HOT by Jan 2027,Q2 Pipeline,1,"INC since Apr 2026 (69 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at ACUITE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,3,Multi-Window Priority
Goa Ispat Pvt. Ltd.,ICRA,Non-Fund-Based,A 4,17-Apr-2026,20.0,Other,LOW,Standard,D365,October 2026,2026-10-14,Oct 2026,Oct Wk2 (Oct 8-14),TIER 6 — MEDIUM,1,INC rating hits MEDIUM threshold on 2026-10-14 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ICRA backlog builds,1,Multi-Window Priority
Goa Ispat Pvt. Ltd.,ICRA,Term Loan,B+,17-Apr-2026,1.62,Other,LOW,Standard,D365,October 2026,2026-10-14,Oct 2026,Oct Wk2 (Oct 8-14),TIER 6 — MEDIUM,1,INC rating hits MEDIUM threshold on 2026-10-14 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ICRA backlog builds,1,Multi-Window Priority
Goa Ispat Pvt. Ltd.,ICRA,Non-fund-based financial facility/instrument,A 4,2026-04-17,20.0,Other,LOW (<90 days),Standard,D365,Q2 2027,Apr 2027,Apr 2027,HOT by Jan 2027,Q2 Pipeline,1,"INC since Apr 2026 (72 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-fund-based financial facility/instrument at ICRA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,3,Multi-Window Priority
Goa Ispat Pvt. Ltd.,ICRA,Term loans,B+,2026-04-17,1.62,Other,LOW (<90 days),Standard,D365,Q2 2027,Apr 2027,Apr 2027,HOT by Jan 2027,Q2 Pipeline,1,"INC since Apr 2026 (72 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at ICRA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,3,Multi-Window Priority
Goel Ganga India Pvt. Ltd.,ACUITE,Term Loan,C,09-Apr-2026,417.65,Other,LOW,Standard,D365,October 2026,2026-10-06,Oct 2026,Oct Wk1 (Oct 1-7),TIER 6 — MEDIUM,1,INC rating hits MEDIUM threshold on 2026-10-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds,1,Multi-Window Priority
Goel Ganga India Pvt. Ltd.,ACUITE,Term Loan,C,09-Apr-2026,44.31,Other,LOW,Standard,D365,October 2026,2026-10-06,Oct 2026,Oct Wk1 (Oct 1-7),TIER 6 — MEDIUM,1,INC rating hits MEDIUM threshold on 2026-10-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds,1,Multi-Window Priority
Goel Ganga India Pvt. Ltd.,ACUITE,Long term Loans,C,2026-04-09,44.31,Other,LOW (<90 days),Standard,D365,Q2 2027,Apr 2027,Apr 2027,HOT by Jan 2027,Q2 Pipeline,1,"INC since Apr 2026 (80 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Long term Loans at ACUITE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,3,Multi-Window Priority
Goel Ganga India Pvt. Ltd.,ACUITE,Term loans,C,2026-04-09,417.65,Other,LOW (<90 days),Standard,D365,Q2 2027,Apr 2027,Apr 2027,HOT by Jan 2027,Q2 Pipeline,1,"INC since Apr 2026 (80 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at ACUITE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,3,Multi-Window Priority
Goel Scientific Glass Works Ltd.,CARE,Bank Guarantee,A 4,13-Apr-2026,1.5,Other,LOW,Standard,D365,October 2026,2026-10-10,Oct 2026,Oct Wk2 (Oct 8-14),TIER 6 — MEDIUM,1,INC rating hits MEDIUM threshold on 2026-10-10 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,1,Multi-Window Priority
Goel Scientific Glass Works Ltd.,CARE,Term Loan,B-,13-Apr-2026,0.99,Other,LOW,Standard,D365,October 2026,2026-10-10,Oct 2026,Oct Wk2 (Oct 8-14),TIER 6 — MEDIUM,1,INC rating hits MEDIUM threshold on 2026-10-10 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,1,Multi-Window Priority
Goel Scientific Glass Works Ltd.,CARE,Bank Guarantee,A 4,2026-04-13,1.5,Other,LOW (<90 days),Standard,D365,Q2 2027,Apr 2027,Apr 2027,HOT by Jan 2027,Q2 Pipeline,1,"INC since Apr 2026 (76 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,3,Multi-Window Priority
Goel Scientific Glass Works Ltd.,CARE,Term loans,B-,2026-04-13,0.99,Other,LOW (<90 days),Standard,D365,Q2 2027,Apr 2027,Apr 2027,HOT by Jan 2027,Q2 Pipeline,1,"INC since Apr 2026 (76 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,3,Multi-Window Priority
Gokul Finance & Invst. Co. Pvt. Ltd.,ACUITE,Term Loan,B-,29-Apr-2026,10.0,BFSI,LOW,Standard,D365,October 2026,2026-10-26,Oct 2026,Oct Wk4 (Oct 22-31),TIER 6 — MEDIUM,1,INC rating hits MEDIUM threshold on 2026-10-26 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds,1,Multi-Window Priority
Gokul Finance & Invst. Co. Pvt. Ltd.,ACUITE,Long term Loans,B-,2026-04-29,10.0,BFSI/NBFC,LOW (<90 days),Standard,D365,Q2 2027,Apr 2027,Apr 2027,HOT by Jan 2027,Q2 Pipeline,1,"INC since Apr 2026 (60 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Long term Loans at ACUITE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,3,Multi-Window Priority
Golden Mandhir Retail Pvt. Ltd.,CARE,Fund-Based,B-,28-Apr-2026,17.7,Jewellery/Gems,LOW,Standard,D365,October 2026,2026-10-25,Oct 2026,Oct Wk4 (Oct 22-31),TIER 6 — MEDIUM,1,INC rating hits MEDIUM threshold on 2026-10-25 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,1,Multi-Window Priority
Golden Mandhir Retail Pvt. Ltd.,CARE,Term Loan,B-,28-Apr-2026,9.13,Jewellery/Gems,LOW,Standard,D365,October 2026,2026-10-25,Oct 2026,Oct Wk4 (Oct 22-31),TIER 6 — MEDIUM,1,INC rating hits MEDIUM threshold on 2026-10-25 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,1,Multi-Window Priority
Golden Mandhir Retail Pvt. Ltd.,CARE,Fund-Based,B-,28-Apr-2026,1.4,Jewellery/Gems,LOW,Standard,D365,October 2026,2026-10-25,Oct 2026,Oct Wk4 (Oct 22-31),TIER 6 — MEDIUM,1,INC rating hits MEDIUM threshold on 2026-10-25 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,1,Multi-Window Priority
Golden Mandhir Retail Pvt. Ltd.,CARE,Fund based financial facility/instrument,B-,2026-04-28,17.7,Other,LOW (<90 days),Standard,D365,Q2 2027,Apr 2027,Apr 2027,HOT by Jan 2027,Q2 Pipeline,1,"INC since Apr 2026 (61 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Fund based financial facility/instrument at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,3,Multi-Window Priority
Golden Mandhir Retail Pvt. Ltd.,CARE,Fund based financial facility/instrument,B-,2026-04-28,1.4,Other,LOW (<90 days),Standard,D365,Q2 2027,Apr 2027,Apr 2027,HOT by Jan 2027,Q2 Pipeline,1,"INC since Apr 2026 (61 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Fund based financial facility/instrument at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,3,Multi-Window Priority
Golden Mandhir Retail Pvt. Ltd.,CARE,Term loans,B-,2026-04-28,9.13,Other,LOW (<90 days),Standard,D365,Q2 2027,Apr 2027,Apr 2027,HOT by Jan 2027,Q2 Pipeline,1,"INC since Apr 2026 (61 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,3,Multi-Window Priority
Goldenglobe Hotels Pvt. Ltd.,ACUITE,Term Loan,BB,16-Oct-2025,125.0,Jewellery/Gems,MEDIUM,Standard,D365,October 2026,2026-10-16,Oct 2026,Oct Wk3 (Oct 15-21),TIER 3 — ULTRA HOT High-ticket (>=Rs50 Cr),1,INC rating hits ULTRA HOT threshold on 2026-10-16 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds,1,Multi-Window Priority
Goldenglobe Hotels Pvt. Ltd.,ACUITE,Term Loan,BB,23-Apr-2026,125.0,Jewellery/Gems,LOW,Standard,D365,October 2026,2026-10-20,Oct 2026,Oct Wk3 (Oct 15-21),TIER 6 — MEDIUM,1,INC rating hits MEDIUM threshold on 2026-10-20 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds,1,Multi-Window Priority
Goldenglobe Hotels Pvt. Ltd.,ACUITE,Long term Loans,BB,2026-04-23,125.0,Hotels & Tourism,LOW (<90 days),Standard,D365,Q2 2027,Apr 2027,Apr 2027,HOT by Jan 2027,Q2 Pipeline,1,"INC since Apr 2026 (66 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Long term Loans at ACUITE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,3,Multi-Window Priority
Good Greens India Pvt. Ltd.,CRISIL,Term Loan,B+,12-Nov-2025,1.0,Other,MEDIUM,Standard,D365,October 2026,2026-11-12,Nov 2026,Nov Wk2 (Nov 8-14),TIER 4 — ULTRA HOT,1,INC rating hits ULTRA HOT threshold on 2026-11-12 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,1,Multi-Window Priority
Good Greens India Pvt. Ltd.,CRISIL,Letter of Credit,A 4,12-Nov-2025,0.5,Other,MEDIUM,Standard,D365,October 2026,2026-11-12,Nov 2026,Nov Wk2 (Nov 8-14),TIER 4 — ULTRA HOT,1,INC rating hits ULTRA HOT threshold on 2026-11-12 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,1,Multi-Window Priority
Good Greens India Pvt. Ltd.,BRICKWORK,Term Loan,C,2025-12-08,0.45,Other,HOT,Standard,D365,Q1 2027,2026-12-08,Dec 2026,Sep 2026 — RM,Tier 2 — Dual Agency,2,INC rating hits ULTRA HOT on 2026-12-08 — prime Q1 2027 renewal target,Your Term Loan at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,2,Multi-Window Priority
Good Greens India Pvt. Ltd.,CARE,Term Loan,BB-,2026-03-23,1.1,Other,LOW/MEDIUM,Standard,D365,Q1 2027,2027-03-23,Mar 2027,Sep 2026 — RM,Tier 2 — Dual Agency,2,INC rating hits ULTRA HOT on 2027-03-23 — prime Q1 2027 renewal target,Your Term Loan at CARE goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.,2,Multi-Window Priority
Govardhan Ispat (India) Pvt. Ltd.,ICRA,Term Loan,B+,15-Oct-2025,11.79,Other,MEDIUM,Standard,D365,October 2026,2026-10-15,Oct 2026,Oct Wk3 (Oct 15-21),TIER 4 — ULTRA HOT,1,INC rating hits ULTRA HOT threshold on 2026-10-15 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ICRA backlog builds,1,Multi-Window Priority
Govardhan Ispat (India) Pvt. Ltd.,BRICKWORK,Term Loan,C,2025-12-08,11.79,Other,HOT,Standard,D365,Q1 2027,2026-12-08,Dec 2026,Sep–Oct 2026 — Call 3 months ahead,Tier 5 — HOT,1,INC rating hits ULTRA HOT on 2026-12-08 — prime Q1 2027 renewal target,Your Term Loan at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.,2,Multi-Window Priority
Govind Steel Co. Ltd.,CRISIL,Fund-Based,B,20-Apr-2026,7.0,Steel & Metals,LOW,Standard,D365,October 2026,2026-10-17,Oct 2026,Oct Wk3 (Oct 15-21),TIER 6 — MEDIUM,1,INC rating hits MEDIUM threshold on 2026-10-17 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,1,Multi-Window Priority
Govind Steel Co. Ltd.,CRISIL,Letter of Credit,A 4,20-Apr-2026,3.0,Steel & Metals,LOW,Standard,D365,October 2026,2026-10-17,Oct 2026,Oct Wk3 (Oct 15-21),TIER 6 — MEDIUM,1,INC rating hits MEDIUM threshold on 2026-10-17 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,1,Multi-Window Priority
Govind Steel Co. Ltd.,CRISIL,Fund based financial facility/instrument,B,2026-04-20,7.0,Steel & Metals,LOW (<90 days),Standard,D365,Q2 2027,Apr 2027,Apr 2027,HOT by Jan 2027,Q2 Pipeline,1,"INC since Apr 2026 (69 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Fund based financial facility/instrument at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,3,Multi-Window Priority
